id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
42,PG00042,42,2026-03-20,Efectivo,5596.94,Pagado
43,PG00043,43,2026-05-27,Yape/Plin,0.0,Anulado
44,PG00044,44,2026-01-19,Transferencia,2252.08,Pagado
45,PG00045,45,2026-05-02,Tarjeta,0.0,Anulado
46,PG00046,46,2026-01-05,Efectivo,1336.70,Pagado
47,PG00047,47,2026-05-07,Yape/Plin,136.22,Pagado
48,PG00048,48,2026-01-02,Transferencia,286.05,Pagado
49,PG00049,49,2026-03-13,Tarjeta,2079.44,Pagado
50,PG00050,50,2026-05-28,Efectivo,825.73,Pagado
51,PG00051,51,2026-01-17,Yape/Plin,154.00,Pagado
52,PG00052,52,2026-06-12,Transferencia,105.00,Pagado
53,PG00053,53,2026-04-03,Tarjeta,524.73,Pagado
54,PG00054,54,2026-03-13,Efectivo,923.28,Pagado
55,PG00055,55,2026-06-26,Yape/Plin,1155.00,Pagado
56,PG00056,56,2026-01-14,Transferencia,844.15,Pagado
57,PG00057,57,2026-02-05,Tarjeta,0.0,Anulado
58,PG00058,58,2026-03-17,Efectivo,964.05,Pagado
59,PG00059,59,2026-06-18,Yape/Plin,0.0,Anulado
60,PG00060,60,2026-03-23,Transferencia,4614.84,pagado
61,PG00061,61,2026-01-19,Tarjeta,118.00,Pagado
62,PG00062,62,2026-04-28,Efectivo,0.0,Anulado
63,PG00063,63,2026-02-10,Yape/Plin,0.0,Anulado
64,PG00064,64,2026-02-19,Transferencia,4081.40,Pagado
65,PG00065,65,2026-04-20,Tarjeta,0.0,Anulado
66,PG00066,66,2026-03-23,Efectivo,367.68,Parcial
67,PG00067,67,2026-02-21,Yape/Plin,842.24,Pagado
68,PG00068,68,2026-03-15,Transferencia,771.72,Pagado
69,PG00069,69,2026-05-28,Tarjeta,0.0,Anulado
70,PG00070,70,2026-03-20,Efectivo,0.0,Anulado
71,PG00071,71,,Yape/Plin,600.00,Pagado
72,PG00072,72,2026-06-08,Transferencia,0.0,Anulado
73,PG00073,73,2026-01-09,Tarjeta,1037.91,Pagado
74,PG00074,74,2026-02-20,Efectivo,133.56,Pagado
75,PG00075,75,2026-04-20,Yape/Plin,3064.14,Parcial
76,PG00076,76,2026-04-26,Transferencia,0.0,Anulado
77,PG00077,77,2026-04-06,Tarjeta,364.00,Pagado
78,PG00078,78,2026-04-08,Efectivo,569.45,Pagado
79,PG00079,79,2026-02-06,Yape/Plin,1891.30,Pagado
80,PG00080,80,2026-06-16,Transferencia,4177.84,Pagado
81,PG00081,81,2026-04-09,Tarjeta,404.50,Pagado
82,PG00082,82,2026-03-12,Efectivo,647.24,Pagado
83,PG00083,83,2026-01-13,Yape/Plin,751.14,Pagado
84,PG00084,84,2026-04-14,Transferencia,663.35,Pagado
85,PG00085,85,2026-05-19,Tarjeta,683.54,Pagado
86,PG00086,86,2026-03-16,Efectivo,1696.05,pagado
87,PG00087,87,2026-04-07,Yape/Plin,4422.00,Pagado
88,PG00088,88,2026-02-15,Transferencia,380.00,Pagado
89,PG00089,89,2026-05-16,Tarjeta,210.00,Pagado
90,PG00090,90,2026-01-17,Efectivo,0.0,Anulado
91,PG00091,91,2026-05-25,Yape/Plin,4040.19,pagado
92,PG00092,92,2026-02-28,Transferencia,520.23,Pagado
93,PG00093,93,2026-05-05,Tarjeta,753.15,Pagado
94,PG00094,94,2026-02-01,Efectivo,706.05,Parcial
95,PG00095,95,2026-04-18,Yape/Plin,323.00,Pagado
96,PG00096,96,2026-06-18,Transferencia,417.23,Pagado
97,PG00097,97,2026-01-11,Tarjeta,178.43,Pagado
98,PG00098,98,2026-02-13,Efectivo,324.92,Pagado
99,PG00099,99,2026-05-07,Yape/Plin,1054.96,Parcial
100,PG00100,100,2026-02-20,Transferencia,81.23,Pagado
101,PG00101,101,2026-01-07,Tarjeta,558.34,Parcial
102,PG00102,102,2026-01-25,Efectivo,2439.22,Pagado
103,PG00103,103,2026-01-02,Yape/Plin,6173.14,Pagado
104,PG00104,104,2026-01-19,Transferencia,302.00,Pagado
105,PG00105,105,2026-03-26,Tarjeta,0.0,Anulado
106,PG00106,106,2026-02-04,Efectivo,1038.82,Pagado
107,PG00107,107,2026-01-04,Yape/Plin,0.0,anulado
108,PG00108,108,2026-06-09,Transferencia,238.68,Pagado
109,PG00109,109,2026-03-25,Tarjeta,1308.9,Parcial
110,PG00110,110,2026-03-09,Efectivo,1567.00,Pagado
111,PG00111,111,2026-06-26,Yape/Plin,3636.01,Parcial
112,PG00112,112,2026-01-09,Transferencia,267.68,Pagado
113,PG00113,113,2026-02-25,Tarjeta,0.0,Anulado
114,PG00114,114,2026-02-06,Efectivo,786.92,Pagado
115,PG00115,115,2026-03-28,Yape/Plin,374.35,Pagado
116,PG00116,116,2026-04-25,Transferencia,290.00,Pagado
117,PG00117,117,2025-12-24,Tarjeta,380.00,Pagado
118,PG00118,118,2026-04-19,Efectivo,516.36,Pagado
119,PG00119,119,2026-01-13,Yape/Plin,85.68,Pagado
120,PG00120,120,2026-04-20,Transferencia,1957.23,Pagado
121,PG00121,121,2026-03-20,Tarjeta,415.00,Pagado
122,PG00122,122,2026-04-24,Efectivo,413.72,Pagado
123,PG00123,123,2026-05-02,Yape/Plin,611.92,Pagado
124,PG00124,124,2026-02-26,Transferencia,231.72,Pagado
125,PG00125,125,2026-06-05,Tarjeta,989.41,Pagado
126,PG00126,126,2026-04-23,Efectivo,1687.78,Pagado
127,PG00127,127,2026-02-11,Yape/Plin,276.54,Pagado
128,PG00128,128,2026-01-04,Transferencia,0.0,Anulado
129,PG00129,129,2026-06-12,Tarjeta,0.0,Anulado
130,PG00130,130,2026-05-27,Efectivo,795.00,Pagado
131,PG00131,131,2026-01-12,Yape/Plin,0.0,Anulado
132,PG00132,132,2026-02-25,Transferencia,0.0,Anulado
133,PG00133,133,2026-02-21,Tarjeta,1229.46,Pagado
134,PG00134,134,2026-05-06,Efectivo,368.72,Pagado
135,PG00135,135,2026-03-26,Yape/Plin,4071.13,Pagado
136,PG00136,136,2026-05-22,Transferencia,0.0,Anulado
137,PG00137,137,2026-04-18,Tarjeta,2614.20,Pagado
138,PG00138,138,2026-06-14,Efectivo,347.69,Parcial
139,PG00139,139,2026-01-06,Yape/Plin,880.00,Pagado
140,PG00140,140,2026-04-03,Transferencia,0.0,Anulado
141,PG00141,141,2026-01-26,Tarjeta,0.0,Anulado
142,PG00142,142,2026-05-19,Efectivo,774.00,Pagado
143,PG00143,143,2026-03-03,Yape/Plin,3024.28,Parcial
144,PG00144,144,2026-01-08,Transferencia,2770.56,Parcial
145,PG00145,145,2026-05-19,Tarjeta,406.15,Pagado
146,PG00146,146,2026-02-20,Efectivo,2795.31,Pagado
147,PG00147,147,2026-06-03,Yape/Plin,1224.67,Parcial
148,PG00148,148,2026-06-06,Transferencia,0.0,Anulado
149,PG00149,149,2026-04-26,Tarjeta,0.0,Anulado
150,PG00150,150,2026-03-22,Efectivo,620.00,Pagado
151,PG00151,151,2026-05-27,Yape/Plin,1088.72,Pagado
152,PG00152,152,2026-04-01,Transferencia,1057.68,Pagado
153,PG00153,153,2026-06-05,Tarjeta,526.00,Pagado
154,PG00154,154,2026-02-15,Efectivo,0.0,Anulado
155,PG00155,155,2026-01-18,Yape/Plin,1756.08,Pagado
156,PG00156,156,2026-03-04,Transferencia,2673.44,Pagado
157,PG00157,157,2026-01-18,Tarjeta,2183.00,Pagado
158,PG00158,158,2026-06-17,Efectivo,76.47,Pagado
159,PG00159,159,2026-02-19,Yape/Plin,336.72,Pagado
160,PG00160,160,2026-03-28,Transferencia,3713.70,Pagado
161,PG00161,161,2026-04-16,Tarjeta,0.0,Anulado
162,PG00162,162,2026-02-09,Efectivo,2981.84,Pagado
163,PG00163,163,2026-05-15,Yape/Plin,0.0,Anulado
164,PG00164,164,2026-06-08,Transferencia,5867.45,Pagado
165,PG00165,165,2026-04-05,Tarjeta,609.74,Pagado
166,PG00166,166,2026-02-06,Efectivo,0.0,Anulado
167,PG00167,167,2026-02-05,Yape/Plin,168.65,Pagado
168,PG00168,168,2026-04-27,Transferencia,1306.29,Pagado
169,PG00169,169,2026-01-03,Tarjeta,0.0,Anulado
170,PG00170,170,2026-01-07,Efectivo,2959.56,Pagado
171,PG00171,171,2026-06-28,Yape/Plin,140.00,Pagado
172,PG00172,172,2026-05-23,Transferencia,0.0,Anulado
173,PG00173,173,2026-06-02,Tarjeta,427.00,Pagado
174,PG00174,174,2026-05-20,Efectivo,1320.00,Pagado
175,PG00175,175,,Yape/Plin,119.34,Pagado
176,PG00176,176,2026-04-11,Transferencia,4115.40,Pagado
177,PG00177,177,,Tarjeta,190.00,Pagado
178,PG00178,178,2026-05-12,Efectivo,1716.72,Pagado
179,PG00179,179,2026-01-17,Yape/Plin,496.99,Parcial
180,PG00180,180,2026-02-12,Transferencia,3918.1,Pagado
181,PG00181,181,2026-03-12,Tarjeta,919.79,Pagado
182,PG00182,182,2026-03-05,Efectivo,231.72,Pagado
183,PG00183,183,2026-01-22,Yape/Plin,2255.83,Pagado
184,PG00184,184,2026-03-07,Transferencia,681.14,Pagado
185,PG00185,185,2026-03-19,Tarjeta,1472.69,Pagado
186,PG00186,186,2026-03-19,Efectivo,231.72,Pagado
187,PG00187,187,2026-01-11,Yape/Plin,753.15,Pagado
188,PG00188,188,2026-06-01,Transferencia,1158.18,Pagado
189,PG00189,189,2026-01-23,Tarjeta,606.64,Pagado
190,PG00190,190,2026-05-12,Efectivo,0.0,anulado
191,PG00191,191,2026-03-19,Yape/Plin,1902.00,Pagado
192,PG00192,192,2026-02-12,Transferencia,147.00,Pagado
193,PG00193,193,2026-04-01,Tarjeta,508.48,Pagado
194,PG00194,194,2026-05-25,Efectivo,700.30,Pagado
195,PG00195,195,2026-04-06,Yape/Plin,0.0,Anulado
196,PG00196,196,2026-06-26,Transferencia,354.12,Pagado
197,PG00197,197,,Tarjeta,708.94,Pagado
198,PG00198,198,2026-01-27,Efectivo,2084.75,Pagado
199,PG00199,199,2026-05-19,Yape/Plin,3984.75,Pagado
200,PG00200,200,2026-04-02,Transferencia,298.10,Pagado
201,PG00201,201,2026-03-25,Tarjeta,2410.71,Pagado
202,PG00202,202,2025-12-11,Efectivo,325.68,Pagado
203,PG00203,203,2026-01-08,Yape/Plin,538.14,Pagado
204,PG00204,204,2026-04-03,Transferencia,1697.91,Pagado
205,PG00205,205,2026-01-08,Tarjeta,1748.90,Pagado
206,PG00206,206,2026-06-01,Efectivo,871.35,Pagado
207,PG00207,207,2026-05-17,Yape/Plin,4826.61,Pagado
208,PG00208,208,2026-03-25,Transferencia,792.00,Pagado
209,PG00209,209,2026-04-07,Tarjeta,0.0,Anulado
210,PG00210,210,2026-05-20,Efectivo,1187.88,Pagado
211,PG00211,211,2026-01-12,Yape/Plin,870.28,Pagado
212,PG00212,212,2026-01-15,Transferencia,560.72,Pagado
213,PG00213,213,2026-02-03,Tarjeta,1080.00,Pagado
214,PG00214,214,2026-04-12,Efectivo,180.00,Pagado
215,PG00215,215,2026-03-28,Yape/Plin,1432.28,Pagado
216,PG00216,216,2026-01-10,Transferencia,859.00,Pagado
217,PG00217,217,2026-01-09,Tarjeta,476.00,Pagado
218,PG00218,218,2026-05-02,Efectivo,125.00,Pagado
219,PG00219,219,2026-06-10,Yape/Plin,14.28,Pagado
220,PG00220,220,2026-03-13,Transferencia,3282.57,Pagado
221,PG00221,221,2026-03-06,Tarjeta,592.00,Pagado
222,PG00222,222,2026-01-25,Efectivo,720.00,Pagado
223,PG00223,223,2026-06-02,Yape/Plin,3361.56,Pagado
224,PG00224,224,2026-05-02,Transferencia,0.0,Anulado
225,PG00225,225,2026-03-21,Tarjeta,456.18,Pagado
226,PG00226,226,2026-01-04,Efectivo,501.49,Pagado
227,PG00227,227,2026-02-08,Yape/Plin,900.00,Pagado
228,PG00228,228,2026-04-04,Transferencia,242.00,Pagado
229,PG00229,229,2026-06-23,Tarjeta,549.40,Pagado
230,PG00230,230,2026-04-23,Efectivo,980.00,Pagado
231,PG00231,231,2026-02-09,Yape/Plin,0.0,Anulado
232,PG00232,232,2026-03-03,Transferencia,0.0,Anulado
233,PG00233,233,2026-04-10,Tarjeta,0.0,Anulado
234,PG00234,234,2026-01-25,Efectivo,59.67,Pagado
235,PG00235,235,2026-03-21,Yape/Plin,164.34,Parcial
236,PG00236,236,2026-04-25,Transferencia,0.0,Anulado
237,PG00237,237,2026-03-15,Tarjeta,1478.90,Pagado
238,PG00238,238,2026-01-28,Efectivo,0.0,Anulado
239,PG00239,239,2026-01-09,Yape/Plin,515.00,Pagado
240,PG00240,240,2026-02-18,Transferencia,699.38,Pagado
241,PG00241,241,2026-04-23,Tarjeta,547.35,Pagado
242,PG00242,242,2026-03-06,Efectivo,0.0,Anulado
243,PG00243,243,2026-04-22,Yape/Plin,0.0,Anulado
244,PG00244,244,2026-05-22,Transferencia,1664.26,Pagado
245,PG00245,245,2026-04-02,Tarjeta,1064.42,parcial
246,PG00246,246,2026-05-11,Efectivo,2054.33,Pagado
247,PG00247,247,,Yape/Plin,273.00,Pagado
248,PG00248,248,2026-03-14,Transferencia,236.00,Pagado
249,PG00249,249,2026-02-19,Tarjeta,0.0,Anulado
250,PG00250,250,2026-06-26,Efectivo,0.0,Anulado
251,PG00251,251,2026-01-08,Yape/Plin,122.61,Parcial
252,PG00252,252,2026-05-09,Transferencia,0.0,Anulado
253,PG00253,253,2026-05-16,Tarjeta,1402.77,Pagado
254,PG00254,254,,Efectivo,380.00,Pagado
255,PG00255,255,2025-12-28,Yape/Plin,0.0,Anulado
256,PG00256,256,2026-06-06,Transferencia,5479.99,Pagado
257,PG00257,257,,Tarjeta,0.0,Anulado
258,PG00258,258,2026-02-07,Efectivo,1044.64,Pagado
259,PG00259,259,2026-01-11,Yape/Plin,1019.34,Pagado
260,PG00260,260,2026-05-16,Transferencia,3456.18,pagado
261,PG00261,261,2026-01-28,Tarjeta,1915.09,pagado
262,PG00262,262,2026-02-07,Efectivo,0.0,Anulado
263,PG00263,263,2026-05-20,Yape/Plin,1126.02,Pagado
264,PG00264,264,2026-03-14,Transferencia,1551.14,Pagado
265,PG00265,265,2026-01-04,Tarjeta,420.00,Pagado
266,PG00266,266,2026-01-26,Efectivo,50.98,Pagado
267,PG00267,267,2026-05-22,Yape/Plin,0.0,Anulado
268,PG00268,268,2026-06-05,Transferencia,2380.75,Pagado
269,PG00269,269,2026-05-23,Tarjeta,3547.50,Pagado
270,PG00270,270,2026-05-27,Efectivo,2868.42,Pagado
271,PG00271,271,2026-02-04,Yape/Plin,284.00,Pagado
272,PG00272,272,2026-01-01,Transferencia,5454.48,Pagado
273,PG00273,273,2026-01-03,Tarjeta,0.0,Anulado
274,PG00274,274,2026-06-06,Efectivo,437.67,Pagado
275,PG00275,275,,Yape/Plin,0.0,Anulado
276,PG00276,276,2026-03-12,Transferencia,1037.65,Pagado
277,PG00277,277,2026-01-02,Tarjeta,1386.00,Pagado
278,PG00278,278,2026-03-27,Efectivo,559.96,Pagado
279,PG00279,279,2026-05-06,Yape/Plin,524.67,Pagado
280,PG00280,280,2026-03-05,Transferencia,1121.3,Pagado
281,PG00281,281,2026-04-05,Tarjeta,603.00,Pagado
282,PG00282,282,2026-02-25,Efectivo,5881.47,Pagado
283,PG00283,283,2026-05-18,Yape/Plin,435.00,Pagado
284,PG00284,284,2026-02-20,Transferencia,4748.08,Pagado
285,PG00285,285,2026-02-17,Tarjeta,150.00,Pagado
286,PG00286,286,2026-01-08,Efectivo,190.00,Pagado
287,PG00287,287,2026-03-10,Yape/Plin,1030.54,Pagado
288,PG00288,288,2026-03-18,Transferencia,215.00,Pagado
289,PG00289,289,2026-06-18,Tarjeta,0.0,Anulado
290,PG00290,290,2026-04-02,Efectivo,1167.00,Pagado
291,PG00291,291,2026-02-08,Yape/Plin,1989.75,Pagado
292,PG00292,292,2026-02-27,Transferencia,1541.09,Parcial
293,PG00293,293,2026-03-14,Tarjeta,0.0,Anulado
294,PG00294,294,2026-06-01,Efectivo,1863.01,Parcial
295,PG00295,295,2026-05-05,Yape/Plin,28.56,Pagado
296,PG00296,296,2026-05-09,Transferencia,3575.77,Pagado
297,PG00297,297,2026-06-28,Tarjeta,2165.61,Pagado
298,PG00298,298,2026-01-12,Efectivo,0.0,Anulado
299,PG00299,299,2026-01-11,Yape/Plin,0.0,Anulado
300,PG00300,300,2026-02-05,Transferencia,3405.70,Pagado
301,PG00301,301,2026-03-05,Tarjeta,415.00,Pagado
302,PG00302,302,2026-01-24,Efectivo,1792.50,Pagado
303,PG00303,303,2026-05-28,Yape/Plin,385.00,Pagado
304,PG00304,304,2026-05-26,Transferencia,708.00,Pagado
305,PG00305,305,2026-05-01,Tarjeta,4296.50,Pagado
306,PG00306,306,2026-04-19,Efectivo,2414.34,Pagado
307,PG00307,307,2026-04-16,Yape/Plin,0.0,Anulado
308,PG00308,308,2026-06-25,Transferencia,717.50,Pagado
309,PG00309,309,2026-06-21,Tarjeta,2053.98,pagado
310,PG00310,310,2026-06-12,Efectivo,665.00,Pagado
311,PG00311,311,2026-01-04,Yape/Plin,898.10,Pagado
312,PG00312,312,2026-01-06,Transferencia,0.0,Anulado
313,PG00313,313,2026-01-17,Tarjeta,282.00,Pagado
314,PG00314,314,2026-02-08,Efectivo,1128.70,Pagado
315,PG00315,315,2026-03-04,Yape/Plin,1946.53,Pagado
316,PG00316,316,2026-05-19,Transferencia,559.00,Pagado
317,PG00317,317,2026-04-06,Tarjeta,3405.20,Pagado
318,PG00318,318,2026-05-24,Efectivo,1229.32,Parcial
319,PG00319,319,2026-05-14,Yape/Plin,557.01,Pagado
320,PG00320,320,2026-03-11,Transferencia,0.0,Anulado
321,PG00321,321,2026-03-13,Tarjeta,487.38,Pagado
322,PG00322,322,2026-04-03,Efectivo,882.41,Pagado
323,PG00323,323,2026-05-08,Yape/Plin,124.07,Pagado
324,PG00324,324,2026-02-04,Transferencia,3240.00,Pagado
325,PG00325,325,2026-06-27,Tarjeta,1516.28,Pagado
326,PG00326,326,2026-02-21,Efectivo,1860.23,Pagado
327,PG00327,327,2026-05-27,Yape/Plin,284.82,Pagado
328,PG00328,328,2026-04-28,Transferencia,1455.9,Pagado
329,PG00329,329,2026-02-24,Tarjeta,16.00,Pagado
330,PG00330,330,2026-01-17,Efectivo,4844.00,Pagado
331,PG00331,331,2026-02-06,Yape/Plin,0.0,Anulado
332,PG00332,332,2026-04-02,Transferencia,698.82,Parcial
333,PG00333,333,2026-05-18,Tarjeta,0.0,Anulado
334,PG00334,334,2026-02-01,Efectivo,0.0,Anulado
335,PG00335,335,2026-04-15,Yape/Plin,2505.7,Pagado
336,PG00336,336,2026-03-13,Transferencia,2397.44,Pagado
337,PG00337,337,2026-03-08,Tarjeta,0.0,Anulado
338,PG00338,338,2026-03-17,Efectivo,1509.31,Pagado
339,PG00339,339,2026-01-09,Yape/Plin,2187.92,Parcial
340,PG00340,340,2026-05-07,Transferencia,213.00,Pagado
341,PG00341,341,2026-02-13,Tarjeta,136.50,Pagado
342,PG00342,342,2026-03-12,Efectivo,1234.48,Pagado
343,PG00343,343,2026-03-02,Yape/Plin,632.00,Pagado
344,PG00344,344,2026-02-17,Transferencia,0.0,Anulado
345,PG00345,345,2026-05-23,Tarjeta,232.18,Pagado
346,PG00346,346,2026-01-26,Efectivo,354.00,Pagado
347,PG00347,347,2026-02-28,Yape/Plin,1465.08,Pagado
348,PG00348,348,2026-03-26,Transferencia,1142.13,Parcial
349,PG00349,349,2026-03-22,Tarjeta,355.00,Pagado
350,PG00350,350,2026-01-16,Efectivo,4424.6,Pagado
351,PG00351,351,2026-05-26,Yape/Plin,0.0,Anulado
352,PG00352,352,2026-04-09,Transferencia,1305.78,Parcial
353,PG00353,353,2026-01-05,Tarjeta,2545.52,Pagado
354,PG00354,354,2026-04-20,Efectivo,371.50,Pagado
355,PG00355,355,2026-02-07,Yape/Plin,2335.25,Pagado
356,PG00356,356,2026-02-12,Transferencia,0.0,Anulado
357,PG00357,357,2026-01-16,Tarjeta,2892.00,Pagado
358,PG00358,358,2025-12-13,Efectivo,1887.98,Pagado
359,PG00359,359,2026-05-15,Yape/Plin,1273.05,Pagado
360,PG00360,360,2026-04-26,Transferencia,976.72,Pagado
361,PG00361,361,2026-04-20,Tarjeta,100.3,Parcial
362,PG00362,362,2026-03-02,Efectivo,0.0,Anulado
363,PG00363,363,2026-02-13,Yape/Plin,3012.75,Pagado
364,PG00364,364,2026-03-12,Transferencia,811.00,Pagado
365,PG00365,365,2026-03-19,Tarjeta,2088.92,Pagado
366,PG00366,366,2026-02-04,Efectivo,339.78,Parcial
367,PG00367,367,2026-04-27,Yape/Plin,0.0,Anulado
368,PG00368,368,2026-06-20,Transferencia,276.10,Pagado
369,PG00369,369,2026-05-27,Tarjeta,547.00,Pagado
370,PG00370,370,2026-06-07,Efectivo,630.00,Pagado
371,PG00371,371,2026-03-17,Yape/Plin,1325.94,Pagado
372,PG00372,372,2026-03-22,Transferencia,0.0,anulado
373,PG00373,373,2026-04-04,Tarjeta,1018.48,Pagado
374,PG00374,374,2026-02-22,Efectivo,0.0,Anulado
375,PG00375,375,2026-06-08,Yape/Plin,846.46,Parcial
376,PG00376,376,2026-05-28,Transferencia,0.0,Anulado
377,PG00377,377,2026-04-24,Tarjeta,523.27,Parcial
378,PG00378,378,2026-03-21,Efectivo,0.0,Anulado
379,PG00379,379,2026-02-10,Yape/Plin,2999.19,Parcial
380,PG00380,380,2026-06-03,Transferencia,1436.96,Pagado
381,PG00381,381,2026-01-11,Tarjeta,3275.76,Parcial
382,PG00382,382,2026-02-14,Efectivo,1595.83,Pagado
383,PG00383,383,2026-03-27,Yape/Plin,0.0,Anulado
384,PG00384,384,2026-06-03,Transferencia,0.0,Anulado
385,PG00385,385,2026-02-22,Tarjeta,3500.57,Pagado
386,PG00386,386,2026-06-19,Efectivo,74.84,Parcial
387,PG00387,387,2026-04-18,Yape/Plin,4668.56,Pagado
388,PG00388,388,2026-03-01,Transferencia,1426.75,Pagado
389,PG00389,389,2026-05-25,Tarjeta,1418.23,Pagado
390,PG00390,390,2026-06-27,Efectivo,1370.00,Pagado
391,PG00391,391,2026-01-03,Yape/Plin,822.41,Pagado
392,PG00392,392,2026-03-05,Transferencia,235.00,Pagado
393,PG00393,393,2026-02-01,Tarjeta,355.00,Pagado
394,PG00394,394,2026-05-17,Efectivo,1066.71,pagado
395,PG00395,395,2026-06-09,Yape/Plin,3720.90,Pagado
396,PG00396,396,2026-01-16,Transferencia,1800.00,Pagado
397,PG00397,397,2026-02-23,Tarjeta,626.73,Parcial
398,PG00398,398,2026-04-15,Efectivo,1379.77,Pagado
399,PG00399,399,2026-03-27,Yape/Plin,592.01,Pagado
400,PG00400,400,2026-01-27,Transferencia,265.68,Pagado
401,PG00401,401,2026-03-22,Tarjeta,4966.70,Pagado
402,PG00402,402,2026-05-10,Efectivo,848.6,Parcial
403,PG00403,403,2026-05-11,Yape/Plin,210.00,Pagado
404,PG00404,404,2026-06-09,Transferencia,628.82,Pagado
405,PG00405,405,2026-01-06,Tarjeta,2284.94,Pagado
406,PG00406,406,2026-04-28,Efectivo,0.0,Anulado
407,PG00407,407,2026-04-24,Yape/Plin,883.90,Pagado
408,PG00408,408,2026-04-07,Transferencia,837.08,Pagado
409,PG00409,409,2026-01-17,Tarjeta,284.01,Pagado
410,PG00410,410,2026-01-16,Efectivo,0.0,Anulado
411,PG00411,411,2026-01-25,Yape/Plin,282.00,Pagado
412,PG00412,412,2026-06-22,Transferencia,50.98,Pagado
413,PG00413,413,2026-02-20,Tarjeta,299.56,Pagado
414,PG00414,414,2026-02-25,Efectivo,180.00,Pagado
415,PG00415,415,2026-02-17,Yape/Plin,0.0,anulado
416,PG00416,416,2026-03-18,Transferencia,1288.00,Pagado
417,PG00417,417,2026-02-10,Tarjeta,315.00,Pagado
418,PG00418,418,2026-06-04,Efectivo,0.0,Anulado
419,PG00419,419,2026-06-06,Yape/Plin,189.00,Pagado
420,PG00420,420,2026-06-26,Transferencia,1537.97,Parcial
421,PG00421,421,2026-04-19,Tarjeta,2509.74,pagado
422,PG00422,422,2026-02-06,Efectivo,458.50,Pagado
423,PG00423,423,2026-02-15,Yape/Plin,2107.45,Pagado
424,PG00424,424,2026-05-14,Transferencia,0.0,Anulado
425,PG00425,425,2026-01-04,Tarjeta,0.0,Anulado
426,PG00426,426,2026-04-23,Efectivo,0.0,Anulado
427,PG00427,427,2026-05-04,Yape/Plin,210.00,Pagado
428,PG00428,428,2026-02-12,Transferencia,71.40,Pagado
429,PG00429,429,2026-04-20,Tarjeta,4135.85,Pagado
430,PG00430,430,2026-06-28,Efectivo,2567.41,Pagado
431,PG00431,431,2026-06-14,Yape/Plin,0.0,Anulado
432,PG00432,432,2026-03-19,Transferencia,0.0,Anulado
433,PG00433,433,2026-02-13,Tarjeta,572.00,Pagado
434,PG00434,434,2026-01-04,Efectivo,1527.18,Pagado
435,PG00435,435,2026-05-04,Yape/Plin,1320.00,Pagado
