id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
139,PG00139,139,2026-03-25,Banco afiliado,1201.73,Parcial
140,PG00140,140,2026-05-14,Pago web,608.14,Pagado
141,PG00141,141,2026-05-13,Caja municipal,1025.65,Pagado
142,PG00142,142,2026-02-09,Tarjeta,0.0,Anulado
143,PG00143,143,2026-03-15,Banco afiliado,0.0,Anulado
144,PG00144,144,2026-04-01,Pago web,57.00,Pagado
145,PG00145,145,2026-02-17,Caja municipal,4931.84,Pagado
146,PG00146,146,2026-03-02,Tarjeta,0.0,Anulado
147,PG00147,147,2026-04-08,Banco afiliado,0.0,Anulado
148,PG00148,148,2026-01-06,Pago web,1822.04,Pagado
149,PG00149,149,2026-02-26,Caja municipal,667.89,Pagado
150,PG00150,150,2026-05-06,Tarjeta,499.64,Pagado
151,PG00151,151,2026-04-25,Banco afiliado,237.34,Pagado
152,PG00152,152,2026-02-14,Pago web,0.0,Anulado
153,PG00153,153,2026-01-23,Caja municipal,172.88,Pagado
154,PG00154,154,2026-04-17,Tarjeta,0.0,Anulado
155,PG00155,155,2026-03-21,Banco afiliado,357.36,Pagado
156,PG00156,156,,Pago web,260.00,Pagado
157,PG00157,157,2026-06-02,Caja municipal,84.00,Pagado
158,PG00158,158,2026-05-07,Tarjeta,1873.72,pagado
159,PG00159,159,2026-02-20,Banco afiliado,42.00,Pagado
160,PG00160,160,2026-02-23,Pago web,1014.00,Pagado
161,PG00161,161,2026-05-11,Caja municipal,0.00,Pagado
162,PG00162,162,2026-04-21,Tarjeta,189.99,Parcial
163,PG00163,163,2026-02-23,Banco afiliado,297.80,Pagado
164,PG00164,164,2026-06-28,Pago web,1612.08,Pagado
165,PG00165,165,2026-05-05,Caja municipal,416.00,Pagado
166,PG00166,166,2026-05-23,Tarjeta,862.38,Pagado
167,PG00167,167,2026-05-05,Banco afiliado,0.0,Anulado
168,PG00168,168,2026-01-19,Pago web,559.19,Pagado
169,PG00169,169,2026-04-09,Caja municipal,3648.77,Parcial
170,PG00170,170,2026-03-04,Tarjeta,3859.76,Pagado
171,PG00171,171,2026-06-05,Banco afiliado,0.0,Anulado
172,PG00172,172,2026-01-27,Pago web,1657.60,Pagado
173,PG00173,173,2026-06-15,Caja municipal,1306.50,Pagado
174,PG00174,174,2026-02-18,Tarjeta,0.0,Anulado
175,PG00175,175,2026-04-22,Banco afiliado,187.28,Pagado
176,PG00176,176,2026-05-05,Pago web,335.92,Pagado
177,PG00177,177,2026-03-18,Caja municipal,161.85,Pagado
178,PG00178,178,2026-05-24,Tarjeta,0.0,Anulado
179,PG00179,179,2026-03-09,Banco afiliado,0.0,Anulado
180,PG00180,180,2026-01-17,Pago web,269.80,Pagado
181,PG00181,181,2026-05-19,Caja municipal,0.0,Anulado
182,PG00182,182,2026-06-28,Tarjeta,266.40,Pagado
183,PG00183,183,2026-06-23,Banco afiliado,274.00,Pagado
184,PG00184,184,2026-03-11,Pago web,206.9,Pagado
185,PG00185,185,2026-04-16,Caja municipal,3164.97,Parcial
186,PG00186,186,2026-02-06,Tarjeta,79.44,Pagado
187,PG00187,187,2026-02-22,Banco afiliado,2059.62,Parcial
188,PG00188,188,2026-02-11,Pago web,90.16,Pagado
189,PG00189,189,2026-01-04,Caja municipal,70.00,Pagado
190,PG00190,190,2026-01-03,Tarjeta,814.16,Pagado
191,PG00191,191,2026-04-10,Banco afiliado,328.37,Pagado
192,PG00192,192,2026-05-06,Pago web,140.68,Pagado
193,PG00193,193,2026-02-08,Caja municipal,565.45,Parcial
194,PG00194,194,2026-05-20,Tarjeta,0.0,Anulado
195,PG00195,195,2026-02-02,Banco afiliado,1248.72,Pagado
196,PG00196,196,2026-01-27,Pago web,478.76,Pagado
197,PG00197,197,2026-05-21,Caja municipal,1045.28,Pagado
198,PG00198,198,2026-06-12,Tarjeta,0.0,Anulado
199,PG00199,199,2026-06-11,Banco afiliado,0.0,Anulado
200,PG00200,200,2026-01-19,Pago web,0.0,Anulado
201,PG00201,201,2026-05-19,Caja municipal,45.08,Pagado
202,PG00202,202,2026-05-22,Tarjeta,1092.04,Pagado
203,PG00203,203,2026-01-28,Banco afiliado,674.16,Parcial
204,PG00204,204,2026-02-16,Pago web,0.0,Anulado
205,PG00205,205,2026-03-10,Caja municipal,0.0,Anulado
206,PG00206,206,2026-04-13,Tarjeta,2303.27,Parcial
207,PG00207,207,2026-02-15,Banco afiliado,924.14,Pagado
208,PG00208,208,2026-03-01,Pago web,7.00,Pagado
209,PG00209,209,2026-06-18,Caja municipal,1133.46,Pagado
210,PG00210,210,2025-12-06,Tarjeta,376.31,Pagado
211,PG00211,211,2026-05-24,Banco afiliado,166.12,Pagado
212,PG00212,212,2026-04-27,Pago web,1453.36,Pagado
213,PG00213,213,2026-02-01,Caja municipal,0.0,Anulado
214,PG00214,214,2026-01-06,Tarjeta,2672.65,Pagado
215,PG00215,215,2026-05-26,Banco afiliado,1365.03,Parcial
216,PG00216,216,2026-06-04,Pago web,1067.62,Parcial
217,PG00217,217,2026-04-11,Caja municipal,2356.80,Pagado
218,PG00218,218,2026-01-21,Tarjeta,636.88,Pagado
219,PG00219,219,2026-04-25,Banco afiliado,0.0,Anulado
220,PG00220,220,2026-02-08,Pago web,0.0,Anulado
221,PG00221,221,2026-02-24,Caja municipal,0.0,Anulado
222,PG00222,222,2026-05-28,Tarjeta,225.88,Pagado
223,PG00223,223,2026-03-01,Banco afiliado,1039.08,Parcial
224,PG00224,224,2026-02-16,Pago web,0.0,Anulado
225,PG00225,225,2026-05-19,Caja municipal,446.28,Pagado
226,PG00226,226,2026-02-05,Tarjeta,3360.00,Pagado
227,PG00227,227,2026-02-10,Banco afiliado,0.0,Anulado
228,PG00228,228,2026-01-15,Pago web,931.92,Pagado
229,PG00229,229,2026-01-06,Caja municipal,1752.72,pagado
230,PG00230,230,2026-05-18,Tarjeta,0.0,Anulado
231,PG00231,231,2026-04-04,Banco afiliado,1765.44,Pagado
232,PG00232,232,2026-05-21,Pago web,116.00,Pagado
233,PG00233,233,2026-04-07,Caja municipal,612.60,Pagado
234,PG00234,234,2025-12-05,Tarjeta,0.0,Anulado
235,PG00235,235,2026-06-08,Banco afiliado,0.0,Anulado
236,PG00236,236,2026-02-04,Pago web,259.73,Pagado
237,PG00237,237,2026-01-19,Caja municipal,169.28,Pagado
238,PG00238,238,2026-01-25,Tarjeta,0.0,Anulado
239,PG00239,239,2026-05-26,Banco afiliado,0.0,Anulado
240,PG00240,240,2026-05-09,Pago web,0.0,Anulado
241,PG00241,241,2026-02-09,Caja municipal,84.00,Pagado
242,PG00242,242,2026-06-19,Tarjeta,445.88,Pagado
243,PG00243,243,2026-02-11,Banco afiliado,2098.38,Parcial
244,PG00244,244,2026-06-27,Pago web,63.00,Pagado
245,PG00245,245,2026-03-17,Caja municipal,0.0,Anulado
246,PG00246,246,2026-05-18,Tarjeta,3717.71,Parcial
247,PG00247,247,2026-05-04,Banco afiliado,1859.3,pagado
248,PG00248,248,2026-05-18,Pago web,128.34,Pagado
249,PG00249,249,2026-01-03,Caja municipal,0.0,Anulado
250,PG00250,250,2026-05-21,Tarjeta,1194.45,Parcial
251,PG00251,251,2025-12-18,Banco afiliado,1266.40,Pagado
252,PG00252,252,2025-12-12,Pago web,0.0,Anulado
253,PG00253,253,2026-02-20,Caja municipal,753.73,Pagado
254,PG00254,254,2026-05-07,Tarjeta,327.82,Pagado
255,PG00255,255,2026-03-22,Banco afiliado,0.0,Anulado
256,PG00256,256,2026-04-24,Pago web,214.00,Pagado
257,PG00257,257,2026-04-11,Caja municipal,0.0,Anulado
258,PG00258,258,2026-06-11,Tarjeta,0.0,Anulado
259,PG00259,259,2026-03-06,Banco afiliado,2202.73,Pagado
260,PG00260,260,2026-02-17,Pago web,1038.11,Parcial
261,PG00261,261,2026-04-05,Caja municipal,440.48,Pagado
262,PG00262,262,2026-04-23,Tarjeta,1915.96,Pagado
263,PG00263,263,2026-03-19,Banco afiliado,2141.5,Parcial
264,PG00264,264,2026-06-12,Pago web,646.00,Pagado
265,PG00265,265,2026-03-14,Caja municipal,0.0,Anulado
266,PG00266,266,2026-02-26,Tarjeta,463.20,Pagado
267,PG00267,267,2026-04-23,Banco afiliado,304.00,Pagado
268,PG00268,268,2026-01-13,Pago web,0.0,Anulado
269,PG00269,269,2026-03-26,Caja municipal,154.40,Pagado
270,PG00270,270,2026-04-27,Tarjeta,4033.5,Pagado
271,PG00271,271,2026-05-09,Banco afiliado,1117.15,Parcial
272,PG00272,272,2026-03-02,Pago web,664.15,Parcial
273,PG00273,273,2026-03-03,Caja municipal,916.00,Pagado
274,PG00274,274,2026-06-05,Tarjeta,270.00,Pagado
275,PG00275,275,2026-01-23,Banco afiliado,87.32,Pagado
276,PG00276,276,2026-03-21,Pago web,2198.52,Pagado
277,PG00277,277,2026-06-08,Caja municipal,0.0,Anulado
278,PG00278,278,2026-06-14,Tarjeta,688.70,Pagado
279,PG00279,279,2026-05-25,Banco afiliado,1630.14,Pagado
280,PG00280,280,2026-05-11,Pago web,252.00,Pagado
281,PG00281,281,2026-04-06,Caja municipal,0.0,Anulado
282,PG00282,282,2026-02-25,Tarjeta,3821.87,Pagado
283,PG00283,283,2026-03-02,Banco afiliado,0.0,Anulado
284,PG00284,284,2026-03-17,Pago web,0.0,Anulado
285,PG00285,285,2026-02-08,Caja municipal,0.0,Anulado
286,PG00286,286,2026-03-21,Tarjeta,45.08,Pagado
287,PG00287,287,2026-05-10,Banco afiliado,949.96,Pagado
288,PG00288,288,2026-03-14,Pago web,0.00,Pagado
289,PG00289,289,2026-06-18,Caja municipal,1266.53,Parcial
290,PG00290,290,2026-01-19,Tarjeta,1074.84,Pagado
291,PG00291,291,2026-02-27,Banco afiliado,2129.16,Pagado
292,PG00292,292,2026-03-01,Pago web,1766.47,Parcial
293,PG00293,293,,Caja municipal,1424.00,Pagado
294,PG00294,294,2026-04-06,Tarjeta,459.00,Pagado
295,PG00295,295,2026-02-14,Banco afiliado,0.0,Anulado
296,PG00296,296,2026-04-12,Pago web,0.0,Anulado
297,PG00297,297,2026-03-17,Caja municipal,510.64,Pagado
298,PG00298,298,2026-01-02,Tarjeta,616.12,Pagado
299,PG00299,299,2026-06-25,Banco afiliado,174.00,Pagado
300,PG00300,300,2026-02-28,Pago web,215.68,Pagado
301,PG00301,301,2026-06-11,Caja municipal,0.0,Anulado
302,PG00302,302,2026-05-21,Tarjeta,0.0,Anulado
303,PG00303,303,2026-05-19,Banco afiliado,0.0,Anulado
304,PG00304,304,2026-05-07,Pago web,0.0,Anulado
305,PG00305,305,2026-01-04,Caja municipal,314.68,Pagado
306,PG00306,306,2026-03-05,Tarjeta,703.52,Pagado
307,PG00307,307,2026-03-07,Banco afiliado,186.82,Pagado
308,PG00308,308,2026-01-26,Pago web,1266.41,Pagado
309,PG00309,309,2026-03-25,Caja municipal,639.26,Pagado
310,PG00310,310,2026-04-25,Tarjeta,191.00,Pagado
311,PG00311,311,2026-06-19,Banco afiliado,84.64,Pagado
312,PG00312,312,2026-02-11,Pago web,962.48,Pagado
313,PG00313,313,2026-02-19,Caja municipal,0.0,Anulado
314,PG00314,314,2026-03-14,Tarjeta,0.0,Anulado
315,PG00315,315,2026-04-02,Banco afiliado,0.0,Anulado
316,PG00316,316,2026-05-06,Pago web,1965.37,Parcial
317,PG00317,317,2026-01-12,Caja municipal,0.0,Anulado
318,PG00318,318,2026-06-21,Tarjeta,2927.70,Pagado
319,PG00319,319,2026-03-13,Banco afiliado,806.04,Pagado
320,PG00320,320,2026-02-14,Pago web,0.0,Anulado
321,PG00321,321,2026-05-27,Caja municipal,1031.28,Pagado
322,PG00322,322,2026-05-17,Tarjeta,2252.00,Pagado
323,PG00323,323,2026-01-03,Banco afiliado,0.0,Anulado
324,PG00324,324,2026-03-25,Pago web,30.88,Pagado
325,PG00325,325,2026-05-26,Caja municipal,301.40,Pagado
326,PG00326,326,2026-04-18,Tarjeta,2053.87,Pagado
327,PG00327,327,2026-06-27,Banco afiliado,290.48,Pagado
328,PG00328,328,2026-06-05,Pago web,215.00,Pagado
329,PG00329,329,2026-04-05,Caja municipal,467.52,Pagado
330,PG00330,330,2026-01-12,Tarjeta,1204.00,Pagado
331,PG00331,331,2026-06-06,Banco afiliado,2934.88,Pagado
332,PG00332,332,2026-05-25,Pago web,814.68,Pagado
333,PG00333,333,2026-01-26,Caja municipal,2792.80,Pagado
334,PG00334,334,2026-02-25,Tarjeta,3403.24,Pagado
335,PG00335,335,2026-03-05,Banco afiliado,2735.53,pagado
336,PG00336,336,2026-06-04,Pago web,1680.23,Pagado
337,PG00337,337,2026-01-16,Caja municipal,579.36,Pagado
338,PG00338,338,2026-06-22,Tarjeta,57.00,Pagado
339,PG00339,339,2026-04-25,Banco afiliado,0.0,Anulado
340,PG00340,340,2026-04-10,Pago web,1040.80,Pagado
341,PG00341,341,2026-01-08,Caja municipal,570.00,Pagado
342,PG00342,342,2026-02-01,Tarjeta,4802.53,pagado
343,PG00343,343,2026-01-10,Banco afiliado,2217.36,Pagado
344,PG00344,344,2026-02-14,Pago web,378.80,Pagado
345,PG00345,345,2026-02-28,Caja municipal,6009.24,pagado
346,PG00346,346,2026-04-09,Tarjeta,264.97,Pagado
347,PG00347,347,2026-04-22,Banco afiliado,415.32,Pagado
348,PG00348,348,2026-03-08,Pago web,351.46,Pagado
349,PG00349,349,2026-06-16,Caja municipal,615.00,Pagado
350,PG00350,350,2026-04-09,Tarjeta,2275.00,Pagado
351,PG00351,351,2026-06-25,Banco afiliado,1290.29,Pagado
352,PG00352,352,2026-05-09,Pago web,533.76,Pagado
353,PG00353,353,2026-01-25,Caja municipal,0.0,Anulado
354,PG00354,354,2026-02-04,Tarjeta,0.00,Pagado
355,PG00355,355,2026-06-12,Banco afiliado,380.00,Pagado
356,PG00356,356,2026-05-24,Pago web,36.00,Pagado
357,PG00357,357,2026-06-14,Caja municipal,882.42,Pagado
358,PG00358,358,2026-02-04,Tarjeta,129.00,Pagado
359,PG00359,359,2026-02-13,Banco afiliado,423.00,Pagado
360,PG00360,360,2026-04-03,Pago web,0.0,Anulado
361,PG00361,361,2026-06-21,Caja municipal,310.97,Pagado
362,PG00362,362,2026-05-01,Tarjeta,0.0,Anulado
363,PG00363,363,2026-02-20,Banco afiliado,554.43,Pagado
364,PG00364,364,2026-04-04,Pago web,0.0,Anulado
365,PG00365,365,2026-01-21,Caja municipal,21.00,Pagado
366,PG00366,366,2026-03-03,Tarjeta,35.00,Pagado
367,PG00367,367,2026-05-17,Banco afiliado,1149.35,Pagado
368,PG00368,368,2026-03-27,Pago web,281.34,Pagado
369,PG00369,369,2026-01-09,Caja municipal,1581.25,pagado
370,PG00370,370,2026-05-27,Tarjeta,1025.18,Pagado
371,PG00371,371,2026-05-03,Banco afiliado,284.00,Pagado
372,PG00372,372,2026-01-08,Pago web,759.45,Parcial
373,PG00373,373,2026-03-11,Caja municipal,687.52,Pagado
374,PG00374,374,2026-01-17,Tarjeta,32.88,Pagado
375,PG00375,375,2026-03-08,Banco afiliado,1728.00,Pagado
376,PG00376,376,2026-05-13,Pago web,58.00,Pagado
377,PG00377,377,2026-03-03,Caja municipal,93.48,Pagado
378,PG00378,378,2026-01-12,Tarjeta,777.33,Parcial
379,PG00379,379,2026-04-28,Banco afiliado,70.34,Pagado
380,PG00380,380,2026-01-17,Pago web,1549.86,Parcial
381,PG00381,381,2026-03-09,Caja municipal,0.00,Pagado
382,PG00382,382,2026-06-02,Tarjeta,1847.78,Pagado
383,PG00383,383,2026-02-23,Banco afiliado,155.04,Pagado
384,PG00384,384,2026-06-09,Pago web,0.0,Anulado
385,PG00385,385,2026-01-16,Caja municipal,826.05,Pagado
386,PG00386,386,2026-05-26,Tarjeta,1268.00,Pagado
387,PG00387,387,2026-02-19,Banco afiliado,193.00,Pagado
388,PG00388,388,2026-05-27,Pago web,0.0,Anulado
389,PG00389,389,2026-04-21,Caja municipal,0.0,Anulado
390,PG00390,390,2026-04-04,Tarjeta,5791.75,Pagado
391,PG00391,391,2026-01-09,Banco afiliado,1965.00,Pagado
392,PG00392,392,2026-04-08,Pago web,429.14,Pagado
393,PG00393,393,2026-06-01,Caja municipal,196.68,Parcial
394,PG00394,394,2026-03-24,Tarjeta,1284.04,Pagado
395,PG00395,395,2026-05-06,Banco afiliado,244.34,Pagado
396,PG00396,396,2026-02-22,Pago web,0.0,anulado
397,PG00397,397,2026-02-20,Caja municipal,1888.11,Parcial
398,PG00398,398,2026-05-27,Tarjeta,2258.00,Pagado
399,PG00399,399,2026-03-09,Banco afiliado,1494.14,Parcial
400,PG00400,400,2026-03-01,Pago web,517.04,Parcial
401,PG00401,401,2026-06-04,Caja municipal,1166.00,Pagado
402,PG00402,402,,Tarjeta,105.00,Pagado
403,PG00403,403,2026-06-20,Banco afiliado,3268.19,pagado
404,PG00404,404,2026-01-19,Pago web,45.00,Pagado
405,PG00405,405,2026-01-22,Caja municipal,179.64,Pagado
406,PG00406,406,2026-02-19,Tarjeta,446.85,Pagado
407,PG00407,407,2026-01-27,Banco afiliado,3830.22,Parcial
408,PG00408,408,2026-05-15,Pago web,330.70,Pagado
409,PG00409,409,2026-02-16,Caja municipal,72.00,Pagado
410,PG00410,410,2026-06-05,Tarjeta,876.5,Parcial
411,PG00411,411,2026-06-02,Banco afiliado,612.00,Pagado
412,PG00412,412,2026-02-26,Pago web,485.19,Pagado
413,PG00413,413,2026-01-08,Caja municipal,1074.72,Pagado
414,PG00414,414,2026-04-11,Tarjeta,0.0,Anulado
415,PG00415,415,2026-02-25,Banco afiliado,93.48,Pagado
416,PG00416,416,2026-03-05,Pago web,2020.74,Pagado
417,PG00417,417,2026-03-11,Caja municipal,45.08,Pagado
418,PG00418,418,2026-03-01,Tarjeta,1242.08,Pagado
419,PG00419,419,2026-05-28,Banco afiliado,1260.00,Pagado
420,PG00420,420,2026-04-16,Pago web,199.28,Pagado
421,PG00421,421,2026-05-07,Caja municipal,496.33,Pagado
422,PG00422,422,2026-05-20,Tarjeta,492.32,Parcial
423,PG00423,423,2026-02-09,Banco afiliado,4215.4,pagado
424,PG00424,424,2026-05-10,Pago web,952.70,Pagado
425,PG00425,425,2026-02-19,Caja municipal,343.34,Pagado
426,PG00426,426,2026-02-24,Tarjeta,520.16,Pagado
427,PG00427,427,2026-04-11,Banco afiliado,2778.2,Parcial
428,PG00428,428,2026-06-15,Pago web,3049.38,pagado
429,PG00429,429,2026-05-27,Caja municipal,45.08,Pagado
430,PG00430,430,2026-03-24,Tarjeta,92.64,Pagado
431,PG00431,431,2026-04-06,Banco afiliado,570.00,Pagado
432,PG00432,432,2026-06-07,Pago web,449.87,pagado
433,PG00433,433,2026-02-15,Caja municipal,0.0,Anulado
434,PG00434,434,2025-12-08,Tarjeta,61.76,Pagado
435,PG00435,435,2026-02-22,Banco afiliado,1567.42,Pagado
