id_detalle,id_operacion,id_producto,cantidad,precio_unitario,subtotal
64,26,4,2,30.88,61.76
65,26,15,6,109.96,659.76
66,27,23,5,161.73,808.65
67,27,9,5,38.00,190.00
68,28,12,1,95.00,95.00
69,28,2,5,16.44,82.20
70,28,12,6,95.00,570.00
71,28,18,1,420.00,420.00
72,29,13,3,45.00,135.00
73,29,5,6,42.32,253.92
74,30,1,5,12.00,60.00
75,30,23,5,161.73,808.65
76,30,18,2,420.00,840.00
77,31,28,5,21.00,105.00
78,31,25,5,0.00,0.00
79,31,20,3,31.16,93.48
80,32,23,3,161.73,485.19
81,32,13,5,45.00,225.00
82,33,9,6,38.00,228.00
83,33,10,4,57.00,228.00
84,34,1,3,12.00,36.00
85,34,18,5,420.00,2100.00
86,34,22,1,93.41,93.41
87,34,7,5,0.00,0.00
88,35,23,6,161.73,970.38
89,35,26,2,7.00,14.00
90,35,1,2,12.00,24.00
91,36,16,3,171.88,515.64
92,37,12,4,95.00,380.00
93,37,29,5,28.00,140.00
94,37,20,3,31.16,93.48
95,37,28,2,21.00,42.00
96,38,12,4,95.00,380.00
97,39,23,6,161.73,970.38
98,39,14,1,70.34,70.34
99,39,12,5,95.00,475.00
100,40,22,4,93.41,373.64
101,40,4,6,30.88,185.28
102,40,22,3,93.41,280.23
103,40,23,4,161.73,646.92
104,41,5,5,42.32,211.60
105,42,17,6,268.68,1612.08
106,42,26,4,7.00,28.00
107,43,8,5,19.00,95.00
108,43,12,3,95.00,285.00
109,43,5,2,42.32,84.64
110,43,18,4,420.00,1680.00
111,44,10,2,57.00,114.00
112,44,1,3,12.00,36.00
113,44,3,3,22.54,67.62
114,44,30,4,35.00,140.00
115,45,19,6,18.00,108.00
116,45,18,1,420.00,420.00
117,45,19,2,18.00,36.00
118,46,29,6,28.00,168.00
119,46,5,4,42.32,169.28
120,46,5,5,42.32,211.60
121,46,7,3,0.00,0.00
122,47,1,2,12.00,24.00
123,47,27,2,14.00,28.00
124,47,15,5,109.96,549.80
125,48,24,4,280.00,1120.00
126,48,2,5,16.44,82.20
127,48,11,5,76.00,380.00
128,48,8,1,19.00,19.00
129,49,7,1,0.00,0.00
130,50,16,1,171.88,171.88
131,51,16,4,171.88,687.52
132,52,9,3,38.00,114.00
133,53,17,3,268.68,806.04
134,54,12,5,95.00,475.00
135,55,16,1,171.88,171.88
136,55,15,6,109.96,659.76
137,56,20,5,31.16,155.80
138,56,29,2,28.00,56.00
139,56,19,2,18.00,36.00
140,56,13,4,45.00,180.00
141,57,7,4,0.00,0.00
142,57,18,6,420.00,2520.00
143,57,18,6,420.00,2520.00
144,58,16,3,171.88,515.64
145,58,24,4,280.00,1120.00
146,59,10,4,57.00,228.00
147,60,15,3,109.96,329.88
148,60,10,4,57.00,228.00
149,60,28,5,21.00,105.00
150,61,25,1,0.00,0.00
151,62,26,5,7.00,35.00
152,63,1,4,12.00,48.00
153,63,23,2,161.73,323.46
154,63,22,1,93.41,93.41
155,64,21,3,53.95,161.85
156,64,19,4,18.00,72.00
157,64,25,5,0.00,0.00
158,65,18,6,420.00,2520.00
159,65,1,5,12.00,60.00
160,65,20,5,31.16,155.80
161,66,18,5,420.00,2100.00
162,66,22,4,93.41,373.64
163,66,4,4,30.88,123.52
164,66,24,4,280.00,1120.00
165,67,14,4,70.34,281.36
166,67,6,3,58.00,174.00
167,68,20,4,31.16,124.64
168,68,20,5,31.16,155.80
169,68,18,4,420.00,1680.00
170,69,24,2,280.00,560.00
171,70,21,1,53.95,53.95
172,70,18,5,420.00,2100.00
173,70,2,6,16.44,98.64
174,70,2,4,16.44,65.76
175,71,19,3,18.00,54.00
176,71,28,1,21.00,21.00
177,71,17,6,268.68,1612.08
178,71,30,5,35.00,175.00
179,72,29,2,28.00,56.00
180,72,16,6,171.88,1031.28
181,72,6,6,58.00,348.00
182,73,5,4,42.32,169.28
183,73,8,5,19.00,95.00
184,74,10,2,57.00,114.00
185,74,28,5,21.00,105.00
186,74,26,6,7.00,42.00
187,75,5,2,42.32,84.64
188,75,4,2,30.88,61.76
189,75,3,3,22.54,67.62
190,76,26,1,7.00,7.00
191,76,18,1,420.00,420.00
192,76,11,2,76.00,152.00
193,76,18,3,420.00,1260.00
194,77,26,5,7.00,35.00
195,77,26,1,7.00,7.00
196,78,8,6,19.00,114.00
197,79,19,6,18.00,108.00
198,79,8,3,19.00,57.00
199,80,22,2,93.41,186.82
200,80,19,5,18.00,90.00
201,80,13,6,45.00,270.00
202,81,4,3,30.88,92.64
203,81,9,6,38.00,228.00
204,82,2,3,16.44,49.32
205,83,8,3,19.00,57.00
206,83,17,5,268.68,1343.40
207,84,22,2,93.41,186.82
208,85,12,4,95.00,380.00
209,85,24,4,280.00,1120.00
210,85,15,2,109.96,219.92
211,86,9,6,38.00,228.00
212,86,7,1,0.00,0.00
213,86,10,6,57.00,342.00
214,86,12,6,95.00,570.00
215,87,3,3,22.54,67.62
216,87,16,5,171.88,859.40
217,87,23,6,161.73,970.38
218,88,8,3,19.00,57.00
219,88,17,6,268.68,1612.08
220,89,5,1,42.32,42.32
221,90,23,1,161.73,161.73
222,91,17,6,268.68,1612.08
223,92,14,5,70.34,351.70
224,92,12,4,95.00,380.00
225,92,17,6,268.68,1612.08
226,92,12,5,95.00,475.00
227,93,13,1,45.00,45.00
228,93,19,6,18.00,108.00
229,93,2,4,16.44,65.76
230,93,19,2,18.00,36.00
231,94,10,4,57.00,228.00
232,94,1,6,12.00,72.00
233,94,17,3,268.68,806.04
234,94,12,4,95.00,380.00
235,95,29,2,28.00,56.00
236,95,29,5,28.00,140.00
237,96,11,1,76.00,76.00
238,96,26,3,7.00,21.00
239,96,17,3,268.68,806.04
240,97,7,2,0.00,0.00
241,97,18,3,420.00,1260.00
242,97,26,5,7.00,35.00
243,98,5,6,42.32,253.92
244,98,6,6,58.00,348.00
245,99,8,6,19.00,114.00
246,99,19,1,18.00,18.00
247,99,21,5,53.95,269.75
248,99,19,1,18.00,18.00
249,100,30,1,35.00,35.00
250,100,12,3,95.00,285.00
251,100,29,4,28.00,112.00
252,101,3,3,22.54,67.62
253,101,21,1,53.95,53.95
254,101,2,6,16.44,98.64
255,102,14,1,70.34,70.34
256,102,5,2,42.32,84.64
257,103,15,6,109.96,659.76
258,104,29,5,28.00,140.00
259,105,5,1,42.32,42.32
260,105,22,1,93.41,93.41
261,105,12,3,95.00,285.00
262,106,11,6,76.00,456.00
263,106,4,2,30.88,61.76
264,106,27,5,14.00,70.00
265,107,13,1,45.00,45.00
266,107,1,4,12.00,48.00
267,107,7,4,0.00,0.00
268,108,11,4,76.00,304.00
269,108,4,6,30.88,185.28
270,109,30,1,35.00,35.00
271,109,11,6,76.00,456.00
272,109,16,2,171.88,343.76
273,110,11,6,76.00,456.00
274,110,11,3,76.00,228.00
275,110,12,2,95.00,190.00
276,111,5,5,42.32,211.60
277,111,12,1,95.00,95.00
278,111,12,1,95.00,95.00
279,112,18,5,420.00,2100.00
280,113,1,2,12.00,24.00
281,114,27,2,14.00,28.00
282,114,28,6,21.00,126.00
283,114,30,3,35.00,105.00
284,114,15,4,109.96,439.84
285,115,12,4,95.00,380.00
286,115,9,5,38.00,190.00
287,115,1,6,12.00,72.00
288,116,14,2,70.34,140.68
289,117,4,2,30.88,61.76
290,118,30,6,35.00,210.00
291,118,20,1,31.16,31.16
292,118,22,3,93.41,280.23
293,118,3,4,22.54,90.16
294,119,28,1,21.00,21.00
295,120,21,4,53.95,215.80
296,120,29,1,28.00,28.00
297,120,29,2,28.00,56.00
298,121,30,6,35.00,210.00
299,121,29,6,28.00,168.00
300,121,30,4,35.00,140.00
301,121,2,2,16.44,32.88
302,122,14,1,70.34,70.34
303,122,10,4,57.00,228.00
304,123,4,1,30.88,30.88
305,123,4,2,30.88,61.76
306,123,11,2,76.00,152.00
307,123,27,6,14.00,84.00
308,124,2,3,16.44,49.32
309,124,6,2,58.00,116.00
310,125,23,3,161.73,485.19
311,126,1,5,12.00,60.00
312,126,14,2,70.34,140.68
313,126,14,4,70.34,281.36
314,126,17,1,268.68,268.68
315,127,28,1,21.00,21.00
316,127,3,4,22.54,90.16
317,128,14,3,70.34,211.02
318,128,6,3,58.00,174.00
319,128,27,1,14.00,14.00
320,129,26,6,7.00,42.00
321,129,3,4,22.54,90.16
322,130,23,1,161.73,161.73
323,130,8,4,19.00,76.00
324,130,17,2,268.68,537.36
325,131,4,2,30.88,61.76
326,131,11,3,76.00,228.00
327,131,11,4,76.00,304.00
328,131,24,4,280.00,1120.00
329,132,4,1,30.88,30.88
330,132,24,3,280.00,840.00
331,132,15,1,109.96,109.96
332,132,17,4,268.68,1074.72
333,133,20,3,31.16,93.48
334,133,8,5,19.00,95.00
335,133,14,4,70.34,281.36
336,134,17,3,268.68,806.04
337,135,24,5,280.00,1400.00
338,135,29,3,28.00,84.00
339,135,17,6,268.68,1612.08
340,136,4,1,30.88,30.88
341,136,3,5,22.54,112.70
342,136,13,3,45.00,135.00
343,137,22,1,93.41,93.41
344,137,7,4,0.00,0.00
345,137,15,3,109.96,329.88
346,138,13,3,45.00,135.00
347,138,28,6,21.00,126.00
348,138,14,2,70.34,140.68
349,138,22,3,93.41,280.23
350,139,9,6,38.00,228.00
351,139,18,3,420.00,1260.00
352,139,30,1,35.00,35.00
353,140,13,6,45.00,270.00
354,140,14,1,70.34,70.34
355,140,29,4,28.00,112.00
356,140,20,5,31.16,155.80
357,141,8,3,19.00,57.00
358,141,8,4,19.00,76.00
359,141,23,5,161.73,808.65
360,141,27,6,14.00,84.00
361,142,23,1,161.73,161.73
362,142,26,1,7.00,7.00
363,142,21,3,53.95,161.85
364,143,12,2,95.00,190.00
365,143,8,1,19.00,19.00
366,143,24,6,280.00,1680.00
367,144,10,1,57.00,57.00
368,145,13,1,45.00,45.00
369,145,9,6,38.00,228.00
370,145,2,6,16.44,98.64
371,146,12,1,95.00,95.00
372,147,9,3,38.00,114.00
373,147,19,5,18.00,90.00
374,147,5,6,42.32,253.92
375,148,11,4,76.00,304.00
376,148,24,2,280.00,560.00
377,148,17,3,268.68,806.04
378,148,9,4,38.00,152.00
379,149,27,5,14.00,70.00
380,149,23,3,161.73,485.19
381,149,3,5,22.54,112.70
382,150,28,6,21.00,126.00
383,150,22,4,93.41,373.64
384,151,20,4,31.16,124.64
385,151,3,5,22.54,112.70
386,152,25,5,0.00,0.00
387,152,22,3,93.41,280.23
388,152,4,5,30.88,154.40
389,153,29,5,28.00,140.00
390,153,2,2,16.44,32.88
391,154,22,3,93.41,280.23
392,155,11,1,76.00,76.00
393,155,14,4,70.34,281.36
394,156,12,2,95.00,190.00
395,156,30,2,35.00,70.00
396,157,29,3,28.00,84.00
397,158,8,5,19.00,95.00
398,158,7,1,0.00,0.00
399,159,28,2,21.00,42.00
400,160,6,3,58.00,174.00
401,160,18,2,420.00,840.00
402,161,7,6,0.00,0.00
403,161,25,3,0.00,0.00
404,162,28,1,21.00,21.00
405,163,29,1,28.00,28.00
406,163,9,3,38.00,114.00
407,163,20,5,31.16,155.80
408,164,17,6,268.68,1612.08
409,165,1,3,12.00,36.00
410,165,12,4,95.00,380.00
411,166,23,2,161.73,323.46
412,166,12,3,95.00,285.00
413,166,5,6,42.32,253.92
414,167,28,4,21.00,84.00
415,167,18,5,420.00,2100.00
416,167,5,2,42.32,84.64
417,167,7,6,0.00,0.00
418,168,23,3,161.73,485.19
419,168,19,1,18.00,18.00
420,168,29,2,28.00,56.00
421,168,7,6,0.00,0.00
422,169,24,4,280.00,1120.00
423,169,10,6,57.00,342.00
424,169,24,5,280.00,1400.00
425,169,29,5,28.00,140.00
426,170,7,2,0.00,0.00
427,170,30,2,35.00,70.00
428,170,6,5,58.00,290.00
429,171,29,4,28.00,112.00
430,172,2,5,16.44,82.20
431,172,17,5,268.68,1343.40
432,172,9,5,38.00,190.00
433,172,27,3,14.00,42.00
434,173,13,4,45.00,180.00
435,173,16,5,171.88,859.40
436,173,4,5,30.88,154.40
437,173,3,5,22.54,112.70
438,174,30,2,35.00,70.00
439,175,4,5,30.88,154.40
440,175,2,2,16.44,32.88
441,176,15,2,109.96,219.92
442,176,6,2,58.00,116.00
443,177,21,3,53.95,161.85
444,178,23,1,161.73,161.73
445,179,26,4,7.00,28.00
446,180,20,5,31.16,155.80
447,180,10,2,57.00,114.00
448,181,8,4,19.00,76.00
449,181,30,1,35.00,35.00
450,181,15,1,109.96,109.96
451,181,26,4,7.00,28.00
452,182,28,4,21.00,84.00
453,182,4,5,30.88,154.40
454,182,29,1,28.00,28.00
455,183,9,5,38.00,190.00
456,183,29,3,28.00,84.00
457,184,30,1,35.00,35.00
458,185,30,2,35.00,70.00
459,185,22,6,93.41,560.46
460,185,26,5,7.00,35.00
461,186,28,3,21.00,63.00
462,186,2,1,16.44,16.44
463,187,14,6,70.34,422.04
464,187,1,1,12.00,12.00
465,187,21,1,53.95,53.95
466,188,3,4,22.54,90.16
467,189,27,5,14.00,70.00
468,190,4,1,30.88,30.88
469,190,2,6,16.44,98.64
470,190,20,4,31.16,124.64
471,190,24,2,280.00,560.00
472,191,22,1,93.41,93.41
473,191,1,4,12.00,48.00
474,191,20,6,31.16,186.96
475,192,14,2,70.34,140.68
476,193,22,2,93.41,186.82
477,194,25,4,0.00,0.00
478,194,9,2,38.00,76.00
479,194,10,3,57.00,171.00
480,195,6,3,58.00,174.00
481,195,25,3,0.00,0.00
482,195,17,4,268.68,1074.72
483,196,13,3,45.00,135.00
484,196,16,2,171.88,343.76
485,197,26,2,7.00,14.00
486,197,16,1,171.88,171.88
487,197,16,5,171.88,859.40
488,198,29,6,28.00,168.00
489,198,19,2,18.00,36.00
490,198,12,3,95.00,285.00
491,198,18,4,420.00,1680.00
492,199,23,6,161.73,970.38
493,200,28,2,21.00,42.00
494,200,3,2,22.54,45.08
495,201,3,2,22.54,45.08
496,202,16,5,171.88,859.40
497,202,4,3,30.88,92.64
498,202,29,2,28.00,56.00
499,202,29,3,28.00,84.00
500,203,2,1,16.44,16.44
501,203,9,3,38.00,114.00
502,204,22,1,93.41,93.41
503,204,10,4,57.00,228.00
504,205,12,5,95.00,475.00
505,205,7,2,0.00,0.00
506,205,10,1,57.00,57.00
507,206,2,6,16.44,98.64
508,206,9,5,38.00,190.00
509,207,21,6,53.95,323.70
510,207,11,5,76.00,380.00
511,207,20,3,31.16,93.48
512,207,5,3,42.32,126.96
513,208,26,1,7.00,7.00
514,209,23,2,161.73,323.46
515,209,28,6,21.00,126.00
516,209,11,3,76.00,228.00
517,209,11,6,76.00,456.00
518,210,26,1,7.00,7.00
519,211,3,6,22.54,135.24
520,211,4,1,30.88,30.88
521,212,17,5,268.68,1343.40
522,212,15,1,109.96,109.96
523,213,27,1,14.00,14.00
524,213,17,2,268.68,537.36
525,213,16,4,171.88,687.52
526,214,29,3,28.00,84.00
527,214,12,4,95.00,380.00
528,214,24,5,280.00,1400.00
529,214,23,5,161.73,808.65
530,215,6,5,58.00,290.00
531,216,21,3,53.95,161.85
532,216,17,1,268.68,268.68
533,216,26,2,7.00,14.00
534,217,19,3,18.00,54.00
535,217,14,6,70.34,422.04
536,217,17,6,268.68,1612.08
537,217,17,1,268.68,268.68
538,218,7,4,0.00,0.00
539,218,5,3,42.32,126.96
540,218,6,5,58.00,290.00
541,218,15,2,109.96,219.92
542,219,1,5,12.00,60.00
543,220,18,1,420.00,420.00
544,220,25,1,0.00,0.00
545,221,3,2,22.54,45.08
546,221,14,1,70.34,70.34
547,221,23,6,161.73,970.38
548,222,19,5,18.00,90.00
549,222,4,1,30.88,30.88
550,222,28,5,21.00,105.00
551,223,27,6,14.00,84.00
552,223,30,4,35.00,140.00
553,223,15,1,109.96,109.96
554,224,19,2,18.00,36.00
555,224,1,4,12.00,48.00
556,225,5,4,42.32,169.28
557,225,28,5,21.00,105.00
558,225,8,6,19.00,114.00
559,225,6,1,58.00,58.00
560,226,18,4,420.00,1680.00
561,226,18,4,420.00,1680.00
562,227,30,4,35.00,140.00
563,227,12,5,95.00,475.00
564,227,3,5,22.54,112.70
565,228,10,5,57.00,285.00
566,228,23,4,161.73,646.92
567,229,14,3,70.34,211.02
568,230,30,2,35.00,70.00
569,230,6,6,58.00,348.00
570,230,1,4,12.00,48.00
571,230,3,3,22.54,67.62
572,231,14,6,70.34,422.04
573,231,25,3,0.00,0.00
574,231,17,5,268.68,1343.40
575,232,6,2,58.00,116.00
576,233,24,1,280.00,280.00
577,233,5,1,42.32,42.32
578,233,28,5,21.00,105.00
579,233,4,6,30.88,185.28
580,234,22,6,93.41,560.46
581,234,9,3,38.00,114.00
582,234,19,3,18.00,54.00
583,235,22,2,93.41,186.82
584,235,11,6,76.00,456.00
585,235,18,4,420.00,1680.00
586,235,2,2,16.44,32.88
587,236,19,2,18.00,36.00
588,236,9,1,38.00,38.00
589,236,23,1,161.73,161.73
590,236,1,2,12.00,24.00
591,237,5,4,42.32,169.28
592,238,9,4,38.00,152.00
593,239,28,5,21.00,105.00
594,239,8,4,19.00,76.00
595,239,14,4,70.34,281.36
596,240,11,5,76.00,380.00
597,240,28,2,21.00,42.00
598,240,21,1,53.95,53.95
599,240,7,5,0.00,0.00
600,241,25,5,0.00,0.00
601,241,27,6,14.00,84.00
602,242,15,3,109.96,329.88
603,242,6,2,58.00,116.00
604,243,5,3,42.32,126.96
605,243,22,3,93.41,280.23
606,243,26,4,7.00,28.00
607,244,28,3,21.00,63.00
608,245,22,5,93.41,467.05
609,245,25,3,0.00,0.00
610,246,2,1,16.44,16.44
611,246,14,6,70.34,422.04
612,246,8,3,19.00,57.00
613,246,1,5,12.00,60.00
614,247,21,5,53.95,269.75
615,248,14,1,70.34,70.34
616,248,6,1,58.00,58.00
617,249,11,4,76.00,304.00
618,250,3,6,22.54,135.24
619,251,30,5,35.00,175.00
620,251,6,4,58.00,232.00
621,251,16,5,171.88,859.40
622,252,16,2,171.88,343.76
623,252,29,5,28.00,140.00
624,252,2,1,16.44,16.44
625,253,16,1,171.88,171.88
626,253,21,3,53.95,161.85
627,253,18,1,420.00,420.00
628,254,21,2,53.95,107.90
629,254,15,2,109.96,219.92
630,255,25,5,0.00,0.00
631,256,12,2,95.00,190.00
632,256,1,2,12.00,24.00
633,257,22,6,93.41,560.46
634,257,7,3,0.00,0.00
635,257,5,5,42.32,211.60
636,258,28,1,21.00,21.00
637,259,10,5,57.00,285.00
638,259,23,1,161.73,161.73
639,259,24,6,280.00,1680.00
640,259,9,2,38.00,76.00
641,260,8,3,19.00,57.00
642,260,8,3,19.00,57.00
643,261,21,4,53.95,215.80
644,261,1,3,12.00,36.00
645,261,20,5,31.16,155.80
646,261,2,2,16.44,32.88
647,262,25,4,0.00,0.00
648,262,15,1,109.96,109.96
649,262,28,6,21.00,126.00
650,262,24,6,280.00,1680.00
651,263,3,2,22.54,45.08
652,263,28,5,21.00,105.00
653,263,24,1,280.00,280.00
654,263,30,6,35.00,210.00
655,264,12,6,95.00,570.00
656,264,11,1,76.00,76.00
657,265,3,4,22.54,90.16
658,265,10,4,57.00,228.00
659,266,20,4,31.16,124.64
660,266,5,2,42.32,84.64
661,266,7,1,0.00,0.00
662,266,5,6,42.32,253.92
663,267,11,4,76.00,304.00
664,268,10,1,57.00,57.00
665,269,4,5,30.88,154.40
666,270,28,6,21.00,126.00
667,270,1,3,12.00,36.00
668,270,26,1,7.00,7.00
669,270,16,1,171.88,171.88
670,271,26,2,7.00,14.00
671,271,9,4,38.00,152.00
672,271,16,1,171.88,171.88
673,271,25,4,0.00,0.00
674,272,4,4,30.88,123.52
675,272,9,2,38.00,76.00
676,272,20,1,31.16,31.16
677,273,24,3,280.00,840.00
678,273,8,4,19.00,76.00
679,274,13,6,45.00,270.00
680,275,5,1,42.32,42.32
681,275,13,1,45.00,45.00
682,276,29,4,28.00,112.00
683,277,17,2,268.68,537.36
684,278,14,5,70.34,351.70
685,278,13,5,45.00,225.00
686,278,29,4,28.00,112.00
687,279,23,6,161.73,970.38
688,279,15,6,109.96,659.76
689,280,27,3,14.00,42.00
690,280,30,6,35.00,210.00
691,281,22,6,93.41,560.46
692,281,22,6,93.41,560.46
693,281,5,2,42.32,84.64
694,282,17,3,268.68,806.04
695,282,26,4,7.00,28.00
696,282,30,6,35.00,210.00
697,282,4,1,30.88,30.88
698,283,28,5,21.00,105.00
699,283,3,1,22.54,22.54
700,283,20,5,31.16,155.80
701,283,10,1,57.00,57.00
702,284,11,4,76.00,304.00
703,284,8,4,19.00,76.00
704,285,13,6,45.00,270.00
705,285,8,5,19.00,95.00
706,286,25,1,0.00,0.00
707,286,3,2,22.54,45.08
708,287,18,2,420.00,840.00
709,287,15,1,109.96,109.96
710,288,7,4,0.00,0.00
711,289,2,3,16.44,49.32
712,289,2,2,16.44,32.88
713,290,16,3,171.88,515.64
714,290,2,5,16.44,82.20
715,290,18,1,420.00,420.00
716,290,8,3,19.00,57.00
717,291,27,4,14.00,56.00
718,291,17,5,268.68,1343.40
719,291,30,2,35.00,70.00
720,291,15,6,109.96,659.76
721,292,12,4,95.00,380.00
722,292,5,5,42.32,211.60
723,292,8,5,19.00,95.00
724,293,24,5,280.00,1400.00
725,293,1,2,12.00,24.00
726,294,12,3,95.00,285.00
727,294,6,3,58.00,174.00
728,295,16,1,171.88,171.88
729,295,23,2,161.73,323.46
730,296,26,3,7.00,21.00
731,297,13,6,45.00,270.00
732,297,6,2,58.00,116.00
733,297,20,4,31.16,124.64
734,298,1,2,12.00,24.00
735,298,5,1,42.32,42.32
736,298,15,5,109.96,549.80
737,299,6,3,58.00,174.00
738,300,23,1,161.73,161.73
739,300,21,1,53.95,53.95
740,301,27,4,14.00,56.00
741,301,19,2,18.00,36.00
742,302,19,2,18.00,36.00
743,302,1,5,12.00,60.00
744,302,28,1,21.00,21.00
745,303,14,1,70.34,70.34
746,304,14,1,70.34,70.34
747,304,26,5,7.00,35.00
748,304,21,3,53.95,161.85
749,304,17,3,268.68,806.04
750,305,6,3,58.00,174.00
751,305,14,2,70.34,140.68
752,306,15,3,109.96,329.88
753,306,7,1,0.00,0.00
754,306,22,4,93.41,373.64
755,307,22,2,93.41,186.82
756,308,23,5,161.73,808.65
757,308,16,2,171.88,343.76
758,308,1,6,12.00,72.00
759,308,28,2,21.00,42.00
760,309,17,2,268.68,537.36
761,310,28,1,21.00,21.00
762,310,27,2,14.00,28.00
763,310,27,2,14.00,28.00
764,310,8,6,19.00,114.00
765,311,25,6,0.00,0.00
766,311,5,2,42.32,84.64
767,312,15,5,109.96,549.80
768,312,19,6,18.00,108.00
769,312,17,1,268.68,268.68
770,312,1,3,12.00,36.00
771,313,29,2,28.00,56.00
772,313,28,6,21.00,126.00
773,313,6,3,58.00,174.00
774,314,13,2,45.00,90.00
775,315,1,3,12.00,36.00
776,315,25,4,0.00,0.00
777,315,13,3,45.00,135.00
778,316,28,2,21.00,42.00
779,316,17,4,268.68,1074.72
780,316,13,4,45.00,180.00
781,316,24,1,280.00,280.00
782,317,11,3,76.00,228.00
783,317,18,5,420.00,2100.00
784,317,3,6,22.54,135.24
785,317,22,4,93.41,373.64
786,318,18,6,420.00,2520.00
787,318,27,4,14.00,56.00
788,318,14,5,70.34,351.70
789,319,17,3,268.68,806.04
790,319,25,5,0.00,0.00
791,320,23,2,161.73,323.46
792,321,16,6,171.88,1031.28
793,322,1,1,12.00,12.00
794,322,18,5,420.00,2100.00
795,322,29,5,28.00,140.00
796,323,11,6,76.00,456.00
797,323,2,6,16.44,98.64
798,323,20,5,31.16,155.80
799,323,11,2,76.00,152.00
800,324,4,1,30.88,30.88
801,325,10,1,57.00,57.00
802,325,4,5,30.88,154.40
803,325,19,5,18.00,90.00
804,326,22,6,93.41,560.46
805,326,24,5,280.00,1400.00
806,326,22,1,93.41,93.41
807,327,26,1,7.00,7.00
808,327,20,3,31.16,93.48
809,327,11,2,76.00,152.00
810,327,9,1,38.00,38.00
811,328,9,2,38.00,76.00
812,328,9,2,38.00,76.00
813,328,28,3,21.00,63.00
814,329,2,1,16.44,16.44
815,329,26,4,7.00,28.00
816,329,4,5,30.88,154.40
817,329,17,1,268.68,268.68
818,330,28,4,21.00,84.00
819,330,24,4,280.00,1120.00
820,331,18,6,420.00,2520.00
821,331,19,4,18.00,72.00
822,331,10,3,57.00,171.00
823,331,16,1,171.88,171.88
824,332,11,3,76.00,228.00
825,332,17,2,268.68,537.36
826,332,2,3,16.44,49.32
827,333,10,1,57.00,57.00
828,333,21,4,53.95,215.80
829,333,18,6,420.00,2520.00
830,334,24,6,280.00,1680.00
831,334,2,2,16.44,32.88
832,335,24,1,280.00,280.00
833,335,13,6,45.00,270.00
834,336,22,3,93.41,280.23
835,336,24,5,280.00,1400.00
836,337,26,6,7.00,42.00
837,337,17,2,268.68,537.36
838,337,7,4,0.00,0.00
839,338,10,1,57.00,57.00
840,339,26,3,7.00,21.00
841,339,10,3,57.00,171.00
842,339,1,3,12.00,36.00
843,340,28,5,21.00,105.00
844,340,20,5,31.16,155.80
845,340,12,6,95.00,570.00
846,340,30,6,35.00,210.00
847,341,12,6,95.00,570.00
848,342,4,1,30.88,30.88
849,342,11,4,76.00,304.00
850,342,19,5,18.00,90.00
851,342,10,6,57.00,342.00
852,343,24,6,280.00,1680.00
853,343,17,2,268.68,537.36
854,343,25,5,0.00,0.00
855,344,30,3,35.00,105.00
856,344,9,2,38.00,76.00
857,344,27,3,14.00,42.00
858,344,20,5,31.16,155.80
859,345,20,6,31.16,186.96
860,345,30,5,35.00,175.00
861,345,29,3,28.00,84.00
862,345,4,1,30.88,30.88
863,346,21,1,53.95,53.95
864,346,14,3,70.34,211.02
865,347,9,5,38.00,190.00
866,347,5,2,42.32,84.64
