id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
131,PG00131,131,2026-03-17,Tarjeta,1926.35,Pagado
132,PG00132,132,2026-05-16,Transferencia,197.95,Pagado
133,PG00133,133,2026-03-25,Transferencia,313.27,Pagado
134,PG00134,134,2026-01-23,Yape/Plin,830.82,Pagado
135,PG00135,135,2026-03-02,Transferencia,705.55,Pagado
136,PG00136,136,2026-01-18,Transferencia,184.17,Pagado
137,PG00137,137,2026-04-11,Transferencia,1061.94,Pagado
138,PG00138,138,2026-01-20,Yape/Plin,0,Anulado
139,PG00139,139,2026-05-14,Efectivo,0,Anulado
140,PG00140,140,2026-04-12,Transferencia,891.47,Pagado
141,PG00141,141,2026-01-28,Tarjeta,81.27,Pagado
142,PG00142,142,2026-04-12,Yape/Plin,333.58,Pagado
143,PG00143,143,2026-05-24,Tarjeta,1768.75,Pagado
144,PG00144,144,2026-01-16,Transferencia,198.5,Pagado
145,PG00145,145,2026-05-02,Tarjeta,785.91,Pagado
146,PG00146,146,2026-02-05,Tarjeta,1146.08,Pagado
147,PG00147,147,2026-03-03,Efectivo,79.11,Pagado
148,PG00148,148,2026-01-04,Yape/Plin,1140.95,Pagado
149,PG00149,149,2026-01-17,Transferencia,216.43,Pagado
150,PG00150,150,2026-03-03,Tarjeta,315.15,Pagado
151,PG00151,151,2026-05-10,Tarjeta,1145.76,Pagado
152,PG00152,152,2026-01-31,Transferencia,1000.85,Pagado
153,PG00153,153,2026-06-07,Yape/Plin,151.89,Pagado
154,PG00154,154,2026-01-26,Tarjeta,1818.82,Pagado
155,PG00155,155,2026-05-30,Tarjeta,70.0,Pagado
156,PG00156,156,2026-02-27,Yape/Plin,589.48,Pagado
157,PG00157,157,2026-03-06,Efectivo,954.84,Pagado
158,PG00158,158,2026-05-24,Transferencia,132.86,Pagado
159,PG00159,159,2026-06-23,Tarjeta,990.97,Pagado
160,PG00160,160,2026-02-27,Yape/Plin,113.84,Pagado
161,PG00161,161,2026-03-24,Efectivo,257.04,Pagado
162,PG00162,162,2026-01-02,Efectivo,1909.59,Pagado
163,PG00163,163,2026-02-24,Yape/Plin,140.77,Pagado
164,PG00164,164,2026-03-03,Efectivo,704.66,Pagado
165,PG00165,165,2026-01-19,Tarjeta,0,Anulado
166,PG00166,166,2026-05-28,Transferencia,311.29,Pagado
167,PG00167,167,2026-03-02,Yape/Plin,209.63,Pagado
168,PG00168,168,2026-02-02,Transferencia,0,Anulado
169,PG00169,169,2026-06-20,Transferencia,364.56,Pagado
170,PG00170,170,2026-03-22,Efectivo,201.72,Pagado
171,PG00171,171,2026-03-04,Tarjeta,273.96,Pagado
172,PG00172,172,2026-04-19,Yape/Plin,1107.57,Pagado
173,PG00173,173,2026-01-07,Yape/Plin,692.97,Pagado
174,PG00174,174,2026-06-22,Tarjeta,56.81,Pagado
175,PG00175,175,2026-03-30,Transferencia,459.04,Pagado
176,PG00176,176,2026-02-08,Efectivo,1228.81,Pagado
177,PG00177,177,2026-01-31,Transferencia,0,Anulado
178,PG00178,178,2026-04-24,Efectivo,413.83,Pagado
179,PG00179,179,2026-06-11,Yape/Plin,338.49,Pagado
180,PG00180,180,2026-03-12,Tarjeta,1032.48,Pagado
181,PG00181,181,2026-01-26,Tarjeta,298.45,Pagado
182,PG00182,182,2026-03-03,Efectivo,0,Anulado
183,PG00183,183,2026-04-03,Transferencia,276.93,Pagado
184,PG00184,184,2026-01-05,Tarjeta,212.04,Pagado
185,PG00185,185,2026-06-23,Efectivo,558.48,Pagado
186,PG00186,186,2026-04-21,Yape/Plin,64.91,Pagado
187,PG00187,187,2026-01-24,Tarjeta,902.14,Pagado
188,PG00188,188,2026-05-17,Tarjeta,56.75,Pagado
189,PG00189,189,2026-03-25,Yape/Plin,914.79,Pagado
190,PG00190,190,2026-02-10,Tarjeta,483.35,Pagado
191,PG00191,191,2026-03-24,Yape/Plin,261.12,Pagado
192,PG00192,192,2026-03-06,Tarjeta,1711.99,Pagado
193,PG00193,193,2026-06-15,Efectivo,1505.43,Pagado
194,PG00194,194,2026-02-04,Transferencia,321.37,Pagado
195,PG00195,195,2026-01-11,Tarjeta,114.41,Pagado
196,PG00196,196,2026-06-05,Efectivo,1102.71,Pagado
197,PG00197,197,2026-05-10,Transferencia,111.96,Pagado
198,PG00198,198,2026-03-05,Efectivo,0,Anulado
199,PG00199,199,2026-05-27,Yape/Plin,468.37,Pagado
200,PG00200,200,2026-06-18,Tarjeta,538.59,Pagado
201,PG00201,201,2026-01-01,Yape/Plin,224.14,Pagado
202,PG00202,202,2026-06-06,Efectivo,333.47,Pagado
203,PG00203,203,2026-04-03,Efectivo,131.23,Pagado
204,PG00204,204,2026-02-10,Yape/Plin,638.73,Pagado
205,PG00205,205,2026-06-01,Efectivo,515.47,Pagado
206,PG00206,206,2026-06-10,Yape/Plin,0,Anulado
207,PG00207,207,2026-02-09,Tarjeta,1870.0,Pagado
208,PG00208,208,2026-02-13,Yape/Plin,356.92,Pagado
209,PG00209,209,2026-02-22,Tarjeta,1065.41,Pagado
210,PG00210,210,2026-05-06,Transferencia,31.39,Pagado
211,PG00211,211,2026-01-12,Transferencia,0,Anulado
212,PG00212,212,2026-03-27,Tarjeta,1430.97,Pagado
213,PG00213,213,2026-06-23,Transferencia,273.89,Pagado
214,PG00214,214,2026-06-03,Tarjeta,2202.13,Pagado
215,PG00215,215,2026-05-10,Transferencia,365.29,Pagado
216,PG00216,216,2026-04-13,Efectivo,135.62,Pagado
217,PG00217,217,2026-04-24,Yape/Plin,1338.9,Pagado
218,PG00218,218,2026-05-14,Transferencia,337.99,Pagado
219,PG00219,219,2026-05-24,Yape/Plin,1335.0,Pagado
220,PG00220,220,2026-04-26,Yape/Plin,154.05,Pagado
221,PG00221,221,2026-02-23,Yape/Plin,66.42,Pagado
222,PG00222,222,2026-03-29,Transferencia,166.1,Pagado
223,PG00223,223,2026-04-16,Efectivo,209.64,Pagado
224,PG00224,224,2026-03-11,Transferencia,142.4,Pagado
225,PG00225,225,2026-02-04,Yape/Plin,275.73,Pagado
226,PG00226,226,2026-04-06,Tarjeta,204.58,Pagado
227,PG00227,227,2026-04-27,Tarjeta,1269.44,Pagado
228,PG00228,228,2026-02-14,Efectivo,256.9,Pagado
229,PG00229,229,2026-01-24,Yape/Plin,726.6,Pagado
230,PG00230,230,2026-06-19,Efectivo,2287.89,Pagado
231,PG00231,231,2026-06-03,Efectivo,190.15,Pagado
232,PG00232,232,2026-03-25,Tarjeta,626.18,Pagado
233,PG00233,233,2026-05-20,Transferencia,130.14,Pagado
234,PG00234,234,2026-02-18,Tarjeta,29.54,Pagado
235,PG00235,235,2026-01-16,Tarjeta,930.1,Pagado
236,PG00236,236,2026-06-20,Transferencia,0,Anulado
237,PG00237,237,2026-05-14,Tarjeta,119.21,Pagado
238,PG00238,238,2026-02-16,Efectivo,1062.1,Pagado
239,PG00239,239,2026-02-01,Efectivo,0,Anulado
240,PG00240,240,2026-02-08,Efectivo,1233.6,Pagado
241,PG00241,241,2026-02-16,Tarjeta,570.17,Pagado
242,PG00242,242,2026-03-23,Yape/Plin,154.59,Pagado
243,PG00243,243,2026-03-10,Transferencia,0,Anulado
244,PG00244,244,2026-02-28,Efectivo,999.32,Pagado
245,PG00245,245,2026-05-05,Tarjeta,414.48,Pagado
246,PG00246,246,2026-03-13,Yape/Plin,787.3,Pagado
247,PG00247,247,2026-04-06,Yape/Plin,118.36,Pagado
248,PG00248,248,2026-06-26,Efectivo,0,Anulado
249,PG00249,249,2026-02-25,Efectivo,1992.31,Pagado
250,PG00250,250,2026-05-14,Yape/Plin,346.66,Pagado
251,PG00251,251,2026-03-04,Efectivo,334.55,Pagado
252,PG00252,252,2026-05-08,Efectivo,230.24,Pagado
253,PG00253,253,2026-03-13,Transferencia,1690.23,Pagado
254,PG00254,254,2026-04-15,Tarjeta,286.52,Pagado
255,PG00255,255,2026-05-29,Transferencia,331.13,Pagado
256,PG00256,256,2026-02-04,Yape/Plin,1526.0,Pagado
257,PG00257,257,2026-04-19,Yape/Plin,582.0,Pagado
258,PG00258,258,2026-06-12,Tarjeta,811.9,Pagado
259,PG00259,259,2026-06-01,Efectivo,458.9,Pagado
260,PG00260,260,2026-01-26,Transferencia,1829.12,Pagado
261,PG00261,261,2026-02-01,Transferencia,463.25,Pagado
262,PG00262,262,2026-02-25,Tarjeta,29.61,Pagado
263,PG00263,263,2026-04-25,Transferencia,99.38,Pagado
264,PG00264,264,2026-04-19,Tarjeta,1516.08,Pagado
265,PG00265,265,2026-06-24,Transferencia,921.08,Pagado
266,PG00266,266,2026-04-19,Tarjeta,207.92,Pagado
267,PG00267,267,2026-02-15,Yape/Plin,73.28,Pagado
268,PG00268,268,2026-02-18,Tarjeta,135.04,Pagado
269,PG00269,269,2026-06-20,Efectivo,292.19,Pagado
270,PG00270,270,2026-03-23,Tarjeta,451.12,Pagado
271,PG00271,271,2026-01-04,Yape/Plin,347.5,Pagado
272,PG00272,272,2026-01-06,Efectivo,141.03,Pagado
273,PG00273,273,2026-01-11,Efectivo,118.11,Pagado
274,PG00274,274,2026-02-20,Yape/Plin,274.55,Pagado
275,PG00275,275,2026-05-04,Efectivo,1467.77,Pagado
276,PG00276,276,2026-06-12,Tarjeta,642.94,Pagado
277,PG00277,277,2026-06-26,Yape/Plin,261.31,Pagado
278,PG00278,278,2026-01-08,Efectivo,355.23,Pagado
279,PG00279,279,2026-03-26,Yape/Plin,1474.54,Pagado
280,PG00280,280,2026-02-15,Tarjeta,340.41,Pagado
281,PG00281,281,2026-03-27,Transferencia,637.84,Pagado
282,PG00282,282,2026-01-18,Transferencia,491.6,Pagado
283,PG00283,283,2026-02-08,Transferencia,1252.96,Pagado
284,PG00284,284,2026-05-03,Tarjeta,291.33,Pagado
285,PG00285,285,2026-06-11,Tarjeta,488.44,Pagado
286,PG00286,286,2026-01-09,Tarjeta,864.79,Pagado
287,PG00287,287,2026-04-30,Tarjeta,232.59,Pagado
288,PG00288,288,2026-01-19,Tarjeta,339.11,Pagado
289,PG00289,289,2026-01-30,Efectivo,134.69,Pagado
290,PG00290,290,2026-02-22,Yape/Plin,1837.18,Pagado
291,PG00291,291,2026-04-25,Yape/Plin,180.31,Pagado
292,PG00292,292,2026-05-24,Transferencia,2031.01,Pagado
293,PG00293,293,2026-06-30,Tarjeta,275.57,Pagado
294,PG00294,294,2026-04-17,Transferencia,1382.49,Pagado
295,PG00295,295,2026-03-20,Yape/Plin,1665.55,Pagado
296,PG00296,296,2026-05-15,Yape/Plin,1407.07,Pagado
297,PG00297,297,2026-04-29,Transferencia,217.7,Pagado
298,PG00298,298,2026-02-22,Tarjeta,648.18,Pagado
299,PG00299,299,2026-02-17,Tarjeta,1898.49,Pagado
300,PG00300,300,2026-01-11,Tarjeta,475.55,Pagado
301,PG00301,301,2026-06-26,Tarjeta,132.3,Pagado
302,PG00302,302,2026-03-30,Tarjeta,29.2,Pagado
303,PG00303,303,2026-06-24,Yape/Plin,1916.07,Pagado
304,PG00304,304,2026-02-18,Efectivo,784.63,Pagado
305,PG00305,305,2026-01-16,Yape/Plin,279.26,Pagado
306,PG00306,306,2026-06-16,Transferencia,495.89,Pagado
307,PG00307,307,2026-02-07,Tarjeta,99.19,Pagado
308,PG00308,308,2026-01-01,Efectivo,1842.37,Pagado
309,PG00309,309,2026-03-07,Tarjeta,1756.86,Pagado
310,PG00310,310,2026-06-08,Tarjeta,334.34,Pagado
311,PG00311,311,2026-06-11,Tarjeta,0,Anulado
312,PG00312,312,2026-05-21,Tarjeta,1374.29,Pagado
313,PG00313,313,2026-06-21,Tarjeta,0,Anulado
314,PG00314,314,2026-04-28,Transferencia,146.14,Pagado
315,PG00315,315,2026-04-26,Tarjeta,0,Anulado
316,PG00316,316,2026-04-30,Transferencia,70.94,Pagado
317,PG00317,317,2026-03-09,Tarjeta,778.16,Pagado
318,PG00318,318,2026-03-09,Yape/Plin,132.24,Pagado
319,PG00319,319,2026-06-04,Yape/Plin,1290.93,Pagado
320,PG00320,320,2026-01-02,Transferencia,1104.38,Pagado
321,PG00321,321,2026-05-14,Yape/Plin,1514.94,Pagado
322,PG00322,322,2026-06-29,Tarjeta,196.5,Pagado
323,PG00323,323,2026-01-19,Transferencia,1224.88,Pagado
324,PG00324,324,2026-06-05,Transferencia,156.09,Pagado
325,PG00325,325,2026-04-19,Tarjeta,2075.5,Pagado
326,PG00326,326,2026-03-08,Yape/Plin,410.34,Pagado
327,PG00327,327,2026-01-01,Transferencia,622.82,Pagado
328,PG00328,328,2026-05-25,Tarjeta,1287.56,Pagado
329,PG00329,329,2026-06-03,Transferencia,164.83,Pagado
330,PG00330,330,2026-02-10,Yape/Plin,292.09,Pagado
331,PG00331,331,2026-05-07,Yape/Plin,199.49,Pagado
332,PG00332,332,2026-03-21,Yape/Plin,168.72,Pagado
333,PG00333,333,2026-02-03,Tarjeta,500.22,Pagado
334,PG00334,334,2026-02-27,Transferencia,1684.14,Pagado
335,PG00335,335,2026-01-10,Transferencia,241.73,Pagado
336,PG00336,336,2026-05-05,Tarjeta,379.26,Pagado
337,PG00337,337,2026-01-12,Efectivo,575.9,Pagado
338,PG00338,338,2026-05-05,Yape/Plin,108.65,Pagado
339,PG00339,339,2026-06-17,Efectivo,426.67,Pagado
340,PG00340,340,2026-04-24,Efectivo,1435.31,Pagado
341,PG00341,341,2026-02-13,Yape/Plin,156.28,Pagado
342,PG00342,342,2026-02-01,Yape/Plin,181.51,Pagado
343,PG00343,343,2026-01-01,Transferencia,29.42,Pagado
344,PG00344,344,2026-05-13,Tarjeta,121.81,Pagado
345,PG00345,345,2026-02-02,Yape/Plin,580.19,Pagado
346,PG00346,346,2026-04-08,Tarjeta,733.93,Pagado
347,PG00347,347,2026-04-22,Transferencia,743.87,Pagado
348,PG00348,348,2026-04-06,Transferencia,1346.11,Pagado
349,PG00349,349,2026-01-14,Efectivo,1562.87,Pagado
350,PG00350,350,2026-01-24,Yape/Plin,1225.46,Pagado
351,PG00351,351,2026-01-02,Transferencia,97.49,Pagado
352,PG00352,352,2026-03-03,Tarjeta,1065.4,Pagado
353,PG00353,353,2026-02-22,Tarjeta,57.19,Pagado
354,PG00354,354,2026-01-04,Efectivo,472.51,Pagado
355,PG00355,355,2026-04-08,Efectivo,1383.85,Pagado
356,PG00356,356,2026-04-04,Tarjeta,0,Anulado
357,PG00357,357,2026-01-05,Transferencia,732.22,Pagado
358,PG00358,358,2026-01-04,Tarjeta,848.72,Pagado
359,PG00359,359,2026-04-14,Yape/Plin,184.04,Pagado
360,PG00360,360,2026-05-26,Efectivo,172.41,Pagado
361,PG00361,361,2026-05-19,Yape/Plin,66.44,Pagado
362,PG00362,362,2026-06-30,Yape/Plin,60.26,Pagado
363,PG00363,363,2026-03-03,Tarjeta,535.14,Pagado
364,PG00364,364,2026-05-30,Tarjeta,80.25,Pagado
365,PG00365,365,2026-04-03,Transferencia,78.7,Pagado
366,PG00366,366,2026-04-09,Yape/Plin,1665.5,Pagado
367,PG00367,367,2026-03-16,Efectivo,104.4,Pagado
368,PG00368,368,2026-03-18,Yape/Plin,1220.62,Pagado
369,PG00369,369,2026-06-05,Transferencia,59.33,Pagado
370,PG00370,370,2026-06-21,Tarjeta,880.53,Pagado
371,PG00371,371,2026-03-07,Yape/Plin,273.05,Pagado
372,PG00372,372,2026-02-11,Efectivo,26.91,Pagado
373,PG00373,373,2026-06-19,Transferencia,132.59,Pagado
374,PG00374,374,2026-03-29,Efectivo,0,Anulado
375,PG00375,375,2026-06-28,Transferencia,179.74,Pagado
376,PG00376,376,2026-04-14,Efectivo,1524.96,Pagado
377,PG00377,377,2026-04-05,Transferencia,638.95,Pagado
378,PG00378,378,2026-01-28,Efectivo,569.98,Pagado
379,PG00379,379,2026-06-23,Transferencia,1771.89,Pagado
380,PG00380,380,2026-05-24,Transferencia,416.56,Pagado
381,PG00381,381,2026-02-23,Yape/Plin,73.63,Pagado
382,PG00382,382,2026-06-09,Efectivo,558.76,Pagado
383,PG00383,383,2026-02-08,Transferencia,403.45,Pagado
384,PG00384,384,2026-04-08,Yape/Plin,370.66,Pagado
385,PG00385,385,2026-02-05,Efectivo,264.74,Pagado
386,PG00386,386,2026-05-08,Efectivo,80.08,Pagado
387,PG00387,387,2026-04-20,Tarjeta,290.8,Pagado
388,PG00388,388,2026-03-17,Transferencia,0,Anulado
389,PG00389,389,2026-06-14,Transferencia,59.5,Pagado
390,PG00390,390,2026-01-22,Transferencia,56.05,Pagado
391,PG00391,391,2026-06-27,Transferencia,101.67,Pagado
392,PG00392,392,2026-02-19,Efectivo,785.02,Pagado
393,PG00393,393,2026-06-05,Efectivo,228.61,Pagado
394,PG00394,394,2026-06-19,Yape/Plin,163.65,Pagado
395,PG00395,395,2026-03-05,Tarjeta,726.08,Pagado
396,PG00396,396,2026-04-29,Yape/Plin,1378.44,Pagado
397,PG00397,397,2026-04-28,Transferencia,2009.05,Pagado
398,PG00398,398,2026-02-15,Yape/Plin,776.99,Pagado
399,PG00399,399,2026-02-22,Transferencia,0,Anulado
400,PG00400,400,2026-06-26,Efectivo,1917.25,Pagado
401,PG00401,401,2026-03-10,Transferencia,171.63,Pagado
402,PG00402,402,2026-05-24,Transferencia,124.36,Pagado
403,PG00403,403,2026-02-11,Efectivo,383.31,Pagado
404,PG00404,404,2026-02-22,Tarjeta,132.16,Pagado
405,PG00405,405,2026-04-21,Transferencia,1538.82,Pagado
406,PG00406,406,2026-06-05,Yape/Plin,1365.98,Pagado
407,PG00407,407,2026-03-18,Yape/Plin,897.36,Pagado
408,PG00408,408,2026-04-25,Tarjeta,148.48,Pagado
409,PG00409,409,2026-03-08,Tarjeta,297.01,Pagado
410,PG00410,410,2026-03-29,Tarjeta,124.53,Pagado
411,PG00411,411,2026-03-11,Yape/Plin,0,Anulado
412,PG00412,412,2026-05-08,Efectivo,135.22,Pagado
413,PG00413,413,2026-02-08,Yape/Plin,357.28,Pagado
414,PG00414,414,2026-06-13,Yape/Plin,609.52,Pagado
415,PG00415,415,2026-02-08,Yape/Plin,202.51,Pagado
416,PG00416,416,2026-01-23,Transferencia,0,Anulado
417,PG00417,417,2026-04-23,Tarjeta,664.65,Pagado
418,PG00418,418,2026-04-05,Efectivo,719.17,Pagado
419,PG00419,419,2026-06-27,Transferencia,308.2,Pagado
420,PG00420,420,2026-04-11,Transferencia,111.6,Pagado
421,PG00421,421,2026-02-20,Tarjeta,1140.35,Pagado
422,PG00422,422,2026-01-27,Efectivo,1047.66,Pagado
423,PG00423,423,2026-01-04,Efectivo,0,Anulado
424,PG00424,424,2026-02-27,Transferencia,420.81,Pagado
425,PG00425,425,2026-03-01,Efectivo,155.45,Pagado
426,PG00426,426,2026-04-14,Tarjeta,55.17,Pagado
427,PG00427,427,2026-02-21,Tarjeta,116.43,Pagado
428,PG00428,428,2026-05-04,Yape/Plin,130.48,Pagado
429,PG00429,429,2026-05-26,Yape/Plin,1124.28,Pagado
430,PG00430,430,2026-01-21,Transferencia,99.92,Pagado
431,PG00431,431,2026-02-18,Efectivo,217.17,Pagado
432,PG00432,432,2026-06-21,Transferencia,659.2,Pagado
433,PG00433,433,2026-06-09,Efectivo,64.05,Pagado
434,PG00434,434,2026-04-13,Efectivo,64.67,Pagado
435,PG00435,435,2026-06-16,Yape/Plin,365.72,Pagado
436,PG00436,436,2026-02-08,Transferencia,57.56,Pagado
437,PG00437,437,2026-05-01,Efectivo,245.5,Pagado
