id_detalle,id_operacion,id_producto,cantidad,precio_unitario,subtotal
144,60,15,6,72.00,432.00
145,60,30,5,45.00,225.00
146,60,5,3,20.00,60.00
147,61,25,4,0.00,0.00
148,61,21,5,18.49,92.45
149,61,20,5,12.16,60.80
150,62,19,2,8.00,16.00
151,62,1,6,0.00,0.00
152,63,3,1,10.00,10.00
153,63,23,6,42.75,256.50
154,63,20,4,12.16,48.64
155,63,22,3,28.12,84.36
156,64,19,6,8.00,48.00
157,64,5,3,20.00,60.00
158,65,22,1,28.12,28.12
159,65,3,6,10.00,60.00
160,66,4,6,15.00,90.00
161,66,28,4,27.00,108.00
162,66,7,4,120.00,480.00
163,66,30,3,45.00,135.00
164,67,6,5,25.00,125.00
165,67,10,4,330.69,1322.76
166,67,3,4,10.00,40.00
167,67,29,4,36.00,144.00
168,68,21,3,18.49,55.47
169,68,17,3,144.00,432.00
170,68,23,1,42.75,42.75
171,68,1,6,0.00,0.00
172,69,26,5,9.00,45.00
173,70,16,4,108.00,432.00
174,71,13,2,0.00,0.00
175,71,16,4,108.00,432.00
176,72,16,4,108.00,432.00
177,72,24,4,65.00,260.00
178,73,1,5,0.00,0.00
179,74,6,3,25.00,75.00
180,74,12,3,650.00,1950.00
181,75,8,1,168.24,168.24
182,75,21,6,18.49,110.94
183,76,26,6,9.00,54.00
184,76,19,1,8.00,8.00
185,77,26,6,9.00,54.00
186,77,16,5,108.00,540.00
187,77,8,2,168.24,336.48
188,77,21,2,18.49,36.98
189,78,14,5,36.00,180.00
190,79,1,2,0.00,0.00
191,79,6,3,25.00,75.00
192,80,10,5,330.69,1653.45
193,81,16,3,108.00,324.00
194,81,2,3,5.00,15.00
195,81,21,5,18.49,92.45
196,81,3,5,10.00,50.00
197,82,14,5,36.00,180.00
198,82,4,3,15.00,45.00
199,83,11,6,463.63,2781.78
200,84,21,4,18.49,73.96
201,84,14,1,36.00,36.00
202,84,10,1,330.69,330.69
203,84,2,1,5.00,5.00
204,85,23,5,42.75,213.75
205,85,10,5,330.69,1653.45
206,85,2,2,5.00,10.00
207,86,25,2,0.00,0.00
208,86,23,4,42.75,171.00
209,86,22,5,28.12,140.60
210,86,15,3,72.00,216.00
211,87,20,5,12.16,60.80
212,87,6,3,25.00,75.00
213,87,22,2,28.12,56.24
214,87,10,4,330.69,1322.76
215,88,21,1,18.49,18.49
216,88,25,6,0.00,0.00
217,89,5,3,20.00,60.00
218,89,20,1,12.16,12.16
219,89,3,1,10.00,10.00
220,89,14,2,36.00,72.00
221,90,24,1,65.00,65.00
222,90,15,5,72.00,360.00
223,90,2,5,5.00,25.00
224,91,23,6,42.75,256.50
225,91,13,4,0.00,0.00
226,92,26,2,9.00,18.00
227,92,20,2,12.16,24.32
228,92,15,3,72.00,216.00
229,92,9,6,235.87,1415.22
230,93,26,2,9.00,18.00
231,93,10,1,330.69,330.69
232,93,30,5,45.00,225.00
233,94,15,6,72.00,432.00
234,94,1,1,0.00,0.00
235,95,7,4,120.00,480.00
236,95,10,2,330.69,661.38
237,96,4,3,15.00,45.00
238,96,29,3,36.00,108.00
239,97,9,4,235.87,943.48
240,98,4,4,15.00,60.00
241,98,7,1,120.00,120.00
242,98,9,2,235.87,471.74
243,99,15,2,72.00,144.00
244,100,18,3,180.00,540.00
245,100,10,1,330.69,330.69
246,100,29,5,36.00,180.00
247,101,29,4,36.00,144.00
248,101,20,3,12.16,36.48
249,101,12,2,650.00,1300.00
250,101,8,2,168.24,336.48
251,102,18,4,180.00,720.00
252,102,21,3,18.49,55.47
253,103,19,4,8.00,32.00
254,103,22,2,28.12,56.24
255,103,22,2,28.12,56.24
256,104,21,2,18.49,36.98
257,105,24,2,65.00,130.00
258,105,18,1,180.00,180.00
259,105,12,2,650.00,1300.00
260,105,19,1,8.00,8.00
261,106,15,5,72.00,360.00
262,106,29,3,36.00,108.00
263,107,30,2,45.00,90.00
264,107,12,4,650.00,2600.00
265,107,11,4,463.63,1854.52
266,108,23,6,42.75,256.50
267,109,25,5,0.00,0.00
268,109,26,2,9.00,18.00
269,109,4,4,15.00,60.00
270,110,13,3,0.00,0.00
271,110,17,2,144.00,288.00
272,110,12,5,650.00,3250.00
273,111,8,5,168.24,841.20
274,111,4,6,15.00,90.00
275,111,8,2,168.24,336.48
276,112,25,4,0.00,0.00
277,112,11,5,463.63,2318.15
278,112,9,3,235.87,707.61
279,112,8,3,168.24,504.72
280,113,9,6,235.87,1415.22
281,114,17,1,144.00,144.00
282,115,2,6,5.00,30.00
283,115,12,4,650.00,2600.00
284,115,6,1,25.00,25.00
285,116,21,4,18.49,73.96
286,116,15,2,72.00,144.00
287,117,23,3,42.75,128.25
288,118,23,5,42.75,213.75
289,118,29,1,36.00,36.00
290,118,5,2,20.00,40.00
291,118,18,1,180.00,180.00
292,119,22,2,28.12,56.24
293,119,12,3,650.00,1950.00
294,119,14,4,36.00,144.00
295,119,21,3,18.49,55.47
296,120,15,3,72.00,216.00
297,121,25,5,0.00,0.00
298,121,4,5,15.00,75.00
299,121,2,3,5.00,15.00
300,122,26,4,9.00,36.00
301,122,15,6,72.00,432.00
302,123,25,4,0.00,0.00
303,123,12,3,650.00,1950.00
304,124,9,3,235.87,707.61
305,124,4,5,15.00,75.00
306,124,16,5,108.00,540.00
307,125,22,3,28.12,84.36
308,125,26,4,9.00,36.00
309,125,3,1,10.00,10.00
310,125,27,4,18.00,72.00
311,126,30,3,45.00,135.00
312,126,1,3,0.00,0.00
313,126,26,6,9.00,54.00
314,127,6,5,25.00,125.00
315,127,14,5,36.00,180.00
316,128,21,1,18.49,18.49
317,128,27,6,18.00,108.00
318,128,8,2,168.24,336.48
319,129,16,6,108.00,648.00
320,129,4,5,15.00,75.00
321,129,17,6,144.00,864.00
322,129,16,1,108.00,108.00
323,130,28,1,27.00,27.00
324,131,12,1,650.00,650.00
325,132,18,1,180.00,180.00
326,133,16,3,108.00,324.00
327,133,13,4,0.00,0.00
328,133,21,6,18.49,110.94
329,133,17,4,144.00,576.00
330,134,8,2,168.24,336.48
331,134,19,1,8.00,8.00
332,134,9,3,235.87,707.61
333,134,9,2,235.87,471.74
334,135,2,4,5.00,20.00
335,135,23,3,42.75,128.25
336,135,2,6,5.00,30.00
337,136,29,1,36.00,36.00
338,136,20,6,12.16,72.96
339,136,24,3,65.00,195.00
340,136,25,6,0.00,0.00
341,137,13,4,0.00,0.00
342,137,15,4,72.00,288.00
343,137,16,1,108.00,108.00
344,138,12,5,650.00,3250.00
345,139,30,2,45.00,90.00
346,139,6,4,25.00,100.00
347,139,30,6,45.00,270.00
348,140,15,4,72.00,288.00
349,140,16,6,108.00,648.00
350,141,24,3,65.00,195.00
351,141,6,2,25.00,50.00
352,142,16,6,108.00,648.00
353,142,9,3,235.87,707.61
354,142,2,2,5.00,10.00
355,143,30,6,45.00,270.00
356,143,7,3,120.00,360.00
357,144,6,5,25.00,125.00
358,145,4,5,15.00,75.00
359,145,14,6,36.00,216.00
360,145,21,5,18.49,92.45
361,145,24,6,65.00,390.00
362,146,27,5,18.00,90.00
363,146,30,2,45.00,90.00
364,146,18,5,180.00,900.00
365,146,14,5,36.00,180.00
366,147,21,3,18.49,55.47
367,148,5,1,20.00,20.00
368,149,14,6,36.00,216.00
369,149,18,3,180.00,540.00
370,149,9,1,235.87,235.87
371,149,25,6,0.00,0.00
372,150,3,5,10.00,50.00
373,150,6,1,25.00,25.00
374,150,15,6,72.00,432.00
375,151,19,3,8.00,24.00
376,152,24,3,65.00,195.00
377,152,23,4,42.75,171.00
378,152,16,3,108.00,324.00
379,152,8,3,168.24,504.72
380,153,2,2,5.00,10.00
381,154,10,5,330.69,1653.45
382,154,4,6,15.00,90.00
383,155,13,2,0.00,0.00
384,155,24,5,65.00,325.00
385,155,25,6,0.00,0.00
386,156,21,6,18.49,110.94
387,156,7,4,120.00,480.00
388,157,1,6,0.00,0.00
389,157,10,1,330.69,330.69
390,158,9,3,235.87,707.61
391,159,4,4,15.00,60.00
392,160,4,4,15.00,60.00
393,160,28,6,27.00,162.00
394,161,24,6,65.00,390.00
395,161,5,6,20.00,120.00
396,161,26,1,9.00,9.00
397,161,5,5,20.00,100.00
398,162,22,2,28.12,56.24
399,163,10,1,330.69,330.69
400,163,9,5,235.87,1179.35
401,163,14,4,36.00,144.00
402,163,6,1,25.00,25.00
403,164,2,2,5.00,10.00
404,165,13,1,0.00,0.00
405,165,7,5,120.00,600.00
406,165,23,2,42.75,85.50
407,166,12,6,650.00,3900.00
408,166,13,4,0.00,0.00
409,166,12,5,650.00,3250.00
410,166,18,6,180.00,1080.00
411,167,1,1,0.00,0.00
412,167,16,4,108.00,432.00
413,167,20,2,12.16,24.32
414,168,13,3,0.00,0.00
415,168,22,3,28.12,84.36
416,168,29,2,36.00,72.00
417,168,27,5,18.00,90.00
418,169,29,2,36.00,72.00
419,169,27,3,18.00,54.00
420,170,21,4,18.49,73.96
421,170,11,2,463.63,927.26
422,170,17,6,144.00,864.00
423,170,19,2,8.00,16.00
424,171,27,4,18.00,72.00
425,171,1,1,0.00,0.00
426,172,13,3,0.00,0.00
427,173,30,5,45.00,225.00
428,173,28,4,27.00,108.00
429,173,18,2,180.00,360.00
430,173,27,4,18.00,72.00
431,174,25,3,0.00,0.00
432,174,4,3,15.00,45.00
433,174,2,4,5.00,20.00
434,174,9,4,235.87,943.48
435,175,9,1,235.87,235.87
436,175,4,5,15.00,75.00
437,175,19,5,8.00,40.00
438,176,11,6,463.63,2781.78
439,176,23,2,42.75,85.50
440,176,10,1,330.69,330.69
441,177,7,2,120.00,240.00
442,177,2,5,5.00,25.00
443,177,20,4,12.16,48.64
444,177,19,3,8.00,24.00
445,178,29,4,36.00,144.00
446,178,8,3,168.24,504.72
447,178,10,5,330.69,1653.45
448,178,13,4,0.00,0.00
449,179,16,6,108.00,648.00
450,179,12,1,650.00,650.00
451,179,27,6,18.00,108.00
452,180,20,3,12.16,36.48
453,180,26,1,9.00,9.00
454,180,3,1,10.00,10.00
455,181,19,2,8.00,16.00
456,181,26,1,9.00,9.00
457,181,19,6,8.00,48.00
458,182,19,3,8.00,24.00
459,182,20,3,12.16,36.48
460,183,9,4,235.87,943.48
461,184,14,4,36.00,144.00
462,184,6,4,25.00,100.00
463,184,13,2,0.00,0.00
464,185,5,1,20.00,20.00
465,185,25,5,0.00,0.00
466,185,5,4,20.00,80.00
467,185,16,5,108.00,540.00
468,186,1,5,0.00,0.00
469,186,22,2,28.12,56.24
470,187,9,4,235.87,943.48
471,187,13,4,0.00,0.00
472,188,21,4,18.49,73.96
473,189,10,1,330.69,330.69
474,189,21,2,18.49,36.98
475,190,17,6,144.00,864.00
476,191,7,4,120.00,480.00
477,191,11,2,463.63,927.26
478,191,18,4,180.00,720.00
479,192,6,6,25.00,150.00
480,192,12,4,650.00,2600.00
481,193,29,3,36.00,108.00
482,193,22,5,28.12,140.60
483,193,8,2,168.24,336.48
484,194,20,5,12.16,60.80
485,194,16,5,108.00,540.00
486,195,14,3,36.00,108.00
487,196,20,1,12.16,12.16
488,196,11,3,463.63,1390.89
489,196,6,6,25.00,150.00
490,196,28,4,27.00,108.00
491,197,1,1,0.00,0.00
492,197,2,3,5.00,15.00
493,197,30,4,45.00,180.00
494,198,22,4,28.12,112.48
495,198,16,5,108.00,540.00
496,198,1,2,0.00,0.00
497,198,26,2,9.00,18.00
498,199,17,3,144.00,432.00
499,199,22,2,28.12,56.24
500,199,28,4,27.00,108.00
501,199,22,5,28.12,140.60
502,200,7,3,120.00,360.00
503,200,10,6,330.69,1984.14
504,201,10,5,330.69,1653.45
505,202,18,6,180.00,1080.00
506,202,11,3,463.63,1390.89
507,202,7,3,120.00,360.00
508,202,23,1,42.75,42.75
509,203,5,6,20.00,120.00
510,203,26,1,9.00,9.00
511,203,20,3,12.16,36.48
512,204,25,6,0.00,0.00
513,204,11,1,463.63,463.63
514,205,3,3,10.00,30.00
515,206,18,5,180.00,900.00
516,206,24,1,65.00,65.00
517,206,27,5,18.00,90.00
518,206,7,1,120.00,120.00
519,207,5,3,20.00,60.00
520,207,9,5,235.87,1179.35
521,208,19,3,8.00,24.00
522,209,5,4,20.00,80.00
523,209,2,4,5.00,20.00
524,210,12,5,650.00,3250.00
525,211,7,6,120.00,720.00
526,211,28,5,27.00,135.00
527,212,20,4,12.16,48.64
528,212,25,3,0.00,0.00
529,212,12,1,650.00,650.00
530,213,19,3,8.00,24.00
531,213,27,4,18.00,72.00
532,214,21,4,18.49,73.96
533,215,27,4,18.00,72.00
534,216,14,5,36.00,180.00
535,216,20,3,12.16,36.48
536,216,11,2,463.63,927.26
537,216,12,4,650.00,2600.00
538,217,6,6,25.00,150.00
539,217,19,1,8.00,8.00
540,218,26,2,9.00,18.00
541,218,25,6,0.00,0.00
542,219,2,6,5.00,30.00
543,219,6,5,25.00,125.00
544,220,2,4,5.00,20.00
545,221,6,1,25.00,25.00
546,221,18,4,180.00,720.00
547,222,20,5,12.16,60.80
548,222,29,5,36.00,180.00
549,222,10,3,330.69,992.07
550,222,21,2,18.49,36.98
551,223,5,4,20.00,80.00
552,224,15,6,72.00,432.00
553,224,22,1,28.12,28.12
554,224,27,3,18.00,54.00
555,225,20,6,12.16,72.96
556,225,10,5,330.69,1653.45
557,225,7,4,120.00,480.00
558,226,26,5,9.00,45.00
559,226,15,1,72.00,72.00
560,226,17,4,144.00,576.00
561,226,13,5,0.00,0.00
562,227,27,3,18.00,54.00
563,227,21,6,18.49,110.94
564,227,7,1,120.00,120.00
565,228,5,6,20.00,120.00
566,228,9,4,235.87,943.48
567,228,19,6,8.00,48.00
568,229,29,2,36.00,72.00
569,229,7,5,120.00,600.00
570,230,19,2,8.00,16.00
571,231,9,4,235.87,943.48
572,231,25,3,0.00,0.00
573,231,4,5,15.00,75.00
574,231,25,1,0.00,0.00
575,232,14,3,36.00,108.00
576,232,7,2,120.00,240.00
577,233,1,2,0.00,0.00
578,233,19,1,8.00,8.00
579,233,21,1,18.49,18.49
580,233,6,6,25.00,150.00
581,234,6,3,25.00,75.00
582,234,24,1,65.00,65.00
583,234,22,5,28.12,140.60
584,235,12,1,650.00,650.00
585,235,21,3,18.49,55.47
586,236,15,1,72.00,72.00
587,237,25,5,0.00,0.00
588,238,16,5,108.00,540.00
589,238,25,6,0.00,0.00
590,239,9,3,235.87,707.61
591,240,6,6,25.00,150.00
592,241,21,6,18.49,110.94
593,241,23,2,42.75,85.50
594,241,7,4,120.00,480.00
595,241,11,3,463.63,1390.89
596,242,25,4,0.00,0.00
597,243,13,6,0.00,0.00
598,243,29,2,36.00,72.00
599,243,24,1,65.00,65.00
600,244,18,3,180.00,540.00
601,245,4,6,15.00,90.00
602,245,10,5,330.69,1653.45
603,245,19,1,8.00,8.00
604,246,9,4,235.87,943.48
605,246,12,6,650.00,3900.00
606,246,7,5,120.00,600.00
607,246,29,1,36.00,36.00
608,247,21,1,18.49,18.49
609,247,1,3,0.00,0.00
610,247,5,3,20.00,60.00
611,247,2,4,5.00,20.00
612,248,3,4,10.00,40.00
613,248,23,3,42.75,128.25
614,248,7,5,120.00,600.00
615,248,13,6,0.00,0.00
616,249,25,2,0.00,0.00
617,249,6,2,25.00,50.00
618,250,2,1,5.00,5.00
619,250,29,5,36.00,180.00
620,251,24,2,65.00,130.00
621,252,29,6,36.00,216.00
622,252,9,3,235.87,707.61
623,252,23,4,42.75,171.00
624,252,21,5,18.49,92.45
625,253,11,6,463.63,2781.78
626,254,14,5,36.00,180.00
627,254,7,1,120.00,120.00
628,254,28,5,27.00,135.00
629,254,5,1,20.00,20.00
630,255,21,6,18.49,110.94
631,255,13,5,0.00,0.00
632,255,16,5,108.00,540.00
633,255,27,1,18.00,18.00
634,256,11,5,463.63,2318.15
635,256,1,6,0.00,0.00
636,256,28,4,27.00,108.00
637,257,1,6,0.00,0.00
638,257,11,3,463.63,1390.89
639,257,2,4,5.00,20.00
640,257,16,1,108.00,108.00
641,258,25,6,0.00,0.00
642,259,27,6,18.00,108.00
643,260,21,4,18.49,73.96
644,260,26,2,9.00,18.00
645,260,22,3,28.12,84.36
646,261,25,2,0.00,0.00
647,261,5,3,20.00,60.00
648,262,2,6,5.00,30.00
649,262,6,2,25.00,50.00
650,262,29,6,36.00,216.00
651,262,12,3,650.00,1950.00
652,263,13,6,0.00,0.00
653,263,15,6,72.00,432.00
654,263,21,6,18.49,110.94
655,263,22,2,28.12,56.24
656,264,10,2,330.69,661.38
657,264,3,3,10.00,30.00
658,265,17,4,144.00,576.00
659,266,7,3,120.00,360.00
660,266,16,2,108.00,216.00
661,267,9,1,235.87,235.87
662,267,26,2,9.00,18.00
663,267,27,1,18.00,18.00
664,268,29,1,36.00,36.00
665,268,30,1,45.00,45.00
666,269,4,3,15.00,45.00
667,269,21,6,18.49,110.94
668,269,8,6,168.24,1009.44
669,269,9,4,235.87,943.48
670,270,30,4,45.00,180.00
671,270,26,2,9.00,18.00
672,270,22,5,28.12,140.60
673,270,2,3,5.00,15.00
674,271,12,4,650.00,2600.00
675,271,13,2,0.00,0.00
676,272,30,6,45.00,270.00
677,272,27,3,18.00,54.00
678,272,24,3,65.00,195.00
679,272,15,4,72.00,288.00
680,273,1,4,0.00,0.00
681,273,25,6,0.00,0.00
682,273,12,6,650.00,3900.00
683,273,19,4,8.00,32.00
684,274,6,2,25.00,50.00
685,274,21,4,18.49,73.96
686,275,20,6,12.16,72.96
687,275,26,4,9.00,36.00
688,275,26,4,9.00,36.00
689,276,23,3,42.75,128.25
690,276,25,3,0.00,0.00
691,276,12,3,650.00,1950.00
692,277,14,6,36.00,216.00
693,277,24,2,65.00,130.00
694,277,10,3,330.69,992.07
695,278,17,3,144.00,432.00
696,279,10,2,330.69,661.38
697,279,18,5,180.00,900.00
698,280,5,1,20.00,20.00
699,280,8,2,168.24,336.48
700,280,21,4,18.49,73.96
701,280,12,4,650.00,2600.00
702,281,14,3,36.00,108.00
703,282,5,2,20.00,40.00
704,282,9,3,235.87,707.61
705,282,18,5,180.00,900.00
706,282,15,4,72.00,288.00
707,283,4,5,15.00,75.00
708,283,21,4,18.49,73.96
709,283,28,1,27.00,27.00
710,283,26,1,9.00,9.00
711,284,24,6,65.00,390.00
712,285,24,4,65.00,260.00
713,285,3,1,10.00,10.00
714,285,21,5,18.49,92.45
715,286,21,3,18.49,55.47
716,286,29,5,36.00,180.00
717,286,22,2,28.12,56.24
718,287,29,1,36.00,36.00
719,288,29,2,36.00,72.00
720,288,1,5,0.00,0.00
721,288,3,6,10.00,60.00
722,289,9,2,235.87,471.74
723,289,8,1,168.24,168.24
724,289,30,2,45.00,90.00
725,289,21,1,18.49,18.49
726,290,25,5,0.00,0.00
727,290,12,6,650.00,3900.00
728,290,21,3,18.49,55.47
729,290,29,2,36.00,72.00
730,291,17,2,144.00,288.00
731,291,13,3,0.00,0.00
732,291,25,6,0.00,0.00
733,292,4,5,15.00,75.00
734,292,12,1,650.00,650.00
735,292,23,1,42.75,42.75
736,293,3,3,10.00,30.00
737,294,6,6,25.00,150.00
738,294,17,2,144.00,288.00
739,295,16,2,108.00,216.00
740,296,7,4,120.00,480.00
741,296,5,4,20.00,80.00
742,296,16,6,108.00,648.00
743,296,23,1,42.75,42.75
744,297,27,4,18.00,72.00
745,297,27,4,18.00,72.00
746,298,12,4,650.00,2600.00
747,298,1,3,0.00,0.00
748,298,7,5,120.00,600.00
749,299,11,6,463.63,2781.78
750,299,13,4,0.00,0.00
751,300,23,4,42.75,171.00
752,301,10,6,330.69,1984.14
753,301,24,5,65.00,325.00
754,301,23,2,42.75,85.50
755,302,17,6,144.00,864.00
756,303,5,2,20.00,40.00
757,303,2,6,5.00,30.00
758,303,13,1,0.00,0.00
759,304,7,6,120.00,720.00
760,304,9,4,235.87,943.48
761,305,17,5,144.00,720.00
762,305,19,6,8.00,48.00
763,305,13,4,0.00,0.00
764,305,1,1,0.00,0.00
765,306,24,1,65.00,65.00
766,306,28,3,27.00,81.00
767,306,1,5,0.00,0.00
768,307,30,5,45.00,225.00
769,308,16,3,108.00,324.00
770,308,11,6,463.63,2781.78
771,309,4,4,15.00,60.00
772,309,5,6,20.00,120.00
773,309,22,4,28.12,112.48
774,309,3,6,10.00,60.00
775,310,15,2,72.00,144.00
776,310,5,2,20.00,40.00
777,311,25,2,0.00,0.00
778,311,2,5,5.00,25.00
779,311,27,6,18.00,108.00
780,311,6,3,25.00,75.00
781,312,24,5,65.00,325.00
782,312,5,4,20.00,80.00
783,312,10,2,330.69,661.38
784,313,23,2,42.75,85.50
785,313,29,2,36.00,72.00
786,313,30,1,45.00,45.00
787,314,23,3,42.75,128.25
788,314,7,4,120.00,480.00
789,314,10,4,330.69,1322.76
790,315,26,3,9.00,27.00
791,315,18,3,180.00,540.00
792,315,15,2,72.00,144.00
793,316,21,2,18.49,36.98
794,316,19,5,8.00,40.00
795,316,2,5,5.00,25.00
796,317,12,2,650.00,1300.00
797,317,1,5,0.00,0.00
798,317,13,3,0.00,0.00
799,318,25,6,0.00,0.00
800,319,26,4,9.00,36.00
801,320,5,4,20.00,80.00
802,320,21,3,18.49,55.47
803,320,17,5,144.00,720.00
804,321,21,5,18.49,92.45
805,322,6,4,25.00,100.00
806,322,24,5,65.00,325.00
807,322,28,4,27.00,108.00
808,323,15,1,72.00,72.00
809,323,28,2,27.00,54.00
810,323,6,3,25.00,75.00
811,324,3,5,10.00,50.00
812,324,16,5,108.00,540.00
813,325,24,4,65.00,260.00
814,325,22,5,28.12,140.60
815,326,20,5,12.16,60.80
816,326,9,4,235.87,943.48
817,327,4,3,15.00,45.00
818,327,3,1,10.00,10.00
819,328,11,3,463.63,1390.89
820,328,21,6,18.49,110.94
821,328,29,5,36.00,180.00
822,329,2,1,5.00,5.00
823,329,26,1,9.00,9.00
824,330,13,1,0.00,0.00
825,330,14,2,36.00,72.00
826,331,29,1,36.00,36.00
827,331,11,1,463.63,463.63
828,331,2,4,5.00,20.00
829,332,29,5,36.00,180.00
830,332,27,3,18.00,54.00
831,333,25,1,0.00,0.00
832,333,14,4,36.00,144.00
833,333,9,3,235.87,707.61
834,333,9,5,235.87,1179.35
835,334,3,3,10.00,30.00
836,335,20,3,12.16,36.48
837,335,17,5,144.00,720.00
838,336,19,6,8.00,48.00
839,337,21,3,18.49,55.47
840,338,27,3,18.00,54.00
841,338,11,6,463.63,2781.78
842,338,25,6,0.00,0.00
843,338,30,6,45.00,270.00
844,339,26,4,9.00,36.00
845,340,19,3,8.00,24.00
846,340,12,4,650.00,2600.00
847,341,14,3,36.00,108.00
848,342,16,6,108.00,648.00
849,343,3,6,10.00,60.00
850,343,13,1,0.00,0.00
851,343,22,1,28.12,28.12
852,343,19,3,8.00,24.00
853,344,30,3,45.00,135.00
854,344,9,3,235.87,707.61
855,345,25,5,0.00,0.00
856,345,29,1,36.00,36.00
857,346,26,4,9.00,36.00
858,346,3,6,10.00,60.00
859,346,18,5,180.00,900.00
860,346,18,1,180.00,180.00
861,347,4,4,15.00,60.00
862,347,21,1,18.49,18.49
863,347,27,3,18.00,54.00
864,347,14,5,36.00,180.00
865,348,14,2,36.00,72.00
866,348,2,2,5.00,10.00
