id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
84,PG00084,84,2026-01-12,Caja universitaria,1272.00,Pagado
85,PG00085,85,2026-06-13,Tarjeta,420.00,Pagado
86,PG00086,86,2026-05-26,Transferencia,2756.00,Pagado
87,PG00087,87,2026-02-06,Banco afiliado,760.00,Pagado
88,PG00088,88,2026-01-22,Caja universitaria,281.0,Parcial
89,PG00089,89,2026-03-23,Tarjeta,0.0,Anulado
90,PG00090,90,2026-05-18,Transferencia,0.0,Anulado
91,PG00091,91,2026-01-02,Banco afiliado,8540.54,Pagado
92,PG00092,92,2025-12-13,Caja universitaria,1416.00,Pagado
93,PG00093,93,2026-06-04,Tarjeta,1280.19,Parcial
94,PG00094,94,2026-03-05,Transferencia,2710.00,Pagado
95,PG00095,95,2026-03-27,Banco afiliado,201.17,Parcial
96,PG00096,96,2026-06-14,Caja universitaria,8420.00,Pagado
97,PG00097,97,2026-03-01,Tarjeta,4008.00,Pagado
98,PG00098,98,2026-03-06,Transferencia,0.0,Anulado
99,PG00099,99,2026-02-13,Banco afiliado,12510.00,Pagado
100,PG00100,100,2026-05-04,Caja universitaria,1064.00,Pagado
101,PG00101,101,2026-02-02,Tarjeta,9764.00,Pagado
102,PG00102,102,2026-01-24,Transferencia,8400.00,Pagado
103,PG00103,103,2026-06-10,Banco afiliado,1272.00,Pagado
104,PG00104,104,2026-04-13,Caja universitaria,10400.00,Pagado
105,PG00105,105,2025-12-19,Tarjeta,2170.88,Parcial
106,PG00106,106,2026-05-10,Transferencia,1860.00,Pagado
107,PG00107,107,2026-04-09,Banco afiliado,2664.00,Pagado
108,PG00108,108,2026-06-28,Caja universitaria,0.0,Anulado
109,PG00109,109,2026-03-14,Tarjeta,1060.00,Pagado
110,PG00110,110,2026-03-25,Transferencia,753.8,Pagado
111,PG00111,111,,Banco afiliado,2248.00,Pagado
112,PG00112,112,2026-03-11,Caja universitaria,3295.53,pagado
113,PG00113,113,2026-01-21,Tarjeta,0.0,Anulado
114,PG00114,114,2026-02-11,Transferencia,8804.00,Pagado
115,PG00115,115,2026-03-21,Banco afiliado,2832.00,Pagado
116,PG00116,116,2026-06-26,Caja universitaria,0.0,Anulado
117,PG00117,117,2026-03-17,Tarjeta,1462.00,Pagado
118,PG00118,118,2026-01-24,Transferencia,4854.00,Pagado
119,PG00119,119,2026-03-26,Banco afiliado,7454.00,Pagado
120,PG00120,120,2025-12-14,Caja universitaria,9446.00,Pagado
121,PG00121,121,2025-12-03,Tarjeta,2694.00,Pagado
122,PG00122,122,2026-05-26,Transferencia,3120.00,Pagado
123,PG00123,123,2026-04-24,Banco afiliado,0.0,Anulado
124,PG00124,124,2026-03-16,Caja universitaria,4908.00,Pagado
125,PG00125,125,2026-02-10,Tarjeta,0.0,Anulado
126,PG00126,126,2026-02-22,Transferencia,4680.00,Pagado
127,PG00127,127,2026-02-01,Banco afiliado,1476.00,Pagado
128,PG00128,128,2026-03-22,Caja universitaria,140.00,Pagado
129,PG00129,129,2026-01-14,Tarjeta,8620.00,Pagado
130,PG00130,130,2026-04-12,Transferencia,4168.00,Pagado
131,PG00131,131,2025-12-22,Banco afiliado,7160.00,Pagado
132,PG00132,132,2026-03-02,Caja universitaria,160.00,Pagado
133,PG00133,133,2026-03-21,Tarjeta,1899.93,Parcial
134,PG00134,134,2026-05-26,Transferencia,10232.00,Pagado
135,PG00135,135,2026-03-19,Banco afiliado,4808.00,Pagado
136,PG00136,136,2026-06-26,Caja universitaria,333.53,Parcial
137,PG00137,137,2026-06-27,Tarjeta,1316.00,Pagado
138,PG00138,138,2026-02-17,Transferencia,0.0,Anulado
139,PG00139,139,2026-03-21,Banco afiliado,0.0,Anulado
140,PG00140,140,2026-03-04,Caja universitaria,6024.00,Pagado
141,PG00141,141,2026-05-17,Tarjeta,840.00,Pagado
142,PG00142,142,,Transferencia,4438.64,Pagado
143,PG00143,143,2026-06-13,Banco afiliado,1994.44,Pagado
144,PG00144,144,2026-05-18,Caja universitaria,4418.00,Pagado
145,PG00145,145,2026-01-26,Tarjeta,3080.00,Pagado
146,PG00146,146,2026-04-07,Transferencia,7658.00,Pagado
147,PG00147,147,2026-03-15,Banco afiliado,478.44,pagado
148,PG00148,148,,Caja universitaria,7290.00,Pagado
149,PG00149,149,2026-02-26,Tarjeta,5628.00,Pagado
150,PG00150,150,2026-05-27,Transferencia,8084.00,Pagado
151,PG00151,151,2026-05-24,Banco afiliado,4650.00,Pagado
152,PG00152,152,2026-03-03,Caja universitaria,4904.00,Pagado
153,PG00153,153,2026-06-07,Tarjeta,2512.00,Pagado
154,PG00154,154,2026-06-15,Transferencia,1159.0,Parcial
155,PG00155,155,2026-02-10,Banco afiliado,712.00,Pagado
156,PG00156,156,2026-04-26,Caja universitaria,586.00,Pagado
157,PG00157,157,2026-02-05,Tarjeta,2100.00,Pagado
158,PG00158,158,2026-04-23,Transferencia,0.0,Anulado
159,PG00159,159,2026-03-14,Banco afiliado,5144.00,Pagado
160,PG00160,160,2026-02-02,Caja universitaria,4044.00,Pagado
161,PG00161,161,2026-02-17,Tarjeta,2820.00,Pagado
162,PG00162,162,2026-02-18,Transferencia,0.0,Anulado
163,PG00163,163,2026-06-16,Banco afiliado,4226.00,Pagado
164,PG00164,164,2026-05-08,Caja universitaria,1568.00,Pagado
165,PG00165,165,2026-01-26,Tarjeta,1048.00,Pagado
166,PG00166,166,2026-04-26,Transferencia,2198.00,Pagado
167,PG00167,167,2026-04-04,Banco afiliado,0.0,Anulado
168,PG00168,168,2026-03-02,Caja universitaria,360.00,Pagado
169,PG00169,169,2026-01-01,Tarjeta,5240.00,Pagado
170,PG00170,170,2026-01-12,Transferencia,480.00,Pagado
171,PG00171,171,2026-04-24,Banco afiliado,1495.62,Parcial
172,PG00172,172,2026-06-06,Caja universitaria,222.87,Parcial
173,PG00173,173,2026-05-24,Tarjeta,0.0,Anulado
174,PG00174,174,2026-01-13,Transferencia,3367.02,pagado
175,PG00175,175,2026-02-17,Banco afiliado,7642.00,Pagado
176,PG00176,176,2026-03-21,Caja universitaria,2208.00,Pagado
177,PG00177,177,2026-05-18,Tarjeta,0.0,Anulado
178,PG00178,178,2026-03-21,Transferencia,7288.00,Pagado
179,PG00179,179,2026-02-20,Banco afiliado,1067.5,Parcial
180,PG00180,180,2026-06-19,Caja universitaria,7132.00,Pagado
181,PG00181,181,2026-03-25,Tarjeta,7248.00,Pagado
182,PG00182,182,2026-03-06,Transferencia,15140.00,Pagado
183,PG00183,183,2026-04-07,Banco afiliado,0.0,Anulado
184,PG00184,184,2026-04-18,Caja universitaria,1560.00,Pagado
185,PG00185,185,2026-06-02,Tarjeta,0.0,Anulado
186,PG00186,186,2026-05-21,Transferencia,268.00,Pagado
187,PG00187,187,2026-02-16,Banco afiliado,0.0,Anulado
188,PG00188,188,2026-01-17,Caja universitaria,290.00,Pagado
189,PG00189,189,2026-04-18,Tarjeta,9796.00,Pagado
190,PG00190,190,2026-06-22,Transferencia,0.0,Anulado
191,PG00191,191,2026-04-07,Banco afiliado,792.00,Pagado
192,PG00192,192,2026-06-06,Caja universitaria,0.0,Anulado
193,PG00193,193,2026-02-26,Tarjeta,0.0,Anulado
194,PG00194,194,2026-05-19,Transferencia,0.0,Anulado
195,PG00195,195,2026-06-01,Banco afiliado,0.0,Anulado
196,PG00196,196,2026-03-21,Caja universitaria,4880.00,Pagado
197,PG00197,197,2026-01-16,Tarjeta,1420.00,Pagado
198,PG00198,198,2026-02-03,Transferencia,0.0,Anulado
199,PG00199,199,2026-03-25,Banco afiliado,0.0,Anulado
200,PG00200,200,2026-06-03,Caja universitaria,0.0,Anulado
201,PG00201,201,2026-04-09,Tarjeta,201.59,Parcial
202,PG00202,202,2026-06-15,Transferencia,7724.00,Pagado
203,PG00203,203,2026-06-09,Banco afiliado,6822.00,Pagado
204,PG00204,204,2026-05-23,Caja universitaria,700.00,Pagado
205,PG00205,205,2026-03-06,Tarjeta,1580.00,Pagado
206,PG00206,206,2026-05-12,Transferencia,0.0,Anulado
207,PG00207,207,2026-04-10,Banco afiliado,2604.00,Pagado
208,PG00208,208,2026-02-09,Caja universitaria,104.81,Parcial
209,PG00209,209,2026-06-04,Tarjeta,3868.00,Pagado
210,PG00210,210,2026-05-09,Transferencia,906.00,Pagado
211,PG00211,211,2026-06-15,Banco afiliado,2435.97,Parcial
212,PG00212,212,2026-04-20,Caja universitaria,0.0,Anulado
213,PG00213,213,2026-04-26,Tarjeta,0.0,Anulado
214,PG00214,214,2026-02-16,Transferencia,3372.00,Pagado
215,PG00215,215,2026-06-28,Banco afiliado,3144.00,Pagado
216,PG00216,216,2026-06-03,Caja universitaria,3042.00,Pagado
217,PG00217,217,2026-02-03,Tarjeta,0.0,Anulado
218,PG00218,218,2026-05-05,Transferencia,326.52,Pagado
219,PG00219,219,2026-05-11,Banco afiliado,3800.00,Pagado
220,PG00220,220,2026-02-09,Caja universitaria,0.0,Anulado
221,PG00221,221,2026-01-12,Tarjeta,2800.00,Pagado
222,PG00222,222,2026-06-05,Transferencia,0.0,Anulado
223,PG00223,223,2026-02-23,Banco afiliado,646.32,Parcial
224,PG00224,224,2026-04-28,Caja universitaria,268.00,Pagado
225,PG00225,225,2026-04-22,Tarjeta,274.12,Parcial
226,PG00226,226,2026-05-25,Transferencia,5433.57,Pagado
227,PG00227,227,2026-01-26,Banco afiliado,420.00,Pagado
228,PG00228,228,2026-01-26,Caja universitaria,9456.00,Pagado
229,PG00229,229,2026-05-01,Tarjeta,0.0,Anulado
230,PG00230,230,2026-02-23,Transferencia,0.0,Anulado
231,PG00231,231,2026-01-27,Banco afiliado,0.0,Anulado
232,PG00232,232,2026-03-23,Caja universitaria,1080.00,Pagado
233,PG00233,233,2026-05-16,Tarjeta,279.72,Parcial
234,PG00234,234,2026-02-05,Transferencia,3120.00,Pagado
235,PG00235,235,,Banco afiliado,2760.00,Pagado
236,PG00236,236,2026-05-19,Caja universitaria,0.0,Anulado
237,PG00237,237,2026-05-10,Tarjeta,3366.00,Pagado
238,PG00238,238,2026-06-26,Transferencia,7340.00,Pagado
239,PG00239,239,2026-06-22,Banco afiliado,0.0,Anulado
240,PG00240,240,2026-04-19,Caja universitaria,1462.73,parcial
241,PG00241,241,2026-02-22,Tarjeta,0.0,Anulado
242,PG00242,242,2026-05-11,Transferencia,0.0,Anulado
243,PG00243,243,2026-01-22,Banco afiliado,6888.00,Pagado
244,PG00244,244,2026-04-23,Caja universitaria,0.0,Anulado
245,PG00245,245,2026-01-02,Tarjeta,2220.00,Pagado
246,PG00246,246,2026-01-05,Transferencia,684.00,Pagado
247,PG00247,247,2026-04-16,Banco afiliado,760.00,Pagado
248,PG00248,248,2026-04-21,Caja universitaria,159.16,Parcial
249,PG00249,249,2026-04-04,Tarjeta,1487.38,parcial
250,PG00250,250,2026-04-15,Transferencia,1608.00,Pagado
251,PG00251,251,2026-04-02,Banco afiliado,2380.00,Pagado
252,PG00252,252,2026-04-19,Caja universitaria,300.84,Parcial
253,PG00253,253,2026-03-23,Tarjeta,2280.00,Pagado
254,PG00254,254,2026-04-14,Transferencia,3044.00,Pagado
255,PG00255,255,2026-02-13,Banco afiliado,6744.00,Pagado
256,PG00256,256,2026-03-08,Caja universitaria,6328.00,Pagado
257,PG00257,257,2026-06-04,Tarjeta,2406.73,Parcial
258,PG00258,258,2026-05-12,Transferencia,2324.00,Pagado
259,PG00259,259,2026-04-04,Banco afiliado,7788.00,Pagado
260,PG00260,260,2026-05-02,Caja universitaria,5680.00,Pagado
261,PG00261,261,2026-04-11,Tarjeta,1416.75,pagado
262,PG00262,262,2026-04-14,Transferencia,1378.00,Pagado
263,PG00263,263,2026-03-14,Banco afiliado,0.0,Anulado
264,PG00264,264,2026-06-04,Caja universitaria,4732.00,Pagado
265,PG00265,265,2026-02-12,Tarjeta,0.0,Anulado
266,PG00266,266,2026-06-07,Transferencia,1642.85,pagado
267,PG00267,267,2026-02-13,Banco afiliado,1648.00,Pagado
268,PG00268,268,2026-01-25,Caja universitaria,6458.00,Pagado
269,PG00269,269,2025-12-18,Tarjeta,9320.00,Pagado
270,PG00270,270,2026-03-05,Transferencia,10052.00,Pagado
271,PG00271,271,2026-01-23,Banco afiliado,2466.00,Pagado
272,PG00272,272,2026-04-14,Caja universitaria,8450.00,Pagado
273,PG00273,273,2026-03-02,Tarjeta,0.0,Anulado
274,PG00274,274,2026-06-15,Transferencia,3192.00,Pagado
275,PG00275,275,2026-05-26,Banco afiliado,0.0,anulado
276,PG00276,276,2026-03-07,Caja universitaria,0.0,Anulado
277,PG00277,277,2026-05-25,Tarjeta,1056.00,Pagado
278,PG00278,278,2026-02-26,Transferencia,11328.00,Pagado
279,PG00279,279,2026-05-07,Banco afiliado,2952.00,Pagado
280,PG00280,280,2026-06-25,Caja universitaria,0.0,anulado
281,PG00281,281,2026-05-21,Tarjeta,380.00,Pagado
282,PG00282,282,2026-06-08,Transferencia,676.04,Pagado
283,PG00283,283,2026-03-21,Banco afiliado,9172.00,Pagado
284,PG00284,284,2026-01-18,Caja universitaria,13024.00,Pagado
285,PG00285,285,2026-05-22,Tarjeta,7028.09,pagado
286,PG00286,286,2026-02-03,Transferencia,0.0,Anulado
287,PG00287,287,2026-05-11,Banco afiliado,827.04,Pagado
288,PG00288,288,2026-05-16,Caja universitaria,3120.00,Pagado
289,PG00289,289,2026-02-03,Tarjeta,2284.00,Pagado
290,PG00290,290,,Transferencia,2850.00,Pagado
291,PG00291,291,2026-04-24,Banco afiliado,2136.00,Pagado
292,PG00292,292,2026-05-16,Caja universitaria,1650.28,pagado
293,PG00293,293,2026-02-07,Tarjeta,6156.00,Pagado
294,PG00294,294,2026-01-25,Transferencia,442.05,Parcial
295,PG00295,295,2025-12-24,Banco afiliado,8552.00,Pagado
296,PG00296,296,2026-01-05,Caja universitaria,4740.00,Pagado
297,PG00297,297,2026-01-19,Tarjeta,4145.18,Pagado
298,PG00298,298,2026-02-15,Transferencia,4080.00,Pagado
299,PG00299,299,2026-02-20,Banco afiliado,1264.00,Pagado
300,PG00300,300,2026-02-04,Caja universitaria,11068.00,Pagado
301,PG00301,301,2026-05-02,Tarjeta,5404.00,Pagado
302,PG00302,302,2026-03-07,Transferencia,2186.33,Pagado
303,PG00303,303,2026-05-16,Banco afiliado,7884.00,Pagado
304,PG00304,304,2026-01-01,Caja universitaria,0.0,Anulado
305,PG00305,305,2026-06-12,Tarjeta,954.25,Parcial
306,PG00306,306,2026-05-11,Transferencia,8132.00,Pagado
307,PG00307,307,2026-02-23,Banco afiliado,5800.00,Pagado
308,PG00308,308,2026-03-18,Caja universitaria,1424.00,Pagado
309,PG00309,309,2026-06-22,Tarjeta,1706.19,Parcial
310,PG00310,310,2026-06-12,Transferencia,480.00,Pagado
311,PG00311,311,2026-06-09,Banco afiliado,4248.00,Pagado
312,PG00312,312,2026-03-12,Caja universitaria,3205.04,pagado
313,PG00313,313,2026-05-20,Tarjeta,0.0,Anulado
314,PG00314,314,2026-03-08,Transferencia,5028.00,Pagado
315,PG00315,315,2026-03-25,Banco afiliado,1857.53,Parcial
316,PG00316,316,2026-06-11,Caja universitaria,15970.00,Pagado
317,PG00317,317,2026-05-24,Tarjeta,744.49,Parcial
318,PG00318,318,2026-01-10,Transferencia,4952.00,Pagado
319,PG00319,319,2026-02-04,Banco afiliado,3240.00,Pagado
320,PG00320,320,2026-05-11,Caja universitaria,0.0,Anulado
321,PG00321,321,2026-03-04,Tarjeta,3150.00,Pagado
322,PG00322,322,2026-04-24,Transferencia,903.73,Parcial
323,PG00323,323,2026-01-18,Banco afiliado,3408.00,Pagado
324,PG00324,324,2026-06-22,Caja universitaria,1948.00,Pagado
325,PG00325,325,2026-02-03,Tarjeta,1780.00,Pagado
326,PG00326,326,2026-01-19,Transferencia,923.45,parcial
327,PG00327,327,2026-04-20,Banco afiliado,620.00,Pagado
328,PG00328,328,2026-04-24,Caja universitaria,0.0,Anulado
329,PG00329,329,2026-01-20,Tarjeta,2916.46,Pagado
330,PG00330,330,2026-02-10,Transferencia,3936.00,Pagado
331,PG00331,331,2026-03-25,Banco afiliado,2756.00,Pagado
332,PG00332,332,2026-02-13,Caja universitaria,0.0,Anulado
333,PG00333,333,2026-04-27,Tarjeta,13986.00,Pagado
334,PG00334,334,2026-02-12,Transferencia,6740.00,Pagado
335,PG00335,335,2026-03-22,Banco afiliado,0.0,Anulado
336,PG00336,336,2026-06-16,Caja universitaria,3716.00,Pagado
337,PG00337,337,,Tarjeta,5357.94,Pagado
338,PG00338,338,2026-02-02,Transferencia,6646.00,Pagado
339,PG00339,339,2025-12-01,Banco afiliado,2580.00,Pagado
340,PG00340,340,2026-02-19,Caja universitaria,0.0,Anulado
341,PG00341,341,2026-03-24,Tarjeta,1173.03,Parcial
342,PG00342,342,2026-04-08,Transferencia,1872.00,Pagado
343,PG00343,343,2026-05-25,Banco afiliado,1086.54,Pagado
344,PG00344,344,2026-01-12,Caja universitaria,10782.00,Pagado
345,PG00345,345,2026-05-14,Tarjeta,7080.00,Pagado
346,PG00346,346,2026-06-11,Transferencia,2932.00,Pagado
347,PG00347,347,2026-03-24,Banco afiliado,715.44,Pagado
348,PG00348,348,2026-04-16,Caja universitaria,5910.00,Pagado
349,PG00349,349,2026-03-28,Tarjeta,3108.00,Pagado
350,PG00350,350,2026-05-11,Transferencia,2700.00,Pagado
351,PG00351,351,2026-03-27,Banco afiliado,4076.00,Pagado
352,PG00352,352,2026-01-07,Caja universitaria,3272.00,Pagado
353,PG00353,353,2026-01-17,Tarjeta,492.00,Pagado
354,PG00354,354,2026-05-07,Transferencia,5304.00,Pagado
355,PG00355,355,2026-02-22,Banco afiliado,0.0,Anulado
356,PG00356,356,2026-02-14,Caja universitaria,632.00,Pagado
357,PG00357,357,2026-03-13,Tarjeta,4328.00,Pagado
358,PG00358,358,2026-06-07,Transferencia,700.00,Pagado
359,PG00359,359,2026-05-07,Banco afiliado,3084.1,pagado
360,PG00360,360,2026-04-06,Caja universitaria,13692.00,Pagado
361,PG00361,361,2026-06-12,Tarjeta,961.18,Parcial
362,PG00362,362,2026-05-09,Transferencia,0.0,Anulado
363,PG00363,363,2026-02-16,Banco afiliado,1364.88,Pagado
364,PG00364,364,2026-05-23,Caja universitaria,145.16,Pagado
365,PG00365,365,2026-01-02,Tarjeta,1116.00,Pagado
366,PG00366,366,2026-05-12,Transferencia,3612.00,Pagado
367,PG00367,367,2026-02-04,Banco afiliado,1140.00,Pagado
368,PG00368,368,2026-03-12,Caja universitaria,12884.00,Pagado
369,PG00369,369,2026-02-09,Tarjeta,12916.00,Pagado
370,PG00370,370,2026-04-06,Transferencia,3468.00,Pagado
371,PG00371,371,2026-06-20,Banco afiliado,2448.00,Pagado
372,PG00372,372,2026-05-16,Caja universitaria,0.0,Anulado
373,PG00373,373,2026-06-13,Tarjeta,13404.00,Pagado
374,PG00374,374,2026-03-25,Transferencia,0.0,Anulado
375,PG00375,375,2026-01-28,Banco afiliado,28.92,pagado
376,PG00376,376,2026-02-15,Caja universitaria,0.0,Anulado
377,PG00377,377,2026-03-13,Tarjeta,90.00,Pagado
378,PG00378,378,2026-02-20,Transferencia,1608.00,Pagado
379,PG00379,379,2026-04-11,Banco afiliado,2610.49,Parcial
380,PG00380,380,2026-04-01,Caja universitaria,0.0,anulado
381,PG00381,381,2026-04-15,Tarjeta,10272.00,Pagado
382,PG00382,382,2026-03-21,Transferencia,822.6,Parcial
383,PG00383,383,2026-06-22,Banco afiliado,2562.24,Parcial
384,PG00384,384,2026-04-02,Caja universitaria,5880.00,Pagado
385,PG00385,385,2026-05-10,Tarjeta,3876.74,Pagado
386,PG00386,386,2026-01-16,Transferencia,1680.00,Pagado
387,PG00387,387,2026-04-21,Banco afiliado,6870.00,Pagado
388,PG00388,388,2026-02-21,Caja universitaria,3112.00,Pagado
389,PG00389,389,2026-05-01,Tarjeta,6144.00,Pagado
390,PG00390,390,2026-05-27,Transferencia,11420.00,Pagado
391,PG00391,391,2026-02-03,Banco afiliado,6000.00,Pagado
392,PG00392,392,2026-03-03,Caja universitaria,420.00,Pagado
393,PG00393,393,2026-05-23,Tarjeta,0.0,Anulado
394,PG00394,394,2026-04-08,Transferencia,1178.00,Pagado
395,PG00395,395,2026-01-24,Banco afiliado,1986.16,Parcial
396,PG00396,396,2026-05-16,Caja universitaria,2772.00,Pagado
397,PG00397,397,2026-05-18,Tarjeta,4844.00,Pagado
398,PG00398,398,2026-03-01,Transferencia,2536.00,Pagado
399,PG00399,399,2026-03-26,Banco afiliado,0.0,Anulado
400,PG00400,400,2026-03-18,Caja universitaria,6864.00,Pagado
401,PG00401,401,2026-01-26,Tarjeta,0.0,Anulado
402,PG00402,402,2026-06-19,Transferencia,5860.00,Pagado
403,PG00403,403,2026-05-16,Banco afiliado,1780.00,Pagado
404,PG00404,404,2026-06-08,Caja universitaria,3540.00,Pagado
405,PG00405,405,2026-02-28,Tarjeta,7454.00,Pagado
406,PG00406,406,,Transferencia,1444.00,Pagado
407,PG00407,407,2026-04-18,Banco afiliado,2128.00,Pagado
408,PG00408,408,2026-04-24,Caja universitaria,1316.00,Pagado
409,PG00409,409,2026-02-02,Tarjeta,299.77,Parcial
410,PG00410,410,2026-05-24,Transferencia,7294.00,Pagado
411,PG00411,411,2026-06-17,Banco afiliado,3386.00,Pagado
412,PG00412,412,2026-05-25,Caja universitaria,169.14,Pagado
413,PG00413,413,2026-05-20,Tarjeta,90.00,Pagado
414,PG00414,414,2026-04-01,Transferencia,1754.00,Pagado
415,PG00415,415,2026-01-21,Banco afiliado,0.0,Anulado
416,PG00416,416,2026-06-01,Caja universitaria,1200.00,Pagado
417,PG00417,417,2026-06-05,Tarjeta,1564.00,Pagado
418,PG00418,418,2026-04-21,Transferencia,1019.14,Parcial
419,PG00419,419,2026-03-10,Banco afiliado,0.0,Anulado
420,PG00420,420,2026-06-17,Caja universitaria,6850.00,Pagado
421,PG00421,421,2026-02-13,Tarjeta,0.0,Anulado
422,PG00422,422,2026-02-28,Transferencia,4848.00,Pagado
423,PG00423,423,2026-03-24,Banco afiliado,1260.00,Pagado
424,PG00424,424,2026-05-04,Caja universitaria,368.00,Pagado
425,PG00425,425,2026-05-20,Tarjeta,0.0,Anulado
