id_detalle,id_operacion,id_producto,cantidad,precio_unitario,subtotal
493,207,14,2,30.71,61.42
494,207,5,4,955.32,3821.28
495,207,14,1,30.71,30.71
496,208,24,1,190.00,190.00
497,208,26,5,144.74,723.70
498,208,16,3,89.35,268.05
499,209,30,4,780.00,3120.00
500,210,28,3,336.01,1008.03
501,211,14,4,30.71,122.84
502,211,5,5,955.32,4776.60
503,211,21,1,36.23,36.23
504,211,25,1,95.00,95.00
505,212,20,5,20.85,104.25
506,212,26,5,144.74,723.70
507,212,23,5,109.36,546.80
508,213,5,6,955.32,5731.92
509,213,5,6,955.32,5731.92
510,213,8,4,56.39,225.56
511,214,16,2,89.35,178.70
512,215,29,4,511.94,2047.76
513,216,18,2,260.00,520.00
514,216,23,3,109.36,328.08
515,217,22,1,62.94,62.94
516,217,8,5,56.39,281.95
517,217,23,4,109.36,437.44
518,218,23,4,109.36,437.44
519,218,19,4,12.00,48.00
520,218,7,3,35.00,105.00
521,219,2,6,273.21,1639.26
522,219,1,5,180.00,900.00
523,219,8,2,56.39,112.78
524,220,20,1,20.85,20.85
525,220,29,3,511.94,1535.82
526,220,7,6,35.00,210.00
527,221,1,5,180.00,900.00
528,221,23,6,109.36,656.16
529,221,18,2,260.00,520.00
530,222,8,2,56.39,112.78
531,222,27,3,220.53,661.59
532,223,23,5,109.36,546.80
533,223,28,4,336.01,1344.04
534,223,15,4,52.38,209.52
535,224,30,3,780.00,2340.00
536,224,17,3,152.42,457.26
537,224,20,2,20.85,41.70
538,225,14,3,30.71,92.13
539,225,8,5,56.39,281.95
540,225,4,5,629.40,3147.00
541,225,12,3,380.00,1140.00
542,226,8,1,56.39,56.39
543,226,6,4,1450.00,5800.00
544,227,26,5,144.74,723.70
545,228,29,1,511.94,511.94
546,229,16,5,89.35,446.75
547,229,8,2,56.39,112.78
548,229,24,3,190.00,570.00
549,230,17,6,152.42,914.52
550,230,11,6,235.85,1415.10
551,230,7,2,35.00,70.00
552,231,16,4,89.35,357.40
553,232,13,6,18.00,108.00
554,232,2,2,273.21,546.42
555,232,18,6,260.00,1560.00
556,232,25,3,95.00,285.00
557,233,23,4,109.36,437.44
558,233,18,2,260.00,520.00
559,233,8,6,56.39,338.34
560,233,14,2,30.71,61.42
561,234,8,3,56.39,169.17
562,235,1,3,180.00,540.00
563,235,1,4,180.00,720.00
564,235,16,6,89.35,536.10
565,236,18,3,260.00,780.00
566,236,11,1,235.85,235.85
567,236,29,1,511.94,511.94
568,237,14,3,30.71,92.13
569,237,24,2,190.00,380.00
570,237,24,4,190.00,760.00
571,237,22,3,62.94,188.82
572,238,5,5,955.32,4776.60
573,239,30,3,780.00,2340.00
574,239,30,4,780.00,3120.00
575,239,13,3,18.00,54.00
576,240,18,2,260.00,520.00
577,240,4,6,629.40,3776.40
578,240,12,3,380.00,1140.00
579,240,10,1,146.39,146.39
580,241,18,1,260.00,260.00
581,241,11,2,235.85,471.70
582,241,1,5,180.00,900.00
583,242,5,6,955.32,5731.92
584,242,7,3,35.00,105.00
585,242,11,3,235.85,707.55
586,242,12,3,380.00,1140.00
587,243,3,6,414.68,2488.08
588,243,30,3,780.00,2340.00
589,243,1,5,180.00,900.00
590,243,23,2,109.36,218.72
591,244,3,1,414.68,414.68
592,244,14,2,30.71,61.42
593,244,29,5,511.94,2559.70
594,244,16,4,89.35,357.40
595,245,13,2,18.00,36.00
596,245,21,2,36.23,72.46
597,246,5,3,955.32,2865.96
598,246,8,3,56.39,169.17
599,246,6,6,1450.00,8700.00
600,246,8,1,56.39,56.39
601,247,18,6,260.00,1560.00
602,247,14,5,30.71,153.55
603,248,26,5,144.74,723.70
604,248,14,3,30.71,92.13
605,248,21,6,36.23,217.38
606,249,26,1,144.74,144.74
607,249,16,2,89.35,178.70
608,250,23,6,109.36,656.16
609,251,1,5,180.00,900.00
610,251,7,6,35.00,210.00
611,251,27,1,220.53,220.53
612,251,28,1,336.01,336.01
613,252,24,1,190.00,190.00
614,253,9,5,90.86,454.30
615,253,21,6,36.23,217.38
616,253,28,5,336.01,1680.05
617,254,10,2,146.39,292.78
618,255,27,1,220.53,220.53
619,255,28,3,336.01,1008.03
620,255,27,3,220.53,661.59
621,256,24,2,190.00,380.00
622,256,28,4,336.01,1344.04
623,256,27,1,220.53,220.53
624,256,2,2,273.21,546.42
625,257,26,6,144.74,868.44
626,257,18,5,260.00,1300.00
627,257,17,5,152.42,762.10
628,258,27,1,220.53,220.53
629,258,29,2,511.94,1023.88
630,258,22,1,62.94,62.94
631,258,10,5,146.39,731.95
632,259,18,1,260.00,260.00
633,260,16,4,89.35,357.40
634,260,1,3,180.00,540.00
635,261,7,6,35.00,210.00
636,262,26,1,144.74,144.74
637,262,12,3,380.00,1140.00
638,262,22,2,62.94,125.88
639,263,22,3,62.94,188.82
640,264,8,6,56.39,338.34
641,264,13,3,18.00,54.00
642,265,28,1,336.01,336.01
643,265,14,1,30.71,30.71
644,265,9,2,90.86,181.72
645,266,22,4,62.94,251.76
646,266,27,1,220.53,220.53
647,267,25,5,95.00,475.00
648,267,8,2,56.39,112.78
649,268,2,6,273.21,1639.26
650,268,14,6,30.71,184.26
651,268,24,2,190.00,380.00
652,269,5,4,955.32,3821.28
653,269,3,3,414.68,1244.04
654,269,11,2,235.85,471.70
655,269,8,6,56.39,338.34
656,270,27,5,220.53,1102.65
657,270,25,3,95.00,285.00
658,270,27,2,220.53,441.06
659,270,4,1,629.40,629.40
660,271,19,4,12.00,48.00
661,271,10,2,146.39,292.78
662,271,22,3,62.94,188.82
663,272,7,3,35.00,105.00
664,272,4,6,629.40,3776.40
665,273,8,2,56.39,112.78
666,273,21,5,36.23,181.15
667,273,13,3,18.00,54.00
668,274,7,3,35.00,105.00
669,275,6,2,1450.00,2900.00
670,275,20,1,20.85,20.85
671,276,19,1,12.00,12.00
672,277,10,4,146.39,585.56
673,277,4,4,629.40,2517.60
674,278,8,4,56.39,225.56
675,278,25,6,95.00,570.00
676,279,15,5,52.38,261.90
677,279,22,4,62.94,251.76
678,279,21,3,36.23,108.69
679,280,28,2,336.01,672.02
680,280,13,4,18.00,72.00
681,280,11,3,235.85,707.55
682,280,13,5,18.00,90.00
683,281,2,6,273.21,1639.26
684,282,10,6,146.39,878.34
685,282,11,3,235.85,707.55
686,282,4,6,629.40,3776.40
687,282,17,3,152.42,457.26
688,283,15,6,52.38,314.28
689,284,2,5,273.21,1366.05
690,284,15,3,52.38,157.14
691,285,30,1,780.00,780.00
692,285,8,3,56.39,169.17
693,286,6,5,1450.00,7250.00
694,287,21,3,36.23,108.69
695,288,27,4,220.53,882.12
696,288,18,5,260.00,1300.00
697,289,25,3,95.00,285.00
698,289,19,5,12.00,60.00
699,289,19,3,12.00,36.00
700,289,4,2,629.40,1258.80
701,290,4,5,629.40,3147.00
702,290,9,2,90.86,181.72
703,290,10,5,146.39,731.95
704,290,10,5,146.39,731.95
705,291,27,4,220.53,882.12
706,291,8,1,56.39,56.39
707,292,14,2,30.71,61.42
708,292,5,6,955.32,5731.92
709,292,14,4,30.71,122.84
710,292,4,2,629.40,1258.80
711,293,23,5,109.36,546.80
712,294,17,5,152.42,762.10
713,294,27,4,220.53,882.12
714,294,15,3,52.38,157.14
715,294,16,5,89.35,446.75
716,295,7,6,35.00,210.00
717,295,4,5,629.40,3147.00
718,295,14,1,30.71,30.71
719,295,3,3,414.68,1244.04
720,296,15,5,52.38,261.90
721,296,10,4,146.39,585.56
722,296,24,4,190.00,760.00
723,296,11,2,235.85,471.70
724,297,15,1,52.38,52.38
725,298,6,5,1450.00,7250.00
726,298,23,2,109.36,218.72
727,298,13,1,18.00,18.00
728,299,18,4,260.00,1040.00
729,300,4,2,629.40,1258.80
730,300,28,6,336.01,2016.06
731,301,10,6,146.39,878.34
732,302,7,6,35.00,210.00
733,303,2,1,273.21,273.21
734,303,21,1,36.23,36.23
735,304,28,5,336.01,1680.05
736,304,12,6,380.00,2280.00
737,304,6,1,1450.00,1450.00
738,304,15,6,52.38,314.28
739,305,14,6,30.71,184.26
740,305,17,1,152.42,152.42
741,305,18,5,260.00,1300.00
742,305,30,2,780.00,1560.00
743,306,2,3,273.21,819.63
744,306,28,6,336.01,2016.06
745,306,1,3,180.00,540.00
746,307,4,1,629.40,629.40
747,307,29,3,511.94,1535.82
748,307,15,4,52.38,209.52
749,307,15,1,52.38,52.38
750,308,19,4,12.00,48.00
751,308,14,1,30.71,30.71
752,308,19,1,12.00,12.00
753,308,7,1,35.00,35.00
754,309,21,5,36.23,181.15
755,309,20,3,20.85,62.55
756,309,29,4,511.94,2047.76
757,310,1,6,180.00,1080.00
758,310,14,5,30.71,153.55
759,311,22,6,62.94,377.64
760,312,24,3,190.00,570.00
761,312,10,5,146.39,731.95
762,312,16,1,89.35,89.35
763,312,26,3,144.74,434.22
764,313,10,3,146.39,439.17
765,314,14,1,30.71,30.71
766,315,10,1,146.39,146.39
767,315,20,4,20.85,83.40
768,315,6,4,1450.00,5800.00
769,315,14,2,30.71,61.42
770,316,2,2,273.21,546.42
771,317,17,5,152.42,762.10
772,318,2,4,273.21,1092.84
773,319,15,3,52.38,157.14
774,320,25,3,95.00,285.00
775,320,8,5,56.39,281.95
776,320,28,4,336.01,1344.04
777,320,27,1,220.53,220.53
778,321,7,1,35.00,35.00
779,321,27,3,220.53,661.59
780,321,23,3,109.36,328.08
781,321,17,3,152.42,457.26
782,322,26,2,144.74,289.48
783,322,14,5,30.71,153.55
784,323,9,4,90.86,363.44
785,323,29,5,511.94,2559.70
786,324,2,6,273.21,1639.26
787,325,11,3,235.85,707.55
788,326,30,6,780.00,4680.00
789,326,24,4,190.00,760.00
790,326,4,4,629.40,2517.60
791,326,21,6,36.23,217.38
792,327,11,1,235.85,235.85
793,327,23,1,109.36,109.36
794,327,24,6,190.00,1140.00
795,327,17,4,152.42,609.68
796,328,24,2,190.00,380.00
797,328,27,6,220.53,1323.18
798,328,22,1,62.94,62.94
799,329,30,5,780.00,3900.00
800,329,16,1,89.35,89.35
801,329,28,6,336.01,2016.06
802,330,10,6,146.39,878.34
803,330,8,3,56.39,169.17
804,330,23,1,109.36,109.36
805,331,8,2,56.39,112.78
806,331,30,5,780.00,3900.00
807,332,30,5,780.00,3900.00
808,332,7,3,35.00,105.00
809,333,27,5,220.53,1102.65
810,333,25,1,95.00,95.00
811,333,9,3,90.86,272.58
812,333,4,4,629.40,2517.60
813,334,29,6,511.94,3071.64
814,334,16,6,89.35,536.10
815,334,30,6,780.00,4680.00
816,334,4,1,629.40,629.40
817,335,13,1,18.00,18.00
818,335,26,1,144.74,144.74
819,335,18,1,260.00,260.00
820,336,8,6,56.39,338.34
821,336,15,3,52.38,157.14
822,336,10,3,146.39,439.17
823,336,23,5,109.36,546.80
824,337,24,2,190.00,380.00
825,337,2,6,273.21,1639.26
826,337,22,5,62.94,314.70
827,338,26,5,144.74,723.70
828,338,23,3,109.36,328.08
829,339,7,6,35.00,210.00
830,339,13,4,18.00,72.00
831,339,29,1,511.94,511.94
832,339,24,6,190.00,1140.00
833,340,29,1,511.94,511.94
834,341,20,3,20.85,62.55
835,342,30,4,780.00,3120.00
836,342,26,1,144.74,144.74
837,342,28,4,336.01,1344.04
838,343,13,3,18.00,54.00
839,343,3,3,414.68,1244.04
840,343,8,4,56.39,225.56
841,343,24,3,190.00,570.00
842,344,23,6,109.36,656.16
843,344,18,5,260.00,1300.00
844,344,23,1,109.36,109.36
845,345,7,4,35.00,140.00
846,345,19,6,12.00,72.00
847,345,21,2,36.23,72.46
848,346,22,6,62.94,377.64
849,346,14,3,30.71,92.13
850,346,26,6,144.74,868.44
851,346,24,6,190.00,1140.00
852,347,22,6,62.94,377.64
853,347,22,6,62.94,377.64
854,347,6,1,1450.00,1450.00
855,347,7,3,35.00,105.00
856,348,20,6,20.85,125.10
