id_detalle,id_operacion,id_producto,cantidad,precio_unitario,subtotal
66,26,15,2,35.01,70.02
67,26,16,6,48.84,293.04
68,26,21,3,34.60,103.80
69,27,22,2,50.87,101.74
70,28,3,2,14.44,28.88
71,28,3,3,14.44,43.32
72,28,1,6,8.00,48.00
73,28,19,6,16.00,96.00
74,29,8,6,17.45,104.70
75,29,24,4,110.00,440.00
76,29,23,4,74.81,299.24
77,29,8,3,17.45,52.35
78,30,17,1,68.11,68.11
79,30,27,6,14.20,85.20
80,30,23,6,74.81,448.86
81,30,9,5,25.37,126.85
82,31,27,2,14.20,28.40
83,32,9,4,25.37,101.48
84,32,15,5,35.01,175.05
85,32,8,2,17.45,34.90
86,32,13,1,18.00,18.00
87,33,14,5,25.11,125.55
88,33,20,6,23.53,141.18
89,33,4,4,19.39,77.56
90,34,20,5,23.53,117.65
91,35,26,2,8.43,16.86
92,35,26,2,8.43,16.86
93,35,27,3,14.20,42.60
94,36,6,3,35.00,105.00
95,36,28,6,23.94,143.64
96,36,24,1,110.00,110.00
97,36,29,6,40.35,242.10
98,37,21,4,34.60,138.40
99,37,3,3,14.44,43.32
100,37,12,5,78.00,390.00
101,37,26,5,8.43,42.15
102,38,19,1,16.00,16.00
103,38,1,2,8.00,16.00
104,38,28,6,23.94,143.64
105,38,14,4,25.11,100.44
106,39,10,5,36.89,184.45
107,39,9,5,25.37,126.85
108,39,18,5,95.00,475.00
109,40,8,4,17.45,69.80
110,41,18,3,95.00,285.00
111,41,30,2,68.00,136.00
112,41,12,5,78.00,390.00
113,42,2,4,10.75,43.00
114,42,8,1,17.45,17.45
115,43,18,3,95.00,285.00
116,43,23,6,74.81,448.86
117,44,2,1,10.75,10.75
118,44,13,1,18.00,18.00
119,45,29,3,40.35,121.05
120,45,7,6,12.00,72.00
121,45,22,2,50.87,101.74
122,46,15,4,35.01,140.04
123,46,11,5,53.64,268.20
124,46,30,4,68.00,272.00
125,46,8,6,17.45,104.70
126,47,3,2,14.44,28.88
127,47,10,2,36.89,73.78
128,47,28,2,23.94,47.88
129,48,6,5,35.00,175.00
130,48,18,3,95.00,285.00
131,48,16,4,48.84,195.36
132,48,24,3,110.00,330.00
133,49,7,6,12.00,72.00
134,49,8,4,17.45,69.80
135,50,8,6,17.45,104.70
136,50,23,3,74.81,224.43
137,50,9,6,25.37,152.22
138,50,11,5,53.64,268.20
139,51,20,4,23.53,94.12
140,51,28,1,23.94,23.94
141,51,22,5,50.87,254.35
142,51,6,6,35.00,210.00
143,52,7,3,12.00,36.00
144,53,7,4,12.00,48.00
145,53,24,2,110.00,220.00
146,53,16,5,48.84,244.20
147,54,6,6,35.00,210.00
148,54,5,2,26.05,52.10
149,54,23,2,74.81,149.62
150,55,6,5,35.00,175.00
151,55,23,4,74.81,299.24
152,56,13,2,18.00,36.00
153,56,14,1,25.11,25.11
154,57,17,1,68.11,68.11
155,58,17,2,68.11,136.22
156,58,8,6,17.45,104.70
157,58,9,1,25.37,25.37
158,59,10,6,36.89,221.34
159,59,26,4,8.43,33.72
160,59,11,5,53.64,268.20
161,60,22,3,50.87,152.61
162,61,10,2,36.89,73.78
163,61,20,5,23.53,117.65
164,61,8,2,17.45,34.90
165,61,6,4,35.00,140.00
166,62,8,5,17.45,87.25
167,62,3,3,14.44,43.32
168,62,14,5,25.11,125.55
169,62,27,5,14.20,71.00
170,63,16,1,48.84,48.84
171,63,7,6,12.00,72.00
172,63,20,5,23.53,117.65
173,63,20,1,23.53,23.53
174,64,13,2,18.00,36.00
175,64,2,5,10.75,53.75
176,64,27,5,14.20,71.00
177,64,30,1,68.00,68.00
178,65,6,2,35.00,70.00
179,65,26,2,8.43,16.86
180,65,27,5,14.20,71.00
181,65,19,3,16.00,48.00
182,66,22,3,50.87,152.61
183,66,9,6,25.37,152.22
184,66,5,3,26.05,78.15
185,66,27,2,14.20,28.40
186,67,6,2,35.00,70.00
187,68,6,2,35.00,70.00
188,69,9,1,25.37,25.37
189,70,22,6,50.87,305.22
190,70,3,2,14.44,28.88
191,70,14,6,25.11,150.66
192,70,10,4,36.89,147.56
193,71,2,2,10.75,21.50
194,71,28,4,23.94,95.76
195,72,17,5,68.11,340.55
196,72,24,3,110.00,330.00
197,73,3,1,14.44,14.44
198,74,20,2,23.53,47.06
199,75,2,5,10.75,53.75
200,75,28,3,23.94,71.82
201,76,7,3,12.00,36.00
202,76,16,6,48.84,293.04
203,76,4,1,19.39,19.39
204,77,29,1,40.35,40.35
205,77,4,3,19.39,58.17
206,77,15,1,35.01,35.01
207,77,19,4,16.00,64.00
208,78,4,1,19.39,19.39
209,78,17,2,68.11,136.22
210,79,2,3,10.75,32.25
211,79,26,4,8.43,33.72
212,79,5,6,26.05,156.30
213,79,6,4,35.00,140.00
214,80,13,1,18.00,18.00
215,81,28,5,23.94,119.70
216,82,7,5,12.00,60.00
217,82,13,6,18.00,108.00
218,82,21,1,34.60,34.60
219,83,8,4,17.45,69.80
220,83,30,1,68.00,68.00
221,84,16,1,48.84,48.84
222,84,29,6,40.35,242.10
223,84,11,1,53.64,53.64
224,85,5,1,26.05,26.05
225,86,29,5,40.35,201.75
226,86,14,5,25.11,125.55
227,86,7,5,12.00,60.00
228,86,7,2,12.00,24.00
229,87,18,4,95.00,380.00
230,87,10,4,36.89,147.56
231,87,13,2,18.00,36.00
232,87,4,3,19.39,58.17
233,88,11,6,53.64,321.84
234,88,21,4,34.60,138.40
235,88,7,6,12.00,72.00
236,89,4,5,19.39,96.95
237,89,22,5,50.87,254.35
238,89,16,2,48.84,97.68
239,90,6,1,35.00,35.00
240,90,16,3,48.84,146.52
241,90,8,4,17.45,69.80
242,91,25,3,5.00,15.00
243,91,9,4,25.37,101.48
244,91,26,1,8.43,8.43
245,92,17,4,68.11,272.44
246,92,17,4,68.11,272.44
247,93,16,1,48.84,48.84
248,94,18,2,95.00,190.00
249,94,10,4,36.89,147.56
250,95,15,4,35.01,140.04
251,95,17,2,68.11,136.22
252,95,28,2,23.94,47.88
253,96,17,3,68.11,204.33
254,96,18,5,95.00,475.00
255,96,12,5,78.00,390.00
256,97,6,4,35.00,140.00
257,98,18,4,95.00,380.00
258,98,6,4,35.00,140.00
259,98,2,5,10.75,53.75
260,98,23,4,74.81,299.24
261,99,5,4,26.05,104.20
262,99,20,5,23.53,117.65
263,99,6,4,35.00,140.00
264,100,30,4,68.00,272.00
265,100,25,4,5.00,20.00
266,100,19,2,16.00,32.00
267,101,30,3,68.00,204.00
268,101,29,5,40.35,201.75
269,102,10,2,36.89,73.78
270,102,26,3,8.43,25.29
271,102,22,2,50.87,101.74
272,103,2,3,10.75,32.25
273,103,5,2,26.05,52.10
274,104,8,6,17.45,104.70
275,104,27,6,14.20,85.20
276,105,14,4,25.11,100.44
277,105,12,2,78.00,156.00
278,105,29,5,40.35,201.75
279,105,6,5,35.00,175.00
280,106,4,2,19.39,38.78
281,106,26,5,8.43,42.15
282,106,28,4,23.94,95.76
283,106,19,2,16.00,32.00
284,107,13,1,18.00,18.00
285,107,18,2,95.00,190.00
286,108,14,2,25.11,50.22
287,108,12,6,78.00,468.00
288,108,11,4,53.64,214.56
289,109,11,5,53.64,268.20
290,109,3,3,14.44,43.32
291,110,7,4,12.00,48.00
292,110,22,1,50.87,50.87
293,111,24,3,110.00,330.00
294,112,24,5,110.00,550.00
295,112,15,1,35.01,35.01
296,112,22,2,50.87,101.74
297,112,2,6,10.75,64.50
298,113,15,1,35.01,35.01
299,113,28,5,23.94,119.70
300,114,14,5,25.11,125.55
301,115,19,5,16.00,80.00
302,115,18,5,95.00,475.00
303,115,8,3,17.45,52.35
304,115,5,3,26.05,78.15
305,116,9,6,25.37,152.22
306,116,9,4,25.37,101.48
307,117,23,4,74.81,299.24
308,118,15,6,35.01,210.06
309,118,16,3,48.84,146.52
310,119,26,4,8.43,33.72
311,119,16,1,48.84,48.84
312,119,16,6,48.84,293.04
313,120,12,4,78.00,312.00
314,120,24,2,110.00,220.00
315,120,25,6,5.00,30.00
316,120,14,5,25.11,125.55
317,121,17,4,68.11,272.44
318,121,9,4,25.37,101.48
319,121,20,1,23.53,23.53
320,122,20,5,23.53,117.65
321,122,23,6,74.81,448.86
322,123,24,4,110.00,440.00
323,124,2,6,10.75,64.50
324,125,11,1,53.64,53.64
325,125,3,5,14.44,72.20
326,125,1,4,8.00,32.00
327,126,24,4,110.00,440.00
328,126,7,5,12.00,60.00
329,126,7,1,12.00,12.00
330,127,12,3,78.00,234.00
331,127,27,6,14.20,85.20
332,127,25,6,5.00,30.00
333,127,5,3,26.05,78.15
334,128,12,3,78.00,234.00
335,128,5,6,26.05,156.30
336,128,22,5,50.87,254.35
337,128,23,4,74.81,299.24
338,129,1,6,8.00,48.00
339,129,28,1,23.94,23.94
340,129,7,5,12.00,60.00
341,130,17,5,68.11,340.55
342,130,5,5,26.05,130.25
343,130,24,5,110.00,550.00
344,131,27,3,14.20,42.60
345,131,21,1,34.60,34.60
346,131,7,4,12.00,48.00
347,132,14,4,25.11,100.44
348,132,3,4,14.44,57.76
349,132,6,5,35.00,175.00
350,133,18,5,95.00,475.00
351,134,25,1,5.00,5.00
352,134,4,5,19.39,96.95
353,134,25,5,5.00,25.00
354,135,30,1,68.00,68.00
355,135,23,2,74.81,149.62
356,136,2,3,10.75,32.25
357,136,5,4,26.05,104.20
358,137,26,1,8.43,8.43
359,137,6,1,35.00,35.00
360,137,26,5,8.43,42.15
361,137,26,5,8.43,42.15
362,138,21,2,34.60,69.20
363,138,2,5,10.75,53.75
364,138,18,2,95.00,190.00
365,139,27,2,14.20,28.40
366,139,11,5,53.64,268.20
367,139,5,6,26.05,156.30
368,140,19,1,16.00,16.00
369,140,25,6,5.00,30.00
370,140,18,2,95.00,190.00
371,141,13,6,18.00,108.00
372,141,19,2,16.00,32.00
373,141,19,1,16.00,16.00
374,141,27,1,14.20,14.20
375,142,15,2,35.01,70.02
376,142,27,2,14.20,28.40
377,142,13,5,18.00,90.00
378,143,6,1,35.00,35.00
379,144,15,6,35.01,210.06
380,144,9,2,25.37,50.74
381,145,24,2,110.00,220.00
382,146,9,2,25.37,50.74
383,146,11,2,53.64,107.28
384,147,26,3,8.43,25.29
385,148,22,1,50.87,50.87
386,149,11,6,53.64,321.84
387,150,5,1,26.05,26.05
388,151,26,3,8.43,25.29
389,152,15,2,35.01,70.02
390,152,29,6,40.35,242.10
391,152,8,5,17.45,87.25
392,152,14,4,25.11,100.44
393,153,12,1,78.00,78.00
394,153,21,3,34.60,103.80
395,153,20,1,23.53,23.53
396,154,19,5,16.00,80.00
397,154,27,3,14.20,42.60
398,154,11,5,53.64,268.20
399,154,6,2,35.00,70.00
400,155,15,1,35.01,35.01
401,155,22,2,50.87,101.74
402,155,4,4,19.39,77.56
403,155,3,6,14.44,86.64
404,156,21,4,34.60,138.40
405,156,18,6,95.00,570.00
406,156,12,4,78.00,312.00
407,157,6,2,35.00,70.00
408,157,21,5,34.60,173.00
409,158,6,1,35.00,35.00
410,158,10,3,36.89,110.67
411,158,7,3,12.00,36.00
412,158,4,2,19.39,38.78
413,159,16,6,48.84,293.04
414,159,6,6,35.00,210.00
415,159,15,5,35.01,175.05
416,159,5,6,26.05,156.30
417,160,12,1,78.00,78.00
418,160,4,4,19.39,77.56
419,160,27,4,14.20,56.80
420,161,23,5,74.81,374.05
421,162,17,1,68.11,68.11
422,163,28,2,23.94,47.88
423,163,27,2,14.20,28.40
424,163,12,4,78.00,312.00
425,164,18,5,95.00,475.00
426,165,20,1,23.53,23.53
427,165,25,1,5.00,5.00
428,165,16,6,48.84,293.04
429,165,16,3,48.84,146.52
430,166,20,2,23.53,47.06
431,166,8,2,17.45,34.90
432,166,11,3,53.64,160.92
433,166,4,5,19.39,96.95
434,167,10,2,36.89,73.78
435,168,19,4,16.00,64.00
436,169,14,1,25.11,25.11
437,170,7,2,12.00,24.00
438,170,28,5,23.94,119.70
439,170,13,3,18.00,54.00
440,170,7,1,12.00,12.00
441,171,20,5,23.53,117.65
442,171,9,3,25.37,76.11
443,172,18,6,95.00,570.00
444,172,6,4,35.00,140.00
445,173,7,4,12.00,48.00
446,174,14,6,25.11,150.66
447,174,14,6,25.11,150.66
448,174,17,4,68.11,272.44
449,174,11,2,53.64,107.28
450,175,16,1,48.84,48.84
451,175,27,6,14.20,85.20
452,176,8,6,17.45,104.70
453,176,13,4,18.00,72.00
454,177,15,2,35.01,70.02
455,178,25,4,5.00,20.00
456,179,4,1,19.39,19.39
457,179,18,2,95.00,190.00
458,179,10,2,36.89,73.78
459,179,17,3,68.11,204.33
460,180,24,2,110.00,220.00
461,180,6,4,35.00,140.00
462,180,15,3,35.01,105.03
463,181,21,4,34.60,138.40
464,182,23,5,74.81,374.05
465,183,8,5,17.45,87.25
466,183,2,3,10.75,32.25
467,183,23,3,74.81,224.43
468,184,25,2,5.00,10.00
469,185,1,6,8.00,48.00
470,185,27,6,14.20,85.20
471,185,22,3,50.87,152.61
472,186,16,3,48.84,146.52
473,186,7,3,12.00,36.00
474,186,3,3,14.44,43.32
475,186,19,5,16.00,80.00
476,187,29,1,40.35,40.35
477,188,13,4,18.00,72.00
478,189,1,5,8.00,40.00
479,189,9,5,25.37,126.85
480,189,28,2,23.94,47.88
481,190,6,2,35.00,70.00
482,190,23,1,74.81,74.81
483,190,16,4,48.84,195.36
484,190,19,4,16.00,64.00
485,191,19,4,16.00,64.00
486,191,29,4,40.35,161.40
487,192,30,5,68.00,340.00
488,193,18,4,95.00,380.00
489,194,8,6,17.45,104.70
490,194,5,2,26.05,52.10
491,195,11,4,53.64,214.56
492,195,18,4,95.00,380.00
493,196,14,6,25.11,150.66
494,196,26,3,8.43,25.29
495,197,14,1,25.11,25.11
496,197,25,6,5.00,30.00
497,198,29,4,40.35,161.40
498,199,30,5,68.00,340.00
499,199,10,1,36.89,36.89
500,199,29,6,40.35,242.10
501,199,16,4,48.84,195.36
502,200,8,5,17.45,87.25
503,200,20,1,23.53,23.53
504,201,17,3,68.11,204.33
505,201,17,1,68.11,68.11
506,201,6,4,35.00,140.00
507,201,9,5,25.37,126.85
508,202,16,2,48.84,97.68
509,202,10,3,36.89,110.67
510,202,16,2,48.84,97.68
511,202,16,6,48.84,293.04
512,203,25,5,5.00,25.00
513,203,25,1,5.00,5.00
514,204,15,3,35.01,105.03
515,204,9,2,25.37,50.74
516,205,20,6,23.53,141.18
517,206,15,3,35.01,105.03
518,206,29,1,40.35,40.35
519,206,26,4,8.43,33.72
520,207,8,4,17.45,69.80
521,208,7,2,12.00,24.00
522,208,17,3,68.11,204.33
523,208,18,5,95.00,475.00
524,208,22,5,50.87,254.35
525,209,4,5,19.39,96.95
526,209,3,6,14.44,86.64
527,209,15,4,35.01,140.04
528,210,16,5,48.84,244.20
529,211,9,5,25.37,126.85
530,211,9,5,25.37,126.85
531,212,13,5,18.00,90.00
532,212,25,5,5.00,25.00
533,212,16,6,48.84,293.04
534,212,15,6,35.01,210.06
535,213,29,5,40.35,201.75
536,213,3,3,14.44,43.32
537,213,16,6,48.84,293.04
538,213,4,3,19.39,58.17
539,214,25,1,5.00,5.00
540,214,24,1,110.00,110.00
541,214,25,3,5.00,15.00
542,215,25,3,5.00,15.00
543,215,5,6,26.05,156.30
544,215,11,1,53.64,53.64
545,215,15,4,35.01,140.04
546,216,26,5,8.43,42.15
547,216,2,4,10.75,43.00
548,216,28,5,23.94,119.70
549,217,25,3,5.00,15.00
550,218,16,6,48.84,293.04
551,218,21,2,34.60,69.20
552,218,1,2,8.00,16.00
553,219,28,4,23.94,95.76
554,219,18,6,95.00,570.00
555,219,12,4,78.00,312.00
556,220,15,6,35.01,210.06
557,220,28,5,23.94,119.70
558,220,13,3,18.00,54.00
559,221,6,6,35.00,210.00
560,221,16,6,48.84,293.04
561,221,7,5,12.00,60.00
562,222,7,1,12.00,12.00
563,222,8,4,17.45,69.80
564,222,19,6,16.00,96.00
565,222,24,3,110.00,330.00
566,223,26,3,8.43,25.29
567,223,19,5,16.00,80.00
568,223,30,5,68.00,340.00
569,224,18,4,95.00,380.00
570,224,25,6,5.00,30.00
571,224,26,6,8.43,50.58
572,224,25,1,5.00,5.00
573,225,23,6,74.81,448.86
574,225,20,6,23.53,141.18
575,226,2,6,10.75,64.50
576,227,7,5,12.00,60.00
577,227,11,1,53.64,53.64
578,227,22,4,50.87,203.48
579,228,21,5,34.60,173.00
580,229,21,4,34.60,138.40
581,229,7,3,12.00,36.00
582,229,22,2,50.87,101.74
583,230,6,2,35.00,70.00
584,230,10,4,36.89,147.56
585,230,15,4,35.01,140.04
586,230,19,4,16.00,64.00
587,231,6,5,35.00,175.00
588,231,27,2,14.20,28.40
589,231,20,2,23.53,47.06
590,231,9,6,25.37,152.22
591,232,3,4,14.44,57.76
592,232,21,6,34.60,207.60
593,233,29,3,40.35,121.05
594,233,10,4,36.89,147.56
595,233,9,4,25.37,101.48
596,233,22,3,50.87,152.61
597,234,29,1,40.35,40.35
598,235,23,1,74.81,74.81
599,236,18,6,95.00,570.00
600,236,10,4,36.89,147.56
601,236,24,1,110.00,110.00
602,236,26,6,8.43,50.58
603,237,30,4,68.00,272.00
604,237,28,6,23.94,143.64
605,237,19,2,16.00,32.00
606,237,24,6,110.00,660.00
607,238,13,4,18.00,72.00
608,239,28,1,23.94,23.94
609,240,1,4,8.00,32.00
610,240,27,3,14.20,42.60
611,240,24,2,110.00,220.00
612,240,15,2,35.01,70.02
613,241,20,6,23.53,141.18
614,242,27,1,14.20,14.20
615,243,11,2,53.64,107.28
616,243,5,2,26.05,52.10
617,243,5,2,26.05,52.10
618,244,20,3,23.53,70.59
619,245,20,4,23.53,94.12
620,246,26,6,8.43,50.58
621,246,28,5,23.94,119.70
622,247,24,1,110.00,110.00
623,247,28,1,23.94,23.94
624,248,26,4,8.43,33.72
625,248,6,3,35.00,105.00
626,248,16,3,48.84,146.52
627,249,1,2,8.00,16.00
628,249,12,1,78.00,78.00
629,250,13,2,18.00,36.00
630,250,11,3,53.64,160.92
631,251,8,1,17.45,17.45
632,252,24,4,110.00,440.00
633,253,16,5,48.84,244.20
634,253,23,5,74.81,374.05
635,253,19,1,16.00,16.00
636,254,17,2,68.11,136.22
637,254,12,1,78.00,78.00
638,255,24,3,110.00,330.00
639,255,20,4,23.53,94.12
640,255,2,4,10.75,43.00
641,256,24,2,110.00,220.00
642,256,27,6,14.20,85.20
643,256,6,1,35.00,35.00
644,256,20,5,23.53,117.65
645,257,1,1,8.00,8.00
646,257,20,5,23.53,117.65
647,257,15,1,35.01,35.01
648,257,20,4,23.53,94.12
649,258,28,2,23.94,47.88
650,258,10,1,36.89,36.89
651,258,28,4,23.94,95.76
652,259,6,3,35.00,105.00
653,259,11,4,53.64,214.56
654,260,22,5,50.87,254.35
655,260,15,3,35.01,105.03
656,261,19,4,16.00,64.00
657,261,28,5,23.94,119.70
658,262,19,5,16.00,80.00
659,262,27,2,14.20,28.40
660,263,18,3,95.00,285.00
661,263,28,3,23.94,71.82
662,263,20,4,23.53,94.12
663,264,23,1,74.81,74.81
664,264,2,2,10.75,21.50
665,265,28,3,23.94,71.82
666,265,23,3,74.81,224.43
667,265,4,5,19.39,96.95
668,265,29,4,40.35,161.40
669,266,6,6,35.00,210.00
670,266,6,1,35.00,35.00
671,266,14,6,25.11,150.66
672,266,2,1,10.75,10.75
673,267,29,6,40.35,242.10
674,267,19,1,16.00,16.00
675,267,13,6,18.00,108.00
676,267,23,2,74.81,149.62
677,268,1,2,8.00,16.00
678,268,15,3,35.01,105.03
679,269,12,5,78.00,390.00
680,270,3,3,14.44,43.32
681,270,25,3,5.00,15.00
682,270,23,2,74.81,149.62
683,270,30,2,68.00,136.00
684,271,18,4,95.00,380.00
685,272,1,4,8.00,32.00
686,273,20,2,23.53,47.06
687,274,16,3,48.84,146.52
688,274,9,5,25.37,126.85
689,275,13,3,18.00,54.00
690,275,13,1,18.00,18.00
691,275,20,6,23.53,141.18
692,276,22,3,50.87,152.61
693,276,18,2,95.00,190.00
694,277,24,6,110.00,660.00
695,278,27,1,14.20,14.20
696,279,21,3,34.60,103.80
697,279,12,2,78.00,156.00
698,279,6,4,35.00,140.00
699,280,17,2,68.11,136.22
700,280,26,6,8.43,50.58
701,281,15,1,35.01,35.01
702,281,25,5,5.00,25.00
703,281,22,2,50.87,101.74
704,282,13,5,18.00,90.00
705,282,24,1,110.00,110.00
706,283,25,1,5.00,5.00
707,283,25,3,5.00,15.00
708,284,29,6,40.35,242.10
709,284,29,4,40.35,161.40
710,285,5,3,26.05,78.15
711,285,15,4,35.01,140.04
712,285,28,4,23.94,95.76
713,285,15,6,35.01,210.06
714,286,11,6,53.64,321.84
715,286,3,1,14.44,14.44
716,286,8,4,17.45,69.80
717,287,18,4,95.00,380.00
718,288,14,6,25.11,150.66
719,288,15,1,35.01,35.01
720,288,18,5,95.00,475.00
721,289,20,5,23.53,117.65
722,289,20,3,23.53,70.59
723,290,15,2,35.01,70.02
724,290,22,6,50.87,305.22
725,291,7,6,12.00,72.00
726,291,13,6,18.00,108.00
727,291,25,6,5.00,30.00
728,291,30,5,68.00,340.00
729,292,7,1,12.00,12.00
730,292,29,1,40.35,40.35
731,293,23,2,74.81,149.62
732,294,5,2,26.05,52.10
733,295,21,6,34.60,207.60
734,295,8,6,17.45,104.70
735,295,4,2,19.39,38.78
736,296,3,5,14.44,72.20
737,296,21,2,34.60,69.20
738,297,25,3,5.00,15.00
739,297,11,1,53.64,53.64
740,297,16,4,48.84,195.36
741,297,4,6,19.39,116.34
742,298,16,1,48.84,48.84
743,298,27,4,14.20,56.80
744,298,21,1,34.60,34.60
745,298,15,3,35.01,105.03
746,299,26,5,8.43,42.15
747,299,20,5,23.53,117.65
748,299,2,6,10.75,64.50
749,300,18,1,95.00,95.00
750,301,26,1,8.43,8.43
751,301,16,2,48.84,97.68
752,301,30,2,68.00,136.00
753,301,5,6,26.05,156.30
754,302,17,4,68.11,272.44
755,302,23,2,74.81,149.62
756,302,21,1,34.60,34.60
757,303,26,5,8.43,42.15
758,303,22,5,50.87,254.35
759,304,8,2,17.45,34.90
760,304,5,4,26.05,104.20
761,305,22,4,50.87,203.48
762,305,27,2,14.20,28.40
763,306,23,2,74.81,149.62
764,306,8,5,17.45,87.25
765,307,24,3,110.00,330.00
766,307,24,2,110.00,220.00
767,308,23,1,74.81,74.81
768,308,18,1,95.00,95.00
769,309,23,2,74.81,149.62
770,309,4,1,19.39,19.39
771,309,6,2,35.00,70.00
772,309,23,5,74.81,374.05
773,310,28,5,23.94,119.70
774,310,7,6,12.00,72.00
775,310,27,1,14.20,14.20
776,311,5,3,26.05,78.15
777,311,3,6,14.44,86.64
778,311,6,1,35.00,35.00
779,311,11,2,53.64,107.28
780,312,18,1,95.00,95.00
781,313,23,2,74.81,149.62
782,314,1,6,8.00,48.00
783,314,20,4,23.53,94.12
784,314,30,2,68.00,136.00
785,315,6,1,35.00,35.00
786,315,4,1,19.39,19.39
787,315,18,2,95.00,190.00
788,316,14,4,25.11,100.44
789,316,6,6,35.00,210.00
790,316,28,6,23.94,143.64
791,316,17,6,68.11,408.66
792,317,2,5,10.75,53.75
793,317,20,4,23.53,94.12
794,318,23,6,74.81,448.86
795,318,13,3,18.00,54.00
796,318,30,6,68.00,408.00
797,319,18,4,95.00,380.00
798,319,19,2,16.00,32.00
799,319,27,5,14.20,71.00
800,319,15,6,35.01,210.06
801,320,22,1,50.87,50.87
802,320,28,6,23.94,143.64
803,320,23,2,74.81,149.62
804,320,25,5,5.00,25.00
805,321,8,5,17.45,87.25
806,322,12,4,78.00,312.00
807,322,15,2,35.01,70.02
808,322,14,6,25.11,150.66
809,322,30,2,68.00,136.00
810,323,4,2,19.39,38.78
811,323,30,5,68.00,340.00
812,323,24,2,110.00,220.00
813,324,15,3,35.01,105.03
814,324,21,2,34.60,69.20
815,324,28,5,23.94,119.70
816,324,19,2,16.00,32.00
817,325,20,1,23.53,23.53
818,325,19,2,16.00,32.00
819,325,1,1,8.00,8.00
820,325,5,1,26.05,26.05
821,326,17,2,68.11,136.22
822,326,26,5,8.43,42.15
823,326,5,1,26.05,26.05
824,326,14,3,25.11,75.33
825,327,9,5,25.37,126.85
826,327,24,5,110.00,550.00
827,328,20,6,23.53,141.18
828,329,6,2,35.00,70.00
829,329,4,6,19.39,116.34
830,329,10,3,36.89,110.67
831,330,8,1,17.45,17.45
832,330,3,3,14.44,43.32
833,331,5,2,26.05,52.10
834,331,27,5,14.20,71.00
835,331,25,1,5.00,5.00
836,331,28,2,23.94,47.88
837,332,6,4,35.00,140.00
838,332,29,5,40.35,201.75
839,332,8,1,17.45,17.45
840,332,27,5,14.20,71.00
841,333,29,4,40.35,161.40
842,334,21,3,34.60,103.80
843,334,28,2,23.94,47.88
844,334,27,6,14.20,85.20
845,335,12,3,78.00,234.00
846,335,25,6,5.00,30.00
847,336,8,6,17.45,104.70
848,336,1,2,8.00,16.00
849,336,20,2,23.53,47.06
850,336,3,3,14.44,43.32
851,337,4,2,19.39,38.78
852,337,4,5,19.39,96.95
853,337,26,2,8.43,16.86
854,338,27,2,14.20,28.40
855,339,9,5,25.37,126.85
856,339,11,4,53.64,214.56
857,339,28,2,23.94,47.88
858,339,27,6,14.20,85.20
859,340,27,5,14.20,71.00
860,340,10,2,36.89,73.78
861,340,18,6,95.00,570.00
862,340,24,3,110.00,330.00
863,341,28,1,23.94,23.94
864,341,30,4,68.00,272.00
865,342,23,1,74.81,74.81
866,342,14,3,25.11,75.33
867,343,9,2,25.37,50.74
868,343,30,2,68.00,136.00
869,343,21,3,34.60,103.80
870,343,27,3,14.20,42.60
