id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
100,PG00100,100,2026-04-05,Agente autorizado,0.0,Anulado
101,PG00101,101,2026-05-10,Débito automático,4679.40,Pagado
102,PG00102,102,2026-05-06,Tarjeta,1401.24,Pagado
103,PG00103,103,2026-05-15,Transferencia,2500.2,pagado
104,PG00104,104,2026-04-14,Agente autorizado,1735.14,Pagado
105,PG00105,105,2026-01-09,Débito automático,1140.00,Pagado
106,PG00106,106,2026-01-02,Tarjeta,0.0,Anulado
107,PG00107,107,2026-03-24,Transferencia,7386.26,Pagado
108,PG00108,108,2026-03-14,Agente autorizado,10248.00,Pagado
109,PG00109,109,2026-04-21,Débito automático,395.93,Parcial
110,PG00110,110,2026-02-15,Tarjeta,0.0,Anulado
111,PG00111,111,2026-03-07,Transferencia,1194.72,Pagado
112,PG00112,112,2026-04-06,Agente autorizado,0.0,Anulado
113,PG00113,113,2026-03-02,Débito automático,459.00,Pagado
114,PG00114,114,2026-04-22,Tarjeta,7219.20,Pagado
115,PG00115,115,2026-01-21,Transferencia,1292.60,Pagado
116,PG00116,116,2026-01-19,Agente autorizado,1497.98,Pagado
117,PG00117,117,2026-02-04,Débito automático,0.0,Anulado
118,PG00118,118,2026-03-18,Tarjeta,756.00,Pagado
119,PG00119,119,2026-06-04,Transferencia,6960.00,Pagado
120,PG00120,120,2026-01-04,Agente autorizado,4046.76,Pagado
121,PG00121,121,2026-04-13,Débito automático,1436.18,Pagado
122,PG00122,122,2026-05-05,Tarjeta,843.38,Pagado
123,PG00123,123,2026-02-28,Transferencia,0.0,Anulado
124,PG00124,124,2026-04-20,Agente autorizado,472.00,Pagado
125,PG00125,125,2026-06-21,Débito automático,0.0,Anulado
126,PG00126,126,2026-01-01,Tarjeta,5473.50,Pagado
127,PG00127,127,2026-02-19,Transferencia,0.0,Anulado
128,PG00128,128,2026-06-17,Agente autorizado,0.0,Anulado
129,PG00129,129,2026-02-23,Débito automático,0.0,Anulado
130,PG00130,130,2026-03-24,Tarjeta,0.0,Anulado
131,PG00131,131,2026-06-13,Transferencia,2479.12,Pagado
132,PG00132,132,2026-06-18,Agente autorizado,5838.00,Pagado
133,PG00133,133,2026-01-24,Débito automático,4249.41,Parcial
134,PG00134,134,2026-01-22,Tarjeta,4741.50,Pagado
135,PG00135,135,2026-05-09,Transferencia,0.0,Anulado
136,PG00136,136,2026-02-12,Agente autorizado,714.00,Pagado
137,PG00137,137,2026-02-24,Débito automático,4826.80,Pagado
138,PG00138,138,2026-01-17,Tarjeta,5104.00,Pagado
139,PG00139,139,2026-06-19,Transferencia,0.0,Anulado
140,PG00140,140,2026-04-10,Agente autorizado,0.0,Anulado
141,PG00141,141,2026-03-02,Débito automático,8617.60,Pagado
142,PG00142,142,2026-04-07,Tarjeta,0.0,Anulado
143,PG00143,143,2026-03-16,Transferencia,3466.00,Pagado
144,PG00144,144,2026-04-05,Agente autorizado,0.0,Anulado
145,PG00145,145,2026-01-12,Débito automático,809.13,Parcial
146,PG00146,146,2026-04-18,Tarjeta,0.0,Anulado
147,PG00147,147,2026-01-19,Transferencia,4032.40,Pagado
148,PG00148,148,2026-01-08,Agente autorizado,1779.00,Pagado
149,PG00149,149,2026-03-08,Débito automático,78.63,Parcial
150,PG00150,150,2026-01-04,Tarjeta,2266.20,Pagado
151,PG00151,151,2026-06-25,Transferencia,2601.70,Pagado
152,PG00152,152,2026-05-27,Agente autorizado,2434.15,Parcial
153,PG00153,153,2026-06-09,Débito automático,1301.60,Pagado
154,PG00154,154,2026-02-16,Tarjeta,647.60,Pagado
155,PG00155,155,2026-05-21,Transferencia,2334.18,Pagado
156,PG00156,156,2026-04-20,Agente autorizado,980.00,Pagado
157,PG00157,157,2026-05-07,Débito automático,396.00,Pagado
158,PG00158,158,2026-03-11,Tarjeta,0.0,anulado
159,PG00159,159,2026-03-05,Transferencia,0.0,Anulado
160,PG00160,160,2026-06-14,Agente autorizado,6478.28,Pagado
161,PG00161,161,2026-05-08,Débito automático,540.00,Pagado
162,PG00162,162,2026-01-07,Tarjeta,7636.00,Pagado
163,PG00163,163,2026-06-07,Transferencia,192.00,Pagado
164,PG00164,164,2026-03-01,Agente autorizado,0.0,Anulado
165,PG00165,165,2026-04-27,Débito automático,0.0,Anulado
166,PG00166,166,2026-06-15,Tarjeta,576.00,Pagado
167,PG00167,167,2026-04-25,Transferencia,720.00,Pagado
168,PG00168,168,2026-02-21,Agente autorizado,1071.51,Parcial
169,PG00169,169,2026-04-03,Débito automático,822.60,Pagado
170,PG00170,170,2026-03-23,Tarjeta,4818.00,Pagado
171,PG00171,171,2026-05-02,Transferencia,5518.09,Pagado
172,PG00172,172,2026-02-12,Agente autorizado,0.0,Anulado
173,PG00173,173,2026-04-13,Débito automático,3992.00,Pagado
174,PG00174,174,2026-03-10,Tarjeta,1295.45,Pagado
175,PG00175,175,,Transferencia,3020.02,Pagado
176,PG00176,176,2026-05-07,Agente autorizado,6397.84,Pagado
177,PG00177,177,2026-06-09,Débito automático,113.7,Parcial
178,PG00178,178,2026-02-21,Tarjeta,2185.38,Parcial
179,PG00179,179,2026-06-07,Transferencia,1450.00,Pagado
180,PG00180,180,2026-06-17,Agente autorizado,0.0,Anulado
181,PG00181,181,2026-04-23,Débito automático,76.71,Parcial
182,PG00182,182,2026-04-09,Tarjeta,0.0,Anulado
183,PG00183,183,2026-06-10,Transferencia,456.94,Parcial
184,PG00184,184,2026-03-07,Agente autorizado,1415.16,pagado
185,PG00185,185,2026-02-09,Débito automático,3608.00,Pagado
186,PG00186,186,,Tarjeta,411.30,Pagado
187,PG00187,187,2026-01-12,Transferencia,1294.73,parcial
188,PG00188,188,2026-04-10,Agente autorizado,7766.48,Pagado
189,PG00189,189,2026-01-03,Débito automático,289.19,Pagado
190,PG00190,190,2026-01-26,Tarjeta,995.16,pagado
191,PG00191,191,2026-05-24,Transferencia,0.0,Anulado
192,PG00192,192,2026-01-17,Agente autorizado,683.07,Parcial
193,PG00193,193,2026-06-18,Débito automático,726.00,Pagado
194,PG00194,194,2026-03-08,Tarjeta,5000.00,Pagado
195,PG00195,195,2026-03-09,Transferencia,2295.8,Parcial
196,PG00196,196,2026-03-17,Agente autorizado,4111.60,Pagado
197,PG00197,197,2026-05-15,Débito automático,450.00,Pagado
198,PG00198,198,2026-04-25,Tarjeta,0.0,Anulado
199,PG00199,199,2026-06-06,Transferencia,3156.00,Pagado
200,PG00200,200,2026-05-04,Agente autorizado,2315.50,Pagado
201,PG00201,201,2026-02-22,Débito automático,4016.00,Pagado
202,PG00202,202,2026-06-06,Tarjeta,3878.00,Pagado
203,PG00203,203,2026-01-07,Transferencia,0.0,Anulado
204,PG00204,204,2026-01-02,Agente autorizado,0.0,Anulado
205,PG00205,205,2026-04-06,Débito automático,7266.00,Pagado
206,PG00206,206,2026-05-14,Tarjeta,2702.57,Parcial
207,PG00207,207,2026-02-24,Transferencia,5703.80,Pagado
208,PG00208,208,2026-03-15,Agente autorizado,0.0,Anulado
209,PG00209,209,2026-06-07,Débito automático,4923.04,Pagado
210,PG00210,210,2026-02-03,Tarjeta,1542.54,Pagado
211,PG00211,211,2026-06-27,Transferencia,90.00,Pagado
212,PG00212,212,2026-05-01,Agente autorizado,1331.2,Parcial
213,PG00213,213,,Débito automático,5192.50,Pagado
214,PG00214,214,2026-03-01,Tarjeta,0.0,Anulado
215,PG00215,215,2026-04-27,Transferencia,5734.78,Pagado
216,PG00216,216,2026-03-18,Agente autorizado,2222.58,Parcial
217,PG00217,217,2026-03-07,Débito automático,672.00,Pagado
218,PG00218,218,2026-02-28,Tarjeta,3416.52,Pagado
219,PG00219,219,2026-04-11,Transferencia,97.72,Parcial
220,PG00220,220,2026-06-23,Agente autorizado,43.92,Parcial
221,PG00221,221,2026-02-06,Débito automático,3490.00,Pagado
222,PG00222,222,2026-03-09,Tarjeta,2370.00,Pagado
223,PG00223,223,2026-05-27,Transferencia,4435.60,Pagado
224,PG00224,224,2026-02-23,Agente autorizado,2020.00,Pagado
225,PG00225,225,2026-04-02,Débito automático,4733.76,Pagado
226,PG00226,226,2026-01-04,Tarjeta,1140.00,Pagado
227,PG00227,227,2026-03-17,Transferencia,551.65,Parcial
228,PG00228,228,2026-05-23,Agente autorizado,4928.74,Pagado
229,PG00229,229,2026-06-22,Débito automático,0.0,Anulado
230,PG00230,230,2026-01-24,Tarjeta,3788.00,Pagado
231,PG00231,231,2026-06-08,Transferencia,2153.43,Parcial
232,PG00232,232,2026-03-03,Agente autorizado,3240.7,Parcial
233,PG00233,233,2026-06-18,Débito automático,7690.80,Pagado
234,PG00234,234,2026-06-23,Tarjeta,1305.81,Pagado
235,PG00235,235,2026-05-26,Transferencia,0.0,Anulado
236,PG00236,236,2026-05-24,Agente autorizado,0.0,Anulado
237,PG00237,237,2026-05-19,Débito automático,6661.45,Pagado
238,PG00238,238,2026-03-23,Tarjeta,3647.40,Pagado
239,PG00239,239,2026-03-02,Transferencia,4817.00,Pagado
240,PG00240,240,2026-02-24,Agente autorizado,2830.60,Pagado
241,PG00241,241,2026-02-07,Débito automático,2031.87,Parcial
242,PG00242,242,2026-04-12,Tarjeta,2674.10,Pagado
243,PG00243,243,2026-03-19,Transferencia,1614.75,Pagado
244,PG00244,244,2026-06-03,Agente autorizado,566.40,Pagado
245,PG00245,245,2026-02-24,Débito automático,3157.30,Pagado
246,PG00246,246,2026-03-22,Tarjeta,3988.00,Pagado
247,PG00247,247,2026-05-26,Transferencia,4394.03,Pagado
248,PG00248,248,2026-04-14,Agente autorizado,3103.00,Pagado
249,PG00249,249,2026-06-16,Débito automático,5594.00,Pagado
250,PG00250,250,2026-02-22,Tarjeta,99.00,Pagado
251,PG00251,251,2026-03-07,Transferencia,2373.09,Pagado
252,PG00252,252,2026-01-03,Agente autorizado,3161.62,Pagado
253,PG00253,253,2026-04-02,Débito automático,4908.24,Pagado
254,PG00254,254,2026-02-28,Tarjeta,0.0,Anulado
255,PG00255,255,2026-01-16,Transferencia,1994.00,Pagado
256,PG00256,256,2026-02-02,Agente autorizado,630.00,Pagado
257,PG00257,257,2026-05-13,Débito automático,4852.00,Pagado
258,PG00258,258,2026-01-05,Tarjeta,1662.00,Pagado
259,PG00259,259,2026-06-28,Transferencia,5121.16,Pagado
260,PG00260,260,2026-02-15,Agente autorizado,2911.25,Pagado
261,PG00261,261,2026-04-11,Débito automático,864.36,Parcial
262,PG00262,262,2026-06-02,Tarjeta,5145.29,pagado
263,PG00263,263,2026-03-28,Transferencia,1163.64,Pagado
264,PG00264,264,2026-02-25,Agente autorizado,0.0,Anulado
265,PG00265,265,2026-04-07,Débito automático,16520.00,Pagado
266,PG00266,266,2026-01-11,Tarjeta,2915.9,Pagado
267,PG00267,267,2026-03-03,Transferencia,360.00,Pagado
268,PG00268,268,2026-01-22,Agente autorizado,2542.00,Pagado
269,PG00269,269,2026-06-22,Débito automático,3802.00,Pagado
270,PG00270,270,2026-01-25,Tarjeta,1992.00,Pagado
271,PG00271,271,2026-02-13,Transferencia,1728.07,Parcial
272,PG00272,272,2026-06-24,Agente autorizado,593.51,pagado
273,PG00273,273,2026-04-24,Débito automático,1495.10,Pagado
274,PG00274,274,2026-02-11,Tarjeta,263.91,pagado
275,PG00275,275,2026-05-24,Transferencia,7492.32,Pagado
276,PG00276,276,2026-06-01,Agente autorizado,297.00,Pagado
277,PG00277,277,2026-01-19,Débito automático,4042.16,Pagado
278,PG00278,278,2026-02-01,Tarjeta,270.00,Pagado
279,PG00279,279,2026-02-12,Transferencia,5841.93,Pagado
280,PG00280,280,2026-02-01,Agente autorizado,3875.44,Pagado
281,PG00281,281,2026-04-11,Débito automático,4493.91,Pagado
282,PG00282,282,2026-03-21,Tarjeta,99.00,Pagado
283,PG00283,283,2026-01-20,Transferencia,2246.18,Pagado
284,PG00284,284,2026-06-17,Agente autorizado,3391.51,Pagado
285,PG00285,285,2026-03-23,Débito automático,2653.19,Pagado
286,PG00286,286,2026-05-01,Tarjeta,1757.50,Pagado
287,PG00287,287,2026-05-24,Transferencia,8393.20,Pagado
288,PG00288,288,2026-06-23,Agente autorizado,0.0,Anulado
289,PG00289,289,2026-05-10,Débito automático,1561.70,Pagado
290,PG00290,290,2026-06-22,Tarjeta,3324.00,Pagado
291,PG00291,291,2026-01-02,Transferencia,2717.00,Pagado
292,PG00292,292,2026-01-19,Agente autorizado,1056.00,Pagado
293,PG00293,293,2026-04-03,Débito automático,1404.00,Pagado
294,PG00294,294,2026-02-01,Tarjeta,1035.74,pagado
295,PG00295,295,2026-02-26,Transferencia,0.0,Anulado
296,PG00296,296,2026-06-08,Agente autorizado,672.00,Pagado
297,PG00297,297,2026-02-07,Débito automático,2256.00,Pagado
298,PG00298,298,2026-05-18,Tarjeta,0.0,Anulado
299,PG00299,299,2026-06-02,Transferencia,5197.72,Pagado
300,PG00300,300,2026-02-17,Agente autorizado,0.0,Anulado
301,PG00301,301,2026-02-06,Débito automático,1592.96,Pagado
302,PG00302,302,2026-02-23,Tarjeta,0.0,Anulado
303,PG00303,303,2026-01-26,Transferencia,607.90,Pagado
304,PG00304,304,2026-05-02,Agente autorizado,0.0,Anulado
305,PG00305,305,2026-03-25,Débito automático,1261.24,Pagado
306,PG00306,306,2026-04-17,Tarjeta,0.0,Anulado
307,PG00307,307,2026-05-25,Transferencia,586.41,Parcial
308,PG00308,308,2026-05-20,Agente autorizado,4019.6,Pagado
309,PG00309,309,2026-05-02,Débito automático,6844.36,Pagado
310,PG00310,310,2026-03-14,Tarjeta,0.0,Anulado
311,PG00311,311,2026-05-23,Transferencia,384.00,Pagado
312,PG00312,312,2026-04-01,Agente autorizado,4247.60,Pagado
313,PG00313,313,2026-02-06,Débito automático,2016.00,Pagado
314,PG00314,314,2026-04-08,Tarjeta,0.0,Anulado
315,PG00315,315,2026-06-24,Transferencia,6892.00,Pagado
316,PG00316,316,2026-02-10,Agente autorizado,0.0,Anulado
317,PG00317,317,2026-01-05,Débito automático,188.80,Pagado
318,PG00318,318,2026-05-04,Tarjeta,0.0,Anulado
319,PG00319,319,2026-05-05,Transferencia,0.0,Anulado
320,PG00320,320,2026-02-10,Agente autorizado,90.00,Pagado
321,PG00321,321,2026-06-03,Débito automático,1790.00,Pagado
322,PG00322,322,2026-01-13,Tarjeta,464.2,Parcial
323,PG00323,323,2026-03-22,Transferencia,2157.70,Pagado
324,PG00324,324,2026-03-06,Agente autorizado,3983.90,Pagado
325,PG00325,325,2025-12-23,Débito automático,7656.00,Pagado
326,PG00326,326,2026-02-17,Tarjeta,0.0,Anulado
327,PG00327,327,2026-05-18,Transferencia,472.57,Parcial
328,PG00328,328,2026-05-28,Agente autorizado,2356.6,Pagado
329,PG00329,329,2026-03-13,Débito automático,3604.40,Pagado
330,PG00330,330,2026-02-03,Tarjeta,472.00,Pagado
331,PG00331,331,2026-02-06,Transferencia,0.0,Anulado
332,PG00332,332,2026-03-22,Agente autorizado,5000.00,Pagado
333,PG00333,333,2026-02-01,Débito automático,0.0,Anulado
334,PG00334,334,2026-01-21,Tarjeta,1987.34,Parcial
335,PG00335,335,2026-03-16,Transferencia,5311.60,Pagado
336,PG00336,336,2026-06-22,Agente autorizado,13706.00,Pagado
337,PG00337,337,2026-01-09,Débito automático,3920.00,Pagado
338,PG00338,338,2026-05-03,Tarjeta,3732.14,Pagado
339,PG00339,339,2026-01-17,Transferencia,10792.24,Pagado
340,PG00340,340,2026-02-14,Agente autorizado,0.0,Anulado
341,PG00341,341,2026-05-01,Débito automático,3640.00,Pagado
342,PG00342,342,2026-05-08,Tarjeta,7292.50,Pagado
343,PG00343,343,2026-01-25,Transferencia,0.0,Anulado
344,PG00344,344,2026-03-09,Agente autorizado,3933.30,Pagado
345,PG00345,345,2026-02-04,Débito automático,8185.50,Pagado
346,PG00346,346,2026-06-22,Tarjeta,0.0,anulado
347,PG00347,347,2026-04-18,Transferencia,3192.80,Pagado
348,PG00348,348,2026-06-17,Agente autorizado,1082.00,Pagado
349,PG00349,349,2026-01-17,Débito automático,0.0,Anulado
350,PG00350,350,2026-04-17,Tarjeta,12293.00,Pagado
351,PG00351,351,2026-05-18,Transferencia,940.36,Pagado
352,PG00352,352,2026-01-05,Agente autorizado,1296.00,Pagado
353,PG00353,353,2026-04-14,Débito automático,0.0,Anulado
354,PG00354,354,2026-06-09,Tarjeta,4235.61,Parcial
355,PG00355,355,2026-05-24,Transferencia,4452.51,Pagado
356,PG00356,356,2026-02-25,Agente autorizado,9145.00,Pagado
357,PG00357,357,2026-02-27,Débito automático,0.0,Anulado
358,PG00358,358,2026-05-13,Tarjeta,4900.00,Pagado
359,PG00359,359,2026-01-21,Transferencia,16662.00,Pagado
360,PG00360,360,2026-02-02,Agente autorizado,6762.32,Pagado
361,PG00361,361,2026-03-18,Débito automático,1900.00,Pagado
362,PG00362,362,2026-04-21,Tarjeta,0.0,Anulado
363,PG00363,363,2026-06-04,Transferencia,1967.70,Pagado
364,PG00364,364,2026-01-14,Agente autorizado,3107.60,Pagado
365,PG00365,365,2026-06-23,Débito automático,2002.20,Pagado
366,PG00366,366,2026-01-12,Tarjeta,228.54,pagado
367,PG00367,367,2026-05-16,Transferencia,0.0,Anulado
368,PG00368,368,2026-05-17,Agente autorizado,0.0,Anulado
369,PG00369,369,2026-03-15,Débito automático,1523.40,Pagado
370,PG00370,370,2026-01-10,Tarjeta,0.0,Anulado
371,PG00371,371,2026-01-24,Transferencia,264.00,Pagado
372,PG00372,372,2026-02-18,Agente autorizado,1519.30,Pagado
373,PG00373,373,2026-02-19,Débito automático,1497.17,Parcial
374,PG00374,374,2026-04-10,Tarjeta,2867.00,Pagado
375,PG00375,375,2026-01-22,Transferencia,1388.40,Pagado
376,PG00376,376,2026-02-27,Agente autorizado,325.00,Pagado
377,PG00377,377,2026-04-23,Débito automático,202.73,Parcial
378,PG00378,378,2026-02-22,Tarjeta,2520.00,Pagado
379,PG00379,379,2026-05-10,Transferencia,1369.19,Pagado
380,PG00380,380,2026-03-23,Agente autorizado,0.0,Anulado
381,PG00381,381,2026-01-14,Débito automático,1779.00,Pagado
382,PG00382,382,2026-03-03,Tarjeta,6024.53,Pagado
383,PG00383,383,2026-01-21,Transferencia,11437.60,Pagado
384,PG00384,384,2026-06-21,Agente autorizado,2210.16,Pagado
385,PG00385,385,2026-05-14,Débito automático,0.0,Anulado
386,PG00386,386,2026-06-20,Tarjeta,0.0,Anulado
387,PG00387,387,2026-04-26,Transferencia,2802.8,Parcial
388,PG00388,388,2026-02-09,Agente autorizado,0.0,Anulado
389,PG00389,389,2026-06-24,Débito automático,0.0,Anulado
390,PG00390,390,2025-12-11,Tarjeta,9135.30,Pagado
391,PG00391,391,2026-06-06,Transferencia,2654.94,pagado
392,PG00392,392,2026-03-17,Agente autorizado,3648.57,Pagado
393,PG00393,393,2026-01-07,Débito automático,1886.40,Pagado
394,PG00394,394,2026-01-11,Tarjeta,7368.00,Pagado
395,PG00395,395,2026-04-01,Transferencia,0.0,Anulado
396,PG00396,396,2026-03-21,Agente autorizado,0.0,Anulado
397,PG00397,397,2026-02-19,Débito automático,5792.98,Pagado
398,PG00398,398,2026-03-12,Tarjeta,0.0,Anulado
399,PG00399,399,2026-03-08,Transferencia,672.00,Pagado
400,PG00400,400,2026-06-14,Agente autorizado,636.00,Pagado
401,PG00401,401,2026-06-15,Débito automático,3588.00,Pagado
402,PG00402,402,2026-05-25,Tarjeta,2202.24,Pagado
403,PG00403,403,2026-04-13,Transferencia,0.0,Anulado
404,PG00404,404,2026-05-16,Agente autorizado,2298.33,Pagado
405,PG00405,405,2026-06-23,Débito automático,908.40,Pagado
406,PG00406,406,2026-02-13,Tarjeta,0.0,Anulado
407,PG00407,407,2026-02-17,Transferencia,4148.24,Pagado
408,PG00408,408,2026-01-01,Agente autorizado,0.0,Anulado
409,PG00409,409,2026-06-24,Débito automático,7733.90,Pagado
410,PG00410,410,2026-05-02,Tarjeta,2184.00,Pagado
411,PG00411,411,2026-06-05,Transferencia,3272.00,Pagado
412,PG00412,412,2026-01-07,Agente autorizado,8020.40,Pagado
413,PG00413,413,2026-01-26,Débito automático,1242.00,Pagado
414,PG00414,414,2025-12-22,Tarjeta,0.0,Anulado
415,PG00415,415,2026-05-28,Transferencia,792.00,Pagado
416,PG00416,416,2026-06-15,Agente autorizado,1875.00,Pagado
417,PG00417,417,2026-04-16,Débito automático,9138.14,Pagado
418,PG00418,418,2026-05-18,Tarjeta,0.0,Anulado
419,PG00419,419,2026-03-22,Transferencia,495.00,Pagado
420,PG00420,420,2026-05-12,Agente autorizado,4543.30,Pagado
421,PG00421,421,2026-06-24,Débito automático,252.00,Pagado
422,PG00422,422,2026-02-14,Tarjeta,0.0,Anulado
423,PG00423,423,2026-04-21,Transferencia,407.10,Pagado
424,PG00424,424,2026-04-05,Agente autorizado,3039.50,Pagado
425,PG00425,425,2026-01-02,Débito automático,1152.00,Pagado
426,PG00426,426,2026-02-01,Tarjeta,1850.97,Parcial
427,PG00427,427,2026-06-26,Transferencia,4222.90,Pagado
428,PG00428,428,2026-01-16,Agente autorizado,0.0,Anulado
429,PG00429,429,2026-01-24,Débito automático,4229.6,pagado
430,PG00430,430,2026-02-25,Tarjeta,7718.36,Pagado
431,PG00431,431,2026-05-24,Transferencia,3577.36,Pagado
