id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
177,PG00177,177,2026-06-11,Efectivo,62.33,Pagado
178,PG00178,178,2026-01-27,Efectivo,133.37,Pagado
179,PG00179,179,2026-06-14,Yape/Plin,285.01,Pagado
180,PG00180,180,2026-03-08,Tarjeta,0,Anulado
181,PG00181,181,2026-03-10,Transferencia,775.52,Pagado
182,PG00182,182,2026-05-28,Tarjeta,683.31,Pagado
183,PG00183,183,2026-01-09,Yape/Plin,716.15,Pagado
184,PG00184,184,2026-05-13,Transferencia,693.67,Pagado
185,PG00185,185,2026-03-12,Yape/Plin,518.74,Pagado
186,PG00186,186,2026-03-11,Tarjeta,1974.6,Pagado
187,PG00187,187,2026-01-24,Tarjeta,2246.91,Pagado
188,PG00188,188,2026-06-11,Tarjeta,562.01,Pagado
189,PG00189,189,2026-02-17,Efectivo,1456.13,Pagado
190,PG00190,190,2026-02-15,Efectivo,32.45,Pagado
191,PG00191,191,2026-02-01,Transferencia,1483.51,Pagado
192,PG00192,192,2026-04-13,Yape/Plin,1751.35,Pagado
193,PG00193,193,2026-03-07,Tarjeta,678.98,Pagado
194,PG00194,194,2026-04-10,Tarjeta,1266.42,Pagado
195,PG00195,195,2026-04-30,Transferencia,914.51,Pagado
196,PG00196,196,2026-01-31,Efectivo,132.7,Pagado
197,PG00197,197,2026-05-05,Yape/Plin,537.44,Pagado
198,PG00198,198,2026-05-04,Tarjeta,374.25,Pagado
199,PG00199,199,2026-05-29,Tarjeta,0,Anulado
200,PG00200,200,2026-05-31,Transferencia,2594.17,Pagado
201,PG00201,201,2026-02-19,Tarjeta,428.15,Pagado
202,PG00202,202,2026-05-26,Transferencia,470.45,Pagado
203,PG00203,203,2026-02-13,Yape/Plin,2320.12,Pagado
204,PG00204,204,2026-06-19,Yape/Plin,1012.88,Pagado
205,PG00205,205,2026-06-14,Transferencia,2063.48,Pagado
206,PG00206,206,2026-01-16,Efectivo,237.08,Pagado
207,PG00207,207,2026-06-27,Yape/Plin,405.48,Pagado
208,PG00208,208,2026-02-17,Yape/Plin,326.85,Pagado
209,PG00209,209,2026-02-07,Tarjeta,1057.14,Pagado
210,PG00210,210,2026-06-18,Efectivo,595.31,Pagado
211,PG00211,211,2026-05-01,Tarjeta,774.57,Pagado
212,PG00212,212,2026-05-31,Yape/Plin,1957.79,Pagado
213,PG00213,213,2026-05-17,Yape/Plin,358.17,Pagado
214,PG00214,214,2026-01-28,Yape/Plin,1333.08,Pagado
215,PG00215,215,2026-06-20,Efectivo,283.79,Pagado
216,PG00216,216,2026-01-27,Efectivo,0,Anulado
217,PG00217,217,2026-05-13,Transferencia,631.57,Pagado
218,PG00218,218,2026-04-29,Tarjeta,1199.27,Pagado
219,PG00219,219,2026-05-27,Transferencia,49.14,Pagado
220,PG00220,220,2026-03-07,Efectivo,0,Anulado
221,PG00221,221,2026-01-13,Yape/Plin,711.66,Pagado
222,PG00222,222,2026-03-23,Efectivo,0,Anulado
223,PG00223,223,2026-06-17,Tarjeta,836.9,Pagado
224,PG00224,224,2026-01-01,Yape/Plin,447.8,Pagado
225,PG00225,225,2026-01-20,Efectivo,919.38,Pagado
226,PG00226,226,2026-06-01,Tarjeta,119.04,Pagado
227,PG00227,227,2026-01-01,Efectivo,26.69,Pagado
228,PG00228,228,2026-03-22,Yape/Plin,52.28,Pagado
229,PG00229,229,2026-03-29,Yape/Plin,1144.89,Pagado
230,PG00230,230,2026-04-22,Transferencia,1654.62,Pagado
231,PG00231,231,2026-01-20,Yape/Plin,352.61,Pagado
232,PG00232,232,2026-05-01,Transferencia,789.56,Pagado
233,PG00233,233,2026-05-27,Transferencia,702.12,Pagado
234,PG00234,234,2026-01-22,Transferencia,847.88,Pagado
235,PG00235,235,2026-03-08,Tarjeta,1411.22,Pagado
236,PG00236,236,2026-06-01,Yape/Plin,693.57,Pagado
237,PG00237,237,2026-02-09,Transferencia,366.17,Pagado
238,PG00238,238,2026-03-01,Tarjeta,1313.96,Pagado
239,PG00239,239,2026-01-17,Yape/Plin,847.7,Pagado
240,PG00240,240,2026-02-13,Efectivo,320.93,Pagado
241,PG00241,241,2026-03-23,Efectivo,1847.39,Pagado
242,PG00242,242,2026-01-19,Efectivo,836.94,Pagado
243,PG00243,243,2026-01-22,Tarjeta,277.22,Pagado
244,PG00244,244,2026-05-26,Transferencia,1942.24,Pagado
245,PG00245,245,2026-01-30,Efectivo,551.95,Pagado
246,PG00246,246,2026-04-26,Transferencia,351.51,Pagado
247,PG00247,247,2026-02-04,Efectivo,724.38,Pagado
248,PG00248,248,2026-05-14,Transferencia,1528.18,Pagado
249,PG00249,249,2026-05-30,Transferencia,1514.6,Pagado
250,PG00250,250,2026-06-08,Efectivo,788.87,Pagado
251,PG00251,251,2026-06-17,Tarjeta,265.13,Pagado
252,PG00252,252,2026-05-01,Transferencia,288.94,Pagado
253,PG00253,253,2026-01-02,Tarjeta,623.07,Pagado
254,PG00254,254,2026-05-30,Yape/Plin,337.69,Pagado
255,PG00255,255,2026-03-12,Tarjeta,49.26,Pagado
256,PG00256,256,2026-03-16,Yape/Plin,0,Anulado
257,PG00257,257,2026-06-04,Tarjeta,0,Anulado
258,PG00258,258,2026-01-30,Yape/Plin,510.36,Pagado
259,PG00259,259,2026-01-12,Transferencia,932.78,Pagado
260,PG00260,260,2026-06-17,Transferencia,224.16,Pagado
261,PG00261,261,2026-03-16,Yape/Plin,2237.11,Pagado
262,PG00262,262,2026-06-22,Efectivo,894.19,Pagado
263,PG00263,263,2026-01-05,Transferencia,340.27,Pagado
264,PG00264,264,2026-03-02,Yape/Plin,1896.12,Pagado
265,PG00265,265,2026-02-21,Efectivo,1183.22,Pagado
266,PG00266,266,2026-04-08,Yape/Plin,658.61,Pagado
267,PG00267,267,2026-02-23,Tarjeta,0,Anulado
268,PG00268,268,2026-03-06,Tarjeta,241.8,Pagado
269,PG00269,269,2026-02-16,Transferencia,1302.55,Pagado
270,PG00270,270,2026-01-07,Transferencia,372.89,Pagado
271,PG00271,271,2026-02-13,Efectivo,1651.08,Pagado
272,PG00272,272,2026-06-12,Transferencia,521.69,Pagado
273,PG00273,273,2026-06-20,Efectivo,255.7,Pagado
274,PG00274,274,2026-06-26,Transferencia,1175.74,Pagado
275,PG00275,275,2026-02-15,Yape/Plin,1495.31,Pagado
276,PG00276,276,2026-01-11,Tarjeta,261.15,Pagado
277,PG00277,277,2026-03-02,Transferencia,323.18,Pagado
278,PG00278,278,2026-01-31,Tarjeta,719.72,Pagado
279,PG00279,279,2026-01-14,Yape/Plin,669.15,Pagado
280,PG00280,280,2026-05-02,Tarjeta,0,Anulado
281,PG00281,281,2026-06-23,Tarjeta,731.11,Pagado
282,PG00282,282,2026-02-20,Yape/Plin,0,Anulado
283,PG00283,283,2026-04-25,Transferencia,2213.6,Pagado
284,PG00284,284,2026-06-28,Yape/Plin,444.97,Pagado
285,PG00285,285,2026-06-08,Yape/Plin,1050.1,Pagado
286,PG00286,286,2026-06-23,Tarjeta,1726.99,Pagado
287,PG00287,287,2026-04-13,Tarjeta,423.53,Pagado
288,PG00288,288,2026-03-17,Efectivo,1191.87,Pagado
289,PG00289,289,2026-03-11,Yape/Plin,1965.28,Pagado
290,PG00290,290,2026-03-18,Tarjeta,635.54,Pagado
291,PG00291,291,2026-01-11,Transferencia,0,Anulado
292,PG00292,292,2026-03-22,Tarjeta,0,Anulado
293,PG00293,293,2026-05-28,Efectivo,447.05,Pagado
294,PG00294,294,2026-05-13,Yape/Plin,602.54,Pagado
295,PG00295,295,2026-06-23,Tarjeta,567.84,Pagado
296,PG00296,296,2026-01-08,Tarjeta,873.39,Pagado
297,PG00297,297,2026-06-05,Yape/Plin,279.74,Pagado
298,PG00298,298,2026-03-21,Transferencia,0,Anulado
299,PG00299,299,2026-03-17,Tarjeta,1190.84,Pagado
300,PG00300,300,2026-01-15,Transferencia,1357.81,Pagado
301,PG00301,301,2026-01-14,Transferencia,678.26,Pagado
302,PG00302,302,2026-05-19,Transferencia,1192.8,Pagado
303,PG00303,303,2026-05-14,Efectivo,2109.57,Pagado
304,PG00304,304,2026-01-18,Yape/Plin,98.35,Pagado
305,PG00305,305,2026-02-17,Transferencia,1185.74,Pagado
306,PG00306,306,2026-02-21,Tarjeta,128.35,Pagado
307,PG00307,307,2026-01-25,Yape/Plin,317.49,Pagado
308,PG00308,308,2026-03-04,Yape/Plin,0,Anulado
309,PG00309,309,2026-05-21,Tarjeta,623.22,Pagado
310,PG00310,310,2026-04-18,Transferencia,0,Anulado
311,PG00311,311,2026-01-26,Tarjeta,484.83,Pagado
312,PG00312,312,2026-04-03,Transferencia,1680.89,Pagado
313,PG00313,313,2026-03-25,Transferencia,437.44,Pagado
314,PG00314,314,2026-02-02,Transferencia,758.4,Pagado
315,PG00315,315,2026-03-02,Efectivo,1771.05,Pagado
316,PG00316,316,2026-03-24,Yape/Plin,250.51,Pagado
317,PG00317,317,2026-05-23,Efectivo,534.53,Pagado
318,PG00318,318,2026-04-13,Transferencia,2301.75,Pagado
319,PG00319,319,2026-03-14,Transferencia,467.21,Pagado
320,PG00320,320,2026-02-07,Efectivo,1330.38,Pagado
321,PG00321,321,2026-02-27,Efectivo,658.24,Pagado
322,PG00322,322,2026-03-12,Yape/Plin,152.92,Pagado
323,PG00323,323,2026-02-14,Tarjeta,281.35,Pagado
324,PG00324,324,2026-01-23,Transferencia,523.07,Pagado
325,PG00325,325,2026-04-04,Efectivo,0,Anulado
326,PG00326,326,2026-06-07,Tarjeta,524.89,Pagado
327,PG00327,327,2026-06-22,Tarjeta,324.91,Pagado
328,PG00328,328,2026-06-24,Transferencia,142.15,Pagado
329,PG00329,329,2026-05-24,Yape/Plin,1172.11,Pagado
330,PG00330,330,2026-04-21,Tarjeta,212.7,Pagado
331,PG00331,331,2026-03-01,Efectivo,350.41,Pagado
332,PG00332,332,2026-01-12,Efectivo,2136.31,Pagado
333,PG00333,333,2026-06-21,Tarjeta,573.23,Pagado
334,PG00334,334,2026-05-20,Transferencia,554.62,Pagado
335,PG00335,335,2026-01-30,Transferencia,231.62,Pagado
336,PG00336,336,2026-05-01,Transferencia,375.96,Pagado
337,PG00337,337,2026-03-04,Transferencia,413.87,Pagado
338,PG00338,338,2026-04-06,Transferencia,155.54,Pagado
339,PG00339,339,2026-05-17,Transferencia,880.7,Pagado
340,PG00340,340,2026-03-22,Transferencia,1778.51,Pagado
341,PG00341,341,2026-01-13,Transferencia,1155.75,Pagado
342,PG00342,342,2026-05-25,Yape/Plin,589.09,Pagado
343,PG00343,343,2026-02-18,Transferencia,454.54,Pagado
344,PG00344,344,2026-01-26,Yape/Plin,75.74,Pagado
345,PG00345,345,2026-04-13,Yape/Plin,752.03,Pagado
346,PG00346,346,2026-06-22,Tarjeta,237.63,Pagado
347,PG00347,347,2026-02-13,Efectivo,1963.06,Pagado
348,PG00348,348,2026-05-19,Efectivo,142.81,Pagado
349,PG00349,349,2026-06-05,Yape/Plin,515.19,Pagado
350,PG00350,350,2026-01-15,Yape/Plin,459.92,Pagado
351,PG00351,351,2026-02-11,Yape/Plin,132.73,Pagado
352,PG00352,352,2026-04-23,Transferencia,249.32,Pagado
353,PG00353,353,2026-01-06,Transferencia,84.45,Pagado
354,PG00354,354,2026-03-18,Transferencia,74.56,Pagado
355,PG00355,355,2026-02-25,Yape/Plin,334.64,Pagado
356,PG00356,356,2026-03-23,Transferencia,150.64,Pagado
357,PG00357,357,2026-05-24,Transferencia,107.15,Pagado
358,PG00358,358,2026-04-04,Efectivo,1380.72,Pagado
359,PG00359,359,2026-01-19,Yape/Plin,1261.06,Pagado
360,PG00360,360,2026-05-01,Transferencia,973.58,Pagado
361,PG00361,361,2026-05-20,Efectivo,327.2,Pagado
362,PG00362,362,2026-03-30,Yape/Plin,801.2,Pagado
363,PG00363,363,2026-04-15,Transferencia,533.25,Pagado
364,PG00364,364,2026-02-06,Yape/Plin,1061.25,Pagado
365,PG00365,365,2026-02-17,Efectivo,54.47,Pagado
366,PG00366,366,2026-06-07,Efectivo,1125.29,Pagado
367,PG00367,367,2026-06-29,Tarjeta,1186.63,Pagado
368,PG00368,368,2026-04-30,Yape/Plin,2192.48,Pagado
369,PG00369,369,2026-03-28,Transferencia,240.67,Pagado
370,PG00370,370,2026-02-05,Tarjeta,612.98,Pagado
371,PG00371,371,2026-04-16,Yape/Plin,383.71,Pagado
372,PG00372,372,2026-03-23,Transferencia,405.23,Pagado
373,PG00373,373,2026-04-27,Tarjeta,2026.54,Pagado
374,PG00374,374,2026-02-14,Tarjeta,1238.19,Pagado
375,PG00375,375,2026-02-07,Transferencia,0,Anulado
376,PG00376,376,2026-03-24,Efectivo,1314.39,Pagado
377,PG00377,377,2026-02-28,Yape/Plin,0,Anulado
378,PG00378,378,2026-02-15,Yape/Plin,0,Anulado
379,PG00379,379,2026-04-01,Transferencia,813.25,Pagado
380,PG00380,380,2026-03-29,Transferencia,0,Anulado
381,PG00381,381,2026-05-26,Efectivo,1267.85,Pagado
382,PG00382,382,2026-04-26,Yape/Plin,1493.07,Pagado
383,PG00383,383,2026-06-22,Transferencia,646.68,Pagado
384,PG00384,384,2026-01-28,Yape/Plin,1329.54,Pagado
385,PG00385,385,2026-01-26,Tarjeta,156.37,Pagado
386,PG00386,386,2026-01-01,Efectivo,285.89,Pagado
387,PG00387,387,2026-03-21,Tarjeta,1500.77,Pagado
388,PG00388,388,2026-01-07,Transferencia,1043.75,Pagado
389,PG00389,389,2026-04-29,Tarjeta,0,Anulado
390,PG00390,390,2026-01-18,Transferencia,1095.23,Pagado
391,PG00391,391,2026-03-30,Yape/Plin,113.72,Pagado
392,PG00392,392,2026-02-25,Tarjeta,0,Anulado
393,PG00393,393,2026-06-21,Efectivo,0,Anulado
394,PG00394,394,2026-03-01,Efectivo,262.82,Pagado
395,PG00395,395,2026-06-14,Efectivo,701.93,Pagado
396,PG00396,396,2026-01-20,Yape/Plin,0,Anulado
397,PG00397,397,2026-01-04,Tarjeta,897.42,Pagado
398,PG00398,398,2026-03-02,Efectivo,121.64,Pagado
399,PG00399,399,2026-01-30,Tarjeta,1322.81,Pagado
400,PG00400,400,2026-03-28,Efectivo,776.97,Pagado
401,PG00401,401,2026-03-21,Transferencia,830.0,Pagado
402,PG00402,402,2026-04-20,Efectivo,203.4,Pagado
403,PG00403,403,2026-03-29,Yape/Plin,1052.39,Pagado
404,PG00404,404,2026-05-02,Transferencia,1473.43,Pagado
405,PG00405,405,2026-01-21,Transferencia,0,Anulado
406,PG00406,406,2026-04-19,Transferencia,685.48,Pagado
407,PG00407,407,2026-05-06,Efectivo,867.9,Pagado
408,PG00408,408,2026-06-23,Efectivo,256.32,Pagado
409,PG00409,409,2026-02-01,Efectivo,82.5,Pagado
410,PG00410,410,2026-05-30,Yape/Plin,536.76,Pagado
411,PG00411,411,2026-06-08,Efectivo,667.59,Pagado
412,PG00412,412,2026-06-18,Transferencia,1552.46,Pagado
413,PG00413,413,2026-01-20,Efectivo,435.49,Pagado
414,PG00414,414,2026-04-12,Yape/Plin,833.59,Pagado
415,PG00415,415,2026-04-24,Tarjeta,182.0,Pagado
416,PG00416,416,2026-04-04,Yape/Plin,0,Anulado
417,PG00417,417,2026-01-29,Efectivo,1081.57,Pagado
418,PG00418,418,2026-01-03,Tarjeta,590.64,Pagado
419,PG00419,419,2026-04-19,Efectivo,1472.12,Pagado
420,PG00420,420,2026-02-05,Yape/Plin,1192.69,Pagado
421,PG00421,421,2026-05-29,Tarjeta,1405.09,Pagado
422,PG00422,422,2026-05-13,Tarjeta,130.68,Pagado
423,PG00423,423,2026-06-27,Tarjeta,321.26,Pagado
424,PG00424,424,2026-02-05,Efectivo,534.13,Pagado
425,PG00425,425,2026-05-21,Yape/Plin,1829.41,Pagado
426,PG00426,426,2026-04-25,Yape/Plin,0,Anulado
427,PG00427,427,2026-04-01,Efectivo,1476.63,Pagado
428,PG00428,428,2026-02-09,Yape/Plin,163.09,Pagado
429,PG00429,429,2026-06-05,Transferencia,649.94,Pagado
430,PG00430,430,2026-02-20,Yape/Plin,114.74,Pagado
431,PG00431,431,2026-04-21,Transferencia,156.1,Pagado
432,PG00432,432,2026-04-29,Efectivo,1175.74,Pagado
433,PG00433,433,2026-04-24,Yape/Plin,533.13,Pagado
434,PG00434,434,2026-05-27,Yape/Plin,0,Anulado
435,PG00435,435,2026-05-22,Yape/Plin,203.35,Pagado
436,PG00436,436,2026-01-15,Efectivo,321.06,Pagado
