id_detalle,id_operacion,id_producto,cantidad,precio_unitario,subtotal
141,55,14,1,41.90,41.90
142,56,23,5,248.01,1240.05
143,56,30,4,680.00,2720.00
144,57,4,5,81.72,408.60
145,57,25,3,95.00,285.00
146,57,8,3,94.40,283.20
147,58,28,1,309.45,309.45
148,59,26,1,140.83,140.83
149,59,13,4,28.00,112.00
150,59,25,1,95.00,95.00
151,59,30,4,680.00,2720.00
152,60,17,2,140.35,280.70
153,60,7,5,65.00,325.00
154,61,24,3,380.00,1140.00
155,62,20,5,68.95,344.75
156,63,27,5,208.76,1043.80
157,63,13,2,28.00,56.00
158,64,8,2,94.40,188.80
159,64,1,3,25.00,75.00
160,64,24,4,380.00,1520.00
161,65,5,5,121.28,606.40
162,65,25,5,95.00,475.00
163,65,30,3,680.00,2040.00
164,65,25,3,95.00,285.00
165,66,24,5,380.00,1900.00
166,66,2,1,37.10,37.10
167,67,14,1,41.90,41.90
168,68,24,2,380.00,760.00
169,68,19,6,45.00,270.00
170,69,3,3,55.06,165.18
171,69,5,6,121.28,727.68
172,69,17,2,140.35,280.70
173,70,24,4,380.00,1520.00
174,70,14,6,41.90,251.40
175,70,12,5,420.00,2100.00
176,71,19,4,45.00,180.00
177,71,19,5,45.00,225.00
178,72,21,2,105.64,211.28
179,72,28,2,309.45,618.90
180,72,3,2,55.06,110.12
181,73,13,2,28.00,56.00
182,73,19,6,45.00,270.00
183,74,2,3,37.10,111.30
184,74,23,4,248.01,992.04
185,74,13,5,28.00,140.00
186,74,22,2,161.87,323.74
187,75,15,1,62.69,62.69
188,75,22,3,161.87,485.61
189,76,8,5,94.40,472.00
190,76,11,1,289.19,289.19
191,76,7,4,65.00,260.00
192,76,18,2,210.00,420.00
193,77,4,2,81.72,163.44
194,78,11,4,289.19,1156.76
195,78,7,3,65.00,195.00
196,78,30,3,680.00,2040.00
197,78,5,5,121.28,606.40
198,79,9,3,137.10,411.30
199,80,6,1,180.00,180.00
200,81,20,5,68.95,344.75
201,82,13,1,28.00,28.00
202,82,18,1,210.00,210.00
203,82,2,4,37.10,148.40
204,82,11,1,289.19,289.19
205,83,26,6,140.83,844.98
206,84,22,6,161.87,971.22
207,85,8,1,94.40,94.40
208,86,13,5,28.00,140.00
209,87,9,5,137.10,685.50
210,87,2,2,37.10,74.20
211,88,2,3,37.10,111.30
212,88,1,4,25.00,100.00
213,88,11,1,289.19,289.19
214,88,8,4,94.40,377.60
215,89,23,4,248.01,992.04
216,89,6,1,180.00,180.00
217,89,25,2,95.00,190.00
218,89,5,2,121.28,242.56
219,90,11,3,289.19,867.57
220,90,22,4,161.87,647.48
221,91,16,2,93.80,187.60
222,91,9,3,137.10,411.30
223,91,3,1,55.06,55.06
224,92,19,5,45.00,225.00
225,93,5,1,121.28,121.28
226,93,22,2,161.87,323.74
227,93,15,2,62.69,125.38
228,93,30,2,680.00,1360.00
229,94,21,1,105.64,105.64
230,95,21,1,105.64,105.64
231,95,30,6,680.00,4080.00
232,96,1,6,25.00,150.00
233,96,27,4,208.76,835.04
234,96,20,4,68.95,275.80
235,96,18,1,210.00,210.00
236,97,15,5,62.69,313.45
237,97,30,2,680.00,1360.00
238,97,29,6,458.72,2752.32
239,97,4,6,81.72,490.32
240,98,11,5,289.19,1445.95
241,98,14,3,41.90,125.70
242,98,5,6,121.28,727.68
243,98,3,6,55.06,330.36
244,99,21,2,105.64,211.28
245,100,25,5,95.00,475.00
246,100,26,2,140.83,281.66
247,101,18,1,210.00,210.00
248,102,16,3,93.80,281.40
249,102,3,4,55.06,220.24
250,103,27,1,208.76,208.76
251,103,25,2,95.00,190.00
252,103,16,6,93.80,562.80
253,103,12,6,420.00,2520.00
254,104,19,5,45.00,225.00
255,104,6,2,180.00,360.00
256,105,10,2,199.12,398.24
257,106,10,6,199.12,1194.72
258,106,30,1,680.00,680.00
259,107,29,4,458.72,1834.88
260,107,6,1,180.00,180.00
261,107,8,2,94.40,188.80
262,107,22,4,161.87,647.48
263,108,11,2,289.19,578.38
264,108,22,3,161.87,485.61
265,108,22,2,161.87,323.74
266,108,17,2,140.35,280.70
267,109,26,6,140.83,844.98
268,109,23,5,248.01,1240.05
269,109,9,2,137.10,274.20
270,110,19,5,45.00,225.00
271,110,29,4,458.72,1834.88
272,110,20,5,68.95,344.75
273,111,11,6,289.19,1735.14
274,111,13,5,28.00,140.00
275,111,12,6,420.00,2520.00
276,111,17,5,140.35,701.75
277,112,17,2,140.35,280.70
278,112,15,1,62.69,62.69
279,112,17,2,140.35,280.70
280,112,6,1,180.00,180.00
281,113,19,3,45.00,135.00
282,113,9,3,137.10,411.30
283,114,26,3,140.83,422.49
284,115,1,1,25.00,25.00
285,116,10,5,199.12,995.60
286,116,1,4,25.00,100.00
287,116,6,1,180.00,180.00
288,117,3,3,55.06,165.18
289,117,11,3,289.19,867.57
290,117,7,2,65.00,130.00
291,118,8,3,94.40,283.20
292,119,20,1,68.95,68.95
293,120,8,1,94.40,94.40
294,120,14,1,41.90,41.90
295,121,4,3,81.72,245.16
296,122,20,5,68.95,344.75
297,122,18,3,210.00,630.00
298,122,21,6,105.64,633.84
299,122,20,4,68.95,275.80
300,123,24,3,380.00,1140.00
301,124,6,5,180.00,900.00
302,124,26,2,140.83,281.66
303,125,24,4,380.00,1520.00
304,125,23,4,248.01,992.04
305,125,16,6,93.80,562.80
306,126,25,4,95.00,380.00
307,126,15,2,62.69,125.38
308,126,21,2,105.64,211.28
309,126,28,3,309.45,928.35
310,127,29,2,458.72,917.44
311,127,10,5,199.12,995.60
312,127,4,1,81.72,81.72
313,127,5,3,121.28,363.84
314,128,21,5,105.64,528.20
315,129,20,2,68.95,137.90
316,129,11,3,289.19,867.57
317,129,27,1,208.76,208.76
318,130,4,1,81.72,81.72
319,130,25,4,95.00,380.00
320,130,17,2,140.35,280.70
321,131,13,6,28.00,168.00
322,131,21,2,105.64,211.28
323,131,16,1,93.80,93.80
324,131,14,5,41.90,209.50
325,132,25,3,95.00,285.00
326,132,6,6,180.00,1080.00
327,132,15,6,62.69,376.14
328,133,19,3,45.00,135.00
329,133,16,2,93.80,187.60
330,134,22,1,161.87,161.87
331,134,12,2,420.00,840.00
332,134,2,4,37.10,148.40
333,135,22,6,161.87,971.22
334,135,8,2,94.40,188.80
335,136,13,3,28.00,84.00
336,136,8,1,94.40,94.40
337,137,26,2,140.83,281.66
338,137,28,3,309.45,928.35
339,138,15,1,62.69,62.69
340,139,23,6,248.01,1488.06
341,139,27,6,208.76,1252.56
342,139,17,4,140.35,561.40
343,139,15,6,62.69,376.14
344,140,27,6,208.76,1252.56
345,140,29,4,458.72,1834.88
346,141,13,3,28.00,84.00
347,141,29,3,458.72,1376.16
348,141,16,4,93.80,375.20
349,142,18,2,210.00,420.00
350,142,4,2,81.72,163.44
351,143,6,5,180.00,900.00
352,143,9,2,137.10,274.20
353,144,14,2,41.90,83.80
354,144,5,6,121.28,727.68
355,144,21,1,105.64,105.64
356,144,9,6,137.10,822.60
357,145,20,1,68.95,68.95
358,145,27,6,208.76,1252.56
359,145,22,5,161.87,809.35
360,145,23,5,248.01,1240.05
361,146,30,2,680.00,1360.00
362,146,10,4,199.12,796.48
363,146,24,3,380.00,1140.00
364,147,6,3,180.00,540.00
365,147,16,6,93.80,562.80
366,148,7,6,65.00,390.00
367,149,14,1,41.90,41.90
368,149,23,2,248.01,496.02
369,150,19,6,45.00,270.00
370,150,15,4,62.69,250.76
371,151,13,4,28.00,112.00
372,151,11,5,289.19,1445.95
373,151,13,4,28.00,112.00
374,151,22,6,161.87,971.22
375,152,3,3,55.06,165.18
376,152,21,5,105.64,528.20
377,153,19,5,45.00,225.00
378,153,24,6,380.00,2280.00
379,153,28,2,309.45,618.90
380,154,11,3,289.19,867.57
381,155,27,6,208.76,1252.56
382,155,8,6,94.40,566.40
383,156,13,5,28.00,140.00
384,156,18,2,210.00,420.00
385,156,13,4,28.00,112.00
386,157,5,1,121.28,121.28
387,157,18,2,210.00,420.00
388,157,24,4,380.00,1520.00
389,157,14,2,41.90,83.80
390,158,15,1,62.69,62.69
391,158,4,1,81.72,81.72
392,159,25,4,95.00,380.00
393,159,26,6,140.83,844.98
394,160,17,6,140.35,842.10
395,161,9,5,137.10,685.50
396,161,2,3,37.10,111.30
397,161,13,3,28.00,84.00
398,162,13,5,28.00,140.00
399,162,11,6,289.19,1735.14
400,162,13,5,28.00,140.00
401,163,23,1,248.01,248.01
402,163,13,6,28.00,168.00
403,163,13,2,28.00,56.00
404,163,22,1,161.87,161.87
405,164,17,4,140.35,561.40
406,165,15,2,62.69,125.38
407,166,26,2,140.83,281.66
408,167,18,6,210.00,1260.00
409,167,6,6,180.00,1080.00
410,168,29,3,458.72,1376.16
411,168,7,3,65.00,195.00
412,169,12,5,420.00,2100.00
413,169,23,2,248.01,496.02
414,169,8,3,94.40,283.20
415,170,10,2,199.12,398.24
416,170,23,5,248.01,1240.05
417,170,14,4,41.90,167.60
418,170,14,2,41.90,83.80
419,171,27,5,208.76,1043.80
420,171,15,2,62.69,125.38
421,171,1,1,25.00,25.00
422,171,5,5,121.28,606.40
423,172,12,2,420.00,840.00
424,172,2,5,37.10,185.50
425,172,28,1,309.45,309.45
426,173,8,1,94.40,94.40
427,173,20,2,68.95,137.90
428,174,22,5,161.87,809.35
429,174,8,3,94.40,283.20
430,174,1,4,25.00,100.00
431,174,9,2,137.10,274.20
432,175,14,5,41.90,209.50
433,176,26,5,140.83,704.15
434,176,20,4,68.95,275.80
435,177,8,1,94.40,94.40
436,177,5,3,121.28,363.84
437,177,24,2,380.00,760.00
438,178,13,3,28.00,84.00
439,179,6,6,180.00,1080.00
440,179,11,5,289.19,1445.95
441,179,21,3,105.64,316.92
442,179,21,4,105.64,422.56
443,180,17,6,140.35,842.10
444,180,8,6,94.40,566.40
445,181,12,6,420.00,2520.00
446,181,20,5,68.95,344.75
447,182,21,3,105.64,316.92
448,182,27,3,208.76,626.28
449,183,30,1,680.00,680.00
450,184,8,6,94.40,566.40
451,184,11,3,289.19,867.57
452,184,29,1,458.72,458.72
453,184,6,5,180.00,900.00
454,185,23,5,248.01,1240.05
455,186,30,4,680.00,2720.00
456,186,5,3,121.28,363.84
457,186,19,6,45.00,270.00
458,187,27,3,208.76,626.28
459,187,8,5,94.40,472.00
460,188,14,3,41.90,125.70
461,188,18,4,210.00,840.00
462,189,20,1,68.95,68.95
463,189,8,4,94.40,377.60
464,189,21,4,105.64,422.56
465,189,15,1,62.69,62.69
466,190,26,5,140.83,704.15
467,190,16,6,93.80,562.80
468,190,29,2,458.72,917.44
469,190,5,3,121.28,363.84
470,191,6,2,180.00,360.00
471,192,26,1,140.83,140.83
472,192,9,5,137.10,685.50
473,192,8,5,94.40,472.00
474,192,6,2,180.00,360.00
475,193,9,3,137.10,411.30
476,194,14,5,41.90,209.50
477,194,17,5,140.35,701.75
478,194,23,2,248.01,496.02
479,195,18,6,210.00,1260.00
480,196,28,2,309.45,618.90
481,196,6,3,180.00,540.00
482,196,17,5,140.35,701.75
483,196,15,3,62.69,188.07
484,197,9,1,137.10,137.10
485,198,27,1,208.76,208.76
486,198,25,2,95.00,190.00
487,199,4,6,81.72,490.32
488,200,14,6,41.90,251.40
489,200,23,1,248.01,248.01
490,200,3,1,55.06,55.06
491,201,1,3,25.00,75.00
492,201,17,2,140.35,280.70
493,201,28,3,309.45,928.35
494,202,4,1,81.72,81.72
495,203,3,1,55.06,55.06
496,204,28,5,309.45,1547.25
497,205,7,2,65.00,130.00
498,205,9,4,137.10,548.40
499,205,25,5,95.00,475.00
500,205,19,2,45.00,90.00
501,206,22,3,161.87,485.61
502,206,13,4,28.00,112.00
503,207,11,3,289.19,867.57
504,208,7,5,65.00,325.00
505,208,11,6,289.19,1735.14
506,209,3,5,55.06,275.30
507,210,18,3,210.00,630.00
508,210,17,1,140.35,140.35
509,210,2,2,37.10,74.20
510,210,16,6,93.80,562.80
511,211,25,4,95.00,380.00
512,211,12,6,420.00,2520.00
513,211,27,4,208.76,835.04
514,212,30,1,680.00,680.00
515,212,8,5,94.40,472.00
516,213,28,3,309.45,928.35
517,214,18,5,210.00,1050.00
518,214,1,2,25.00,50.00
519,215,22,1,161.87,161.87
520,215,30,5,680.00,3400.00
521,216,14,5,41.90,209.50
522,217,24,4,380.00,1520.00
523,218,6,5,180.00,900.00
524,218,5,6,121.28,727.68
525,218,21,4,105.64,422.56
526,219,4,3,81.72,245.16
527,220,17,4,140.35,561.40
528,220,10,3,199.12,597.36
529,221,23,2,248.01,496.02
530,221,5,6,121.28,727.68
531,221,8,4,94.40,377.60
532,221,30,2,680.00,1360.00
533,222,14,1,41.90,41.90
534,222,22,1,161.87,161.87
535,222,21,5,105.64,528.20
536,223,22,6,161.87,971.22
537,224,21,1,105.64,105.64
538,224,24,1,380.00,380.00
539,225,29,1,458.72,458.72
540,225,7,4,65.00,260.00
541,225,27,1,208.76,208.76
542,225,17,5,140.35,701.75
543,226,27,2,208.76,417.52
544,226,2,2,37.10,74.20
545,226,8,4,94.40,377.60
546,226,2,3,37.10,111.30
547,227,7,3,65.00,195.00
548,227,19,5,45.00,225.00
549,228,23,1,248.01,248.01
550,229,13,5,28.00,140.00
551,230,12,2,420.00,840.00
552,230,17,2,140.35,280.70
553,230,22,6,161.87,971.22
554,231,27,2,208.76,417.52
555,231,27,4,208.76,835.04
556,231,1,3,25.00,75.00
557,231,11,2,289.19,578.38
558,232,26,5,140.83,704.15
559,232,27,6,208.76,1252.56
560,232,27,6,208.76,1252.56
561,232,19,1,45.00,45.00
562,233,22,4,161.87,647.48
563,234,18,1,210.00,210.00
564,234,8,5,94.40,472.00
565,234,10,5,199.12,995.60
566,235,24,5,380.00,1900.00
567,235,11,2,289.19,578.38
568,235,30,3,680.00,2040.00
569,236,22,5,161.87,809.35
570,236,20,1,68.95,68.95
571,236,6,3,180.00,540.00
572,237,17,1,140.35,140.35
573,237,10,5,199.12,995.60
574,237,9,2,137.10,274.20
575,238,25,3,95.00,285.00
576,238,13,6,28.00,168.00
577,238,2,2,37.10,74.20
578,238,30,3,680.00,2040.00
579,239,27,5,208.76,1043.80
580,239,21,4,105.64,422.56
581,240,20,6,68.95,413.70
582,240,17,6,140.35,842.10
583,240,8,3,94.40,283.20
584,240,19,5,45.00,225.00
585,241,15,5,62.69,313.45
586,241,11,4,289.19,1156.76
587,242,15,4,62.69,250.76
588,242,24,5,380.00,1900.00
589,243,26,2,140.83,281.66
590,243,11,3,289.19,867.57
591,243,11,5,289.19,1445.95
592,243,6,3,180.00,540.00
593,244,1,2,25.00,50.00
594,244,26,1,140.83,140.83
595,244,4,4,81.72,326.88
596,245,4,2,81.72,163.44
597,246,3,6,55.06,330.36
598,247,12,3,420.00,1260.00
599,247,2,3,37.10,111.30
600,247,18,3,210.00,630.00
601,247,15,3,62.69,188.07
602,248,28,5,309.45,1547.25
603,248,22,2,161.87,323.74
604,248,29,3,458.72,1376.16
605,248,5,5,121.28,606.40
606,249,27,4,208.76,835.04
607,250,22,6,161.87,971.22
608,250,26,5,140.83,704.15
609,250,17,2,140.35,280.70
610,250,19,1,45.00,45.00
611,251,24,1,380.00,380.00
612,252,8,6,94.40,566.40
613,252,24,2,380.00,760.00
614,252,8,4,94.40,377.60
615,253,7,4,65.00,260.00
616,253,25,2,95.00,190.00
617,253,24,5,380.00,1900.00
618,254,23,3,248.01,744.03
619,254,2,2,37.10,74.20
620,254,25,2,95.00,190.00
621,254,15,4,62.69,250.76
622,255,2,3,37.10,111.30
623,255,19,4,45.00,180.00
624,255,22,2,161.87,323.74
625,256,26,1,140.83,140.83
626,257,6,1,180.00,180.00
627,257,15,4,62.69,250.76
628,258,14,6,41.90,251.40
629,258,4,3,81.72,245.16
630,258,21,5,105.64,528.20
631,259,2,3,37.10,111.30
632,259,7,5,65.00,325.00
633,259,9,1,137.10,137.10
634,259,26,6,140.83,844.98
635,260,7,3,65.00,195.00
636,260,7,6,65.00,390.00
637,260,28,3,309.45,928.35
638,260,15,1,62.69,62.69
639,261,14,2,41.90,83.80
640,261,22,2,161.87,323.74
641,261,16,5,93.80,469.00
642,262,17,1,140.35,140.35
643,263,16,3,93.80,281.40
644,263,4,4,81.72,326.88
645,263,23,1,248.01,248.01
646,263,28,6,309.45,1856.70
647,264,10,6,199.12,1194.72
648,264,8,4,94.40,377.60
649,264,5,2,121.28,242.56
650,264,22,3,161.87,485.61
651,265,24,1,380.00,380.00
652,265,12,6,420.00,2520.00
653,265,18,5,210.00,1050.00
654,265,4,3,81.72,245.16
655,266,8,5,94.40,472.00
656,266,11,5,289.19,1445.95
657,266,20,4,68.95,275.80
658,267,29,3,458.72,1376.16
659,267,8,1,94.40,94.40
660,267,26,1,140.83,140.83
661,268,8,1,94.40,94.40
662,268,1,5,25.00,125.00
663,268,12,4,420.00,1680.00
664,268,26,4,140.83,563.32
665,269,24,2,380.00,760.00
666,269,23,2,248.01,496.02
667,270,22,4,161.87,647.48
668,270,14,5,41.90,209.50
669,270,6,4,180.00,720.00
670,271,20,6,68.95,413.70
671,271,14,5,41.90,209.50
672,271,25,4,95.00,380.00
673,272,6,2,180.00,360.00
674,273,21,5,105.64,528.20
675,274,3,1,55.06,55.06
676,274,8,1,94.40,94.40
677,274,6,1,180.00,180.00
678,275,22,4,161.87,647.48
679,276,16,4,93.80,375.20
680,276,22,1,161.87,161.87
681,277,15,3,62.69,188.07
682,277,6,6,180.00,1080.00
683,277,9,5,137.10,685.50
684,277,5,6,121.28,727.68
685,278,7,4,65.00,260.00
686,279,7,4,65.00,260.00
687,279,22,1,161.87,161.87
688,279,28,2,309.45,618.90
689,279,27,6,208.76,1252.56
690,280,22,4,161.87,647.48
691,281,30,5,680.00,3400.00
692,282,20,6,68.95,413.70
693,282,23,5,248.01,1240.05
694,282,8,3,94.40,283.20
695,282,18,3,210.00,630.00
696,283,5,6,121.28,727.68
697,283,17,2,140.35,280.70
698,283,5,6,121.28,727.68
699,284,7,5,65.00,325.00
700,284,28,5,309.45,1547.25
701,284,3,2,55.06,110.12
702,284,4,5,81.72,408.60
703,285,21,4,105.64,422.56
704,285,28,5,309.45,1547.25
705,285,8,3,94.40,283.20
706,285,20,4,68.95,275.80
707,286,4,5,81.72,408.60
708,286,2,6,37.10,222.60
709,287,30,3,680.00,2040.00
710,287,13,2,28.00,56.00
711,287,12,5,420.00,2100.00
712,288,3,5,55.06,275.30
713,288,7,1,65.00,65.00
714,288,29,4,458.72,1834.88
715,289,20,6,68.95,413.70
716,290,25,1,95.00,95.00
717,290,10,2,199.12,398.24
718,290,25,2,95.00,190.00
719,290,23,6,248.01,1488.06
720,291,27,5,208.76,1043.80
721,291,8,6,94.40,566.40
722,291,17,6,140.35,842.10
723,292,24,5,380.00,1900.00
724,293,21,5,105.64,528.20
725,293,14,6,41.90,251.40
726,293,19,4,45.00,180.00
727,293,4,3,81.72,245.16
728,294,24,6,380.00,2280.00
729,294,30,3,680.00,2040.00
730,295,6,1,180.00,180.00
731,296,23,6,248.01,1488.06
732,296,30,4,680.00,2720.00
733,296,24,5,380.00,1900.00
734,297,27,6,208.76,1252.56
735,297,18,5,210.00,1050.00
736,297,9,2,137.10,274.20
737,298,2,6,37.10,222.60
738,298,9,3,137.10,411.30
739,298,9,5,137.10,685.50
740,298,20,1,68.95,68.95
741,299,7,2,65.00,130.00
742,299,25,4,95.00,380.00
743,299,5,2,121.28,242.56
744,299,1,1,25.00,25.00
745,300,14,2,41.90,83.80
746,300,21,3,105.64,316.92
747,301,9,1,137.10,137.10
748,302,17,5,140.35,701.75
749,302,29,6,458.72,2752.32
750,303,27,1,208.76,208.76
751,303,30,2,680.00,1360.00
752,304,23,2,248.01,496.02
753,304,11,5,289.19,1445.95
754,304,22,1,161.87,161.87
755,304,14,3,41.90,125.70
756,305,10,1,199.12,199.12
757,305,12,5,420.00,2100.00
758,305,30,3,680.00,2040.00
759,305,3,5,55.06,275.30
760,306,9,5,137.10,685.50
761,306,24,2,380.00,760.00
762,306,9,3,137.10,411.30
763,307,9,2,137.10,274.20
764,308,19,6,45.00,270.00
765,308,21,4,105.64,422.56
766,308,9,4,137.10,548.40
767,309,4,3,81.72,245.16
768,309,3,6,55.06,330.36
769,309,2,1,37.10,37.10
770,309,13,2,28.00,56.00
771,310,29,4,458.72,1834.88
772,310,6,1,180.00,180.00
773,311,20,6,68.95,413.70
774,311,19,2,45.00,90.00
775,312,2,3,37.10,111.30
776,312,9,2,137.10,274.20
777,312,28,6,309.45,1856.70
778,312,28,3,309.45,928.35
779,313,2,2,37.10,74.20
780,313,12,6,420.00,2520.00
781,314,12,4,420.00,1680.00
782,314,3,4,55.06,220.24
783,314,13,3,28.00,84.00
784,314,5,4,121.28,485.12
785,315,9,3,137.10,411.30
786,315,3,2,55.06,110.12
787,316,9,5,137.10,685.50
788,316,19,4,45.00,180.00
789,316,22,4,161.87,647.48
790,316,17,6,140.35,842.10
791,317,6,6,180.00,1080.00
792,317,26,3,140.83,422.49
793,318,7,3,65.00,195.00
794,318,25,2,95.00,190.00
795,319,23,5,248.01,1240.05
796,320,23,3,248.01,744.03
797,320,1,5,25.00,125.00
798,320,14,1,41.90,41.90
799,320,21,4,105.64,422.56
800,321,21,3,105.64,316.92
801,321,14,4,41.90,167.60
802,322,3,3,55.06,165.18
803,322,11,2,289.19,578.38
804,322,20,2,68.95,137.90
805,322,21,2,105.64,211.28
806,323,27,3,208.76,626.28
807,324,27,2,208.76,417.52
808,324,14,5,41.90,209.50
809,324,14,5,41.90,209.50
810,324,5,2,121.28,242.56
811,325,24,5,380.00,1900.00
812,325,30,5,680.00,3400.00
813,325,25,5,95.00,475.00
814,326,26,4,140.83,563.32
815,326,18,1,210.00,210.00
816,326,10,3,199.12,597.36
817,327,23,5,248.01,1240.05
818,327,6,1,180.00,180.00
819,327,15,6,62.69,376.14
820,327,29,6,458.72,2752.32
821,328,9,2,137.10,274.20
822,328,1,2,25.00,50.00
823,329,7,2,65.00,130.00
824,329,25,3,95.00,285.00
825,329,10,5,199.12,995.60
826,330,7,1,65.00,65.00
827,330,17,3,140.35,421.05
828,331,14,4,41.90,167.60
829,331,6,2,180.00,360.00
830,332,4,2,81.72,163.44
831,333,2,4,37.10,148.40
832,333,16,3,93.80,281.40
833,333,19,3,45.00,135.00
834,333,9,2,137.10,274.20
835,334,28,5,309.45,1547.25
836,334,29,3,458.72,1376.16
837,334,8,6,94.40,566.40
838,334,25,6,95.00,570.00
839,335,7,6,65.00,390.00
840,335,13,6,28.00,168.00
841,336,4,6,81.72,490.32
842,336,29,5,458.72,2293.60
843,336,3,1,55.06,55.06
844,337,22,5,161.87,809.35
845,338,9,6,137.10,822.60
846,338,13,4,28.00,112.00
847,338,30,5,680.00,3400.00
848,339,20,5,68.95,344.75
849,339,28,1,309.45,309.45
850,339,28,6,309.45,1856.70
851,340,20,1,68.95,68.95
852,340,6,1,180.00,180.00
853,340,12,4,420.00,1680.00
854,340,12,6,420.00,2520.00
855,341,29,4,458.72,1834.88
856,341,14,2,41.90,83.80
857,341,23,4,248.01,992.04
858,341,29,4,458.72,1834.88
859,342,4,3,81.72,245.16
860,342,3,5,55.06,275.30
861,342,20,6,68.95,413.70
