id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
179,PG00179,179,2026-06-04,Yape/Plin,34.63,Pagado
180,PG00180,180,2026-03-09,Transferencia,1414.69,Pagado
181,PG00181,181,2026-06-05,Efectivo,0,Anulado
182,PG00182,182,2026-06-08,Efectivo,1292.09,Pagado
183,PG00183,183,2026-02-09,Transferencia,1327.55,Pagado
184,PG00184,184,2026-01-29,Yape/Plin,1936.08,Pagado
185,PG00185,185,2026-01-04,Yape/Plin,679.79,Pagado
186,PG00186,186,2026-05-06,Efectivo,1019.13,Pagado
187,PG00187,187,2026-03-16,Transferencia,1093.37,Pagado
188,PG00188,188,2026-02-01,Yape/Plin,798.47,Pagado
189,PG00189,189,2026-03-01,Tarjeta,579.84,Pagado
190,PG00190,190,2026-01-18,Transferencia,399.32,Pagado
191,PG00191,191,2026-02-11,Tarjeta,0,Anulado
192,PG00192,192,2026-01-01,Efectivo,363.9,Pagado
193,PG00193,193,2026-03-29,Yape/Plin,1038.31,Pagado
194,PG00194,194,2026-04-18,Tarjeta,122.92,Pagado
195,PG00195,195,2026-01-31,Yape/Plin,1059.24,Pagado
196,PG00196,196,2026-04-19,Tarjeta,530.47,Pagado
197,PG00197,197,2026-01-14,Tarjeta,387.12,Pagado
198,PG00198,198,2026-01-11,Yape/Plin,171.55,Pagado
199,PG00199,199,2026-05-18,Transferencia,261.24,Pagado
200,PG00200,200,2026-02-15,Transferencia,118.04,Pagado
201,PG00201,201,2026-01-07,Yape/Plin,57.62,Pagado
202,PG00202,202,2026-01-15,Tarjeta,993.38,Pagado
203,PG00203,203,2026-01-04,Yape/Plin,1044.25,Pagado
204,PG00204,204,2026-02-14,Tarjeta,45.51,Pagado
205,PG00205,205,2026-03-21,Yape/Plin,1285.26,Pagado
206,PG00206,206,2026-04-23,Transferencia,263.06,Pagado
207,PG00207,207,2026-06-10,Yape/Plin,0,Anulado
208,PG00208,208,2026-01-20,Yape/Plin,317.74,Pagado
209,PG00209,209,2026-02-14,Transferencia,367.99,Pagado
210,PG00210,210,2026-06-14,Efectivo,277.47,Pagado
211,PG00211,211,2026-02-13,Tarjeta,293.49,Pagado
212,PG00212,212,2026-02-09,Transferencia,133.58,Pagado
213,PG00213,213,2026-01-30,Efectivo,1560.75,Pagado
214,PG00214,214,2026-01-31,Tarjeta,2138.05,Pagado
215,PG00215,215,2026-04-14,Tarjeta,1576.28,Pagado
216,PG00216,216,2026-01-19,Efectivo,214.84,Pagado
217,PG00217,217,2026-01-25,Yape/Plin,1230.96,Pagado
218,PG00218,218,2026-05-20,Efectivo,0,Anulado
219,PG00219,219,2026-06-10,Tarjeta,474.76,Pagado
220,PG00220,220,2026-03-19,Efectivo,238.13,Pagado
221,PG00221,221,2026-06-20,Transferencia,211.58,Pagado
222,PG00222,222,2026-02-24,Efectivo,263.02,Pagado
223,PG00223,223,2026-03-31,Tarjeta,0,Anulado
224,PG00224,224,2026-04-09,Efectivo,308.06,Pagado
225,PG00225,225,2026-01-10,Yape/Plin,840.37,Pagado
226,PG00226,226,2026-05-16,Efectivo,0,Anulado
227,PG00227,227,2026-01-28,Transferencia,1615.84,Pagado
228,PG00228,228,2026-03-12,Transferencia,686.38,Pagado
229,PG00229,229,2026-06-14,Efectivo,350.26,Pagado
230,PG00230,230,2026-01-24,Tarjeta,182.79,Pagado
231,PG00231,231,2026-04-28,Transferencia,199.2,Pagado
232,PG00232,232,2026-02-28,Yape/Plin,122.99,Pagado
233,PG00233,233,2026-06-18,Efectivo,895.28,Pagado
234,PG00234,234,2026-06-13,Tarjeta,1442.12,Pagado
235,PG00235,235,2026-05-15,Transferencia,547.59,Pagado
236,PG00236,236,2026-04-29,Transferencia,324.51,Pagado
237,PG00237,237,2026-04-19,Yape/Plin,842.13,Pagado
238,PG00238,238,2026-02-03,Efectivo,285.1,Pagado
239,PG00239,239,2026-05-22,Efectivo,221.18,Pagado
240,PG00240,240,2026-05-10,Yape/Plin,816.78,Pagado
241,PG00241,241,2026-06-22,Tarjeta,618.13,Pagado
242,PG00242,242,2026-06-04,Efectivo,273.32,Pagado
243,PG00243,243,2026-03-15,Tarjeta,570.47,Pagado
244,PG00244,244,2026-03-04,Tarjeta,1154.33,Pagado
245,PG00245,245,2026-01-05,Tarjeta,1007.0,Pagado
246,PG00246,246,2026-06-08,Efectivo,730.88,Pagado
247,PG00247,247,2026-05-02,Transferencia,566.05,Pagado
248,PG00248,248,2026-01-20,Tarjeta,897.05,Pagado
249,PG00249,249,2026-02-28,Efectivo,2020.07,Pagado
250,PG00250,250,2026-02-23,Tarjeta,177.81,Pagado
251,PG00251,251,2026-06-24,Tarjeta,269.69,Pagado
252,PG00252,252,2026-04-28,Efectivo,539.65,Pagado
253,PG00253,253,2026-03-18,Tarjeta,0,Anulado
254,PG00254,254,2026-02-19,Efectivo,835.44,Pagado
255,PG00255,255,2026-01-11,Yape/Plin,70.75,Pagado
256,PG00256,256,2026-04-03,Yape/Plin,895.36,Pagado
257,PG00257,257,2026-03-20,Transferencia,1285.66,Pagado
258,PG00258,258,2026-01-18,Transferencia,197.89,Pagado
259,PG00259,259,2026-06-14,Efectivo,0,Anulado
260,PG00260,260,2026-01-25,Transferencia,1356.5,Pagado
261,PG00261,261,2026-06-17,Tarjeta,179.2,Pagado
262,PG00262,262,2026-03-09,Efectivo,390.3,Pagado
263,PG00263,263,2026-06-09,Yape/Plin,254.33,Pagado
264,PG00264,264,2026-06-09,Transferencia,777.35,Pagado
265,PG00265,265,2026-05-08,Efectivo,343.85,Pagado
266,PG00266,266,2026-04-22,Tarjeta,129.89,Pagado
267,PG00267,267,2026-05-09,Efectivo,404.77,Pagado
268,PG00268,268,2026-04-07,Efectivo,220.89,Pagado
269,PG00269,269,2026-01-21,Transferencia,0,Anulado
270,PG00270,270,2026-02-04,Yape/Plin,1028.75,Pagado
271,PG00271,271,2026-05-22,Transferencia,383.24,Pagado
272,PG00272,272,2026-03-19,Yape/Plin,1041.09,Pagado
273,PG00273,273,2026-06-21,Efectivo,1817.44,Pagado
274,PG00274,274,2026-06-30,Yape/Plin,667.9,Pagado
275,PG00275,275,2026-06-02,Tarjeta,179.28,Pagado
276,PG00276,276,2026-05-04,Yape/Plin,1032.75,Pagado
277,PG00277,277,2026-05-05,Tarjeta,131.9,Pagado
278,PG00278,278,2026-01-17,Transferencia,781.46,Pagado
279,PG00279,279,2026-03-13,Yape/Plin,198.48,Pagado
280,PG00280,280,2026-02-15,Yape/Plin,2149.45,Pagado
281,PG00281,281,2026-06-26,Efectivo,798.06,Pagado
282,PG00282,282,2026-01-12,Tarjeta,216.34,Pagado
283,PG00283,283,2026-04-13,Efectivo,2164.31,Pagado
284,PG00284,284,2026-04-19,Efectivo,743.94,Pagado
285,PG00285,285,2026-06-06,Efectivo,0,Anulado
286,PG00286,286,2026-01-17,Yape/Plin,671.98,Pagado
287,PG00287,287,2026-02-10,Tarjeta,409.87,Pagado
288,PG00288,288,2026-02-22,Tarjeta,449.39,Pagado
289,PG00289,289,2026-04-05,Tarjeta,678.63,Pagado
290,PG00290,290,2026-04-11,Efectivo,1151.28,Pagado
291,PG00291,291,2026-05-07,Tarjeta,155.31,Pagado
292,PG00292,292,2026-01-01,Yape/Plin,165.78,Pagado
293,PG00293,293,2026-04-14,Transferencia,433.65,Pagado
294,PG00294,294,2026-03-27,Tarjeta,888.0,Pagado
295,PG00295,295,2026-01-22,Tarjeta,400.54,Pagado
296,PG00296,296,2026-02-14,Transferencia,873.79,Pagado
297,PG00297,297,2026-06-07,Transferencia,415.39,Pagado
298,PG00298,298,2026-03-05,Efectivo,957.23,Pagado
299,PG00299,299,2026-03-13,Yape/Plin,308.59,Pagado
300,PG00300,300,2026-03-27,Tarjeta,857.99,Pagado
301,PG00301,301,2026-04-19,Yape/Plin,1273.78,Pagado
302,PG00302,302,2026-05-14,Tarjeta,1029.27,Pagado
303,PG00303,303,2026-01-09,Yape/Plin,102.06,Pagado
304,PG00304,304,2026-01-05,Yape/Plin,326.09,Pagado
305,PG00305,305,2026-03-10,Tarjeta,555.51,Pagado
306,PG00306,306,2026-04-11,Transferencia,389.07,Pagado
307,PG00307,307,2026-06-17,Yape/Plin,309.12,Pagado
308,PG00308,308,2026-04-17,Yape/Plin,727.02,Pagado
309,PG00309,309,2026-06-11,Yape/Plin,1179.27,Pagado
310,PG00310,310,2026-04-23,Yape/Plin,594.57,Pagado
311,PG00311,311,2026-03-28,Efectivo,1861.23,Pagado
312,PG00312,312,2026-05-18,Transferencia,1151.33,Pagado
313,PG00313,313,2026-01-28,Yape/Plin,44.17,Pagado
314,PG00314,314,2026-06-01,Tarjeta,0,Anulado
315,PG00315,315,2026-01-29,Tarjeta,855.11,Pagado
316,PG00316,316,2026-02-22,Yape/Plin,32.82,Pagado
317,PG00317,317,2026-01-03,Yape/Plin,0,Anulado
318,PG00318,318,2026-04-02,Efectivo,1230.7,Pagado
319,PG00319,319,2026-03-12,Yape/Plin,227.74,Pagado
320,PG00320,320,2026-06-16,Transferencia,738.02,Pagado
321,PG00321,321,2026-04-09,Yape/Plin,871.76,Pagado
322,PG00322,322,2026-03-20,Transferencia,888.07,Pagado
323,PG00323,323,2026-03-21,Transferencia,611.15,Pagado
324,PG00324,324,2026-04-18,Efectivo,72.03,Pagado
325,PG00325,325,2026-04-27,Efectivo,194.13,Pagado
326,PG00326,326,2026-03-05,Tarjeta,1310.48,Pagado
327,PG00327,327,2026-05-10,Efectivo,1256.02,Pagado
328,PG00328,328,2026-04-22,Tarjeta,329.2,Pagado
329,PG00329,329,2026-01-31,Yape/Plin,116.57,Pagado
330,PG00330,330,2026-06-22,Yape/Plin,244.53,Pagado
331,PG00331,331,2026-04-09,Transferencia,0,Anulado
332,PG00332,332,2026-02-12,Efectivo,411.06,Pagado
333,PG00333,333,2026-05-15,Tarjeta,436.4,Pagado
334,PG00334,334,2026-06-13,Yape/Plin,909.9,Pagado
335,PG00335,335,2026-02-08,Tarjeta,1877.45,Pagado
336,PG00336,336,2026-03-20,Transferencia,130.88,Pagado
337,PG00337,337,2026-02-06,Yape/Plin,651.16,Pagado
338,PG00338,338,2026-05-05,Tarjeta,40.25,Pagado
339,PG00339,339,2026-03-24,Tarjeta,632.79,Pagado
340,PG00340,340,2026-06-26,Efectivo,533.91,Pagado
341,PG00341,341,2026-03-27,Transferencia,0,Anulado
342,PG00342,342,2026-01-09,Yape/Plin,749.95,Pagado
343,PG00343,343,2026-02-05,Transferencia,810.07,Pagado
344,PG00344,344,2026-02-20,Transferencia,0,Anulado
345,PG00345,345,2026-02-02,Transferencia,1388.48,Pagado
346,PG00346,346,2026-03-12,Yape/Plin,374.04,Pagado
347,PG00347,347,2026-05-13,Transferencia,0,Anulado
348,PG00348,348,2026-05-11,Tarjeta,562.9,Pagado
349,PG00349,349,2026-02-04,Efectivo,0,Anulado
350,PG00350,350,2026-05-17,Yape/Plin,0,Anulado
351,PG00351,351,2026-02-01,Efectivo,437.04,Pagado
352,PG00352,352,2026-05-19,Tarjeta,1325.14,Pagado
353,PG00353,353,2026-05-12,Yape/Plin,912.14,Pagado
354,PG00354,354,2026-01-02,Efectivo,1241.36,Pagado
355,PG00355,355,2026-05-08,Efectivo,949.55,Pagado
356,PG00356,356,2026-06-30,Tarjeta,1466.04,Pagado
357,PG00357,357,2026-05-31,Transferencia,1085.62,Pagado
358,PG00358,358,2026-05-09,Tarjeta,1517.9,Pagado
359,PG00359,359,2026-02-13,Efectivo,920.98,Pagado
360,PG00360,360,2026-02-13,Transferencia,1369.64,Pagado
361,PG00361,361,2026-04-04,Yape/Plin,979.87,Pagado
362,PG00362,362,2026-05-02,Yape/Plin,647.68,Pagado
363,PG00363,363,2026-02-20,Transferencia,1174.83,Pagado
364,PG00364,364,2026-06-19,Yape/Plin,311.77,Pagado
365,PG00365,365,2026-06-02,Tarjeta,495.11,Pagado
366,PG00366,366,2026-06-17,Tarjeta,1344.41,Pagado
367,PG00367,367,2026-05-02,Yape/Plin,280.11,Pagado
368,PG00368,368,2026-04-05,Yape/Plin,442.41,Pagado
369,PG00369,369,2026-03-11,Efectivo,227.74,Pagado
370,PG00370,370,2026-04-12,Transferencia,787.45,Pagado
371,PG00371,371,2026-01-31,Tarjeta,557.86,Pagado
372,PG00372,372,2026-02-19,Efectivo,670.28,Pagado
373,PG00373,373,2026-01-18,Yape/Plin,853.77,Pagado
374,PG00374,374,2026-03-18,Transferencia,1206.77,Pagado
375,PG00375,375,2026-06-15,Yape/Plin,1282.61,Pagado
376,PG00376,376,2026-06-04,Transferencia,175.46,Pagado
377,PG00377,377,2026-06-30,Tarjeta,0,Anulado
378,PG00378,378,2026-04-23,Yape/Plin,136.51,Pagado
379,PG00379,379,2026-02-08,Tarjeta,205.72,Pagado
380,PG00380,380,2026-01-06,Transferencia,485.92,Pagado
381,PG00381,381,2026-04-06,Transferencia,68.64,Pagado
382,PG00382,382,2026-06-03,Yape/Plin,1573.19,Pagado
383,PG00383,383,2026-04-23,Tarjeta,266.23,Pagado
384,PG00384,384,2026-04-14,Yape/Plin,384.74,Pagado
385,PG00385,385,2026-03-14,Tarjeta,1623.73,Pagado
386,PG00386,386,2026-03-27,Transferencia,281.15,Pagado
387,PG00387,387,2026-05-08,Yape/Plin,1096.52,Pagado
388,PG00388,388,2026-06-28,Tarjeta,0,Anulado
389,PG00389,389,2026-05-15,Yape/Plin,297.11,Pagado
390,PG00390,390,2026-06-28,Efectivo,1986.22,Pagado
391,PG00391,391,2026-06-28,Tarjeta,473.55,Pagado
392,PG00392,392,2026-05-25,Yape/Plin,741.55,Pagado
393,PG00393,393,2026-05-31,Efectivo,206.27,Pagado
394,PG00394,394,2026-01-08,Yape/Plin,428.98,Pagado
395,PG00395,395,2026-02-22,Tarjeta,442.95,Pagado
396,PG00396,396,2026-06-04,Transferencia,883.52,Pagado
397,PG00397,397,2026-03-22,Transferencia,364.61,Pagado
398,PG00398,398,2026-04-28,Yape/Plin,104.51,Pagado
399,PG00399,399,2026-01-08,Yape/Plin,580.8,Pagado
400,PG00400,400,2026-06-05,Tarjeta,956.28,Pagado
401,PG00401,401,2026-04-30,Efectivo,0,Anulado
402,PG00402,402,2026-03-16,Transferencia,266.3,Pagado
403,PG00403,403,2026-06-01,Yape/Plin,294.32,Pagado
404,PG00404,404,2026-01-07,Tarjeta,1247.2,Pagado
405,PG00405,405,2026-02-05,Efectivo,853.43,Pagado
406,PG00406,406,2026-06-21,Transferencia,807.16,Pagado
407,PG00407,407,2026-06-25,Efectivo,193.75,Pagado
408,PG00408,408,2026-03-18,Efectivo,165.19,Pagado
409,PG00409,409,2026-04-02,Transferencia,211.96,Pagado
410,PG00410,410,2026-03-15,Transferencia,1114.02,Pagado
411,PG00411,411,2026-06-27,Efectivo,0,Anulado
412,PG00412,412,2026-04-30,Efectivo,162.56,Pagado
413,PG00413,413,2026-05-29,Transferencia,1865.92,Pagado
414,PG00414,414,2026-05-24,Efectivo,888.12,Pagado
415,PG00415,415,2026-04-08,Yape/Plin,604.27,Pagado
416,PG00416,416,2026-03-30,Yape/Plin,935.93,Pagado
417,PG00417,417,2026-06-02,Transferencia,341.37,Pagado
418,PG00418,418,2026-06-17,Transferencia,634.53,Pagado
419,PG00419,419,2026-01-12,Efectivo,85.71,Pagado
420,PG00420,420,2026-06-23,Yape/Plin,317.69,Pagado
421,PG00421,421,2026-04-01,Tarjeta,626.96,Pagado
422,PG00422,422,2026-03-01,Tarjeta,432.43,Pagado
423,PG00423,423,2026-05-16,Tarjeta,624.48,Pagado
424,PG00424,424,2026-01-05,Efectivo,2254.01,Pagado
425,PG00425,425,2026-05-04,Efectivo,120.89,Pagado
426,PG00426,426,2026-04-18,Efectivo,648.08,Pagado
427,PG00427,427,2026-04-25,Efectivo,1373.25,Pagado
428,PG00428,428,2026-03-07,Transferencia,205.23,Pagado
429,PG00429,429,2026-04-05,Yape/Plin,522.5,Pagado
430,PG00430,430,2026-04-06,Efectivo,766.85,Pagado
431,PG00431,431,2026-04-17,Transferencia,201.75,Pagado
432,PG00432,432,2026-06-10,Transferencia,748.79,Pagado
433,PG00433,433,2026-02-10,Transferencia,258.6,Pagado
434,PG00434,434,2026-04-18,Transferencia,0,Anulado
435,PG00435,435,2026-03-31,Efectivo,678.43,Pagado
436,PG00436,436,2026-05-07,Transferencia,309.83,Pagado
