id_detalle,id_operacion,id_producto,cantidad,precio_unitario,subtotal
284,115,11,1,96.83,96.83
285,116,27,6,30.00,180.00
286,116,10,6,72.18,433.08
287,116,7,4,29.90,119.60
288,116,6,4,40.00,160.00
289,117,30,1,75.00,75.00
290,117,17,1,155.90,155.90
291,117,29,1,60.00,60.00
292,118,29,3,60.00,180.00
293,119,13,1,59.90,59.90
294,120,12,2,129.90,259.80
295,120,12,3,129.90,389.70
296,121,23,6,1008.36,6050.16
297,121,11,6,96.83,580.98
298,121,6,1,40.00,40.00
299,122,1,4,5.00,20.00
300,123,9,6,53.81,322.86
301,124,30,3,75.00,225.00
302,125,11,5,96.83,484.15
303,125,17,1,155.90,155.90
304,126,3,1,11.49,11.49
305,126,16,2,131.90,263.80
306,126,18,3,179.90,539.70
307,126,24,6,1850.00,11100.00
308,127,3,3,11.49,34.47
309,127,20,3,163.29,489.87
310,128,2,4,7.58,30.32
311,128,24,3,1850.00,5550.00
312,128,25,4,0.00,0.00
313,128,19,5,89.00,445.00
314,129,28,3,45.00,135.00
315,129,10,2,72.18,144.36
316,129,26,2,15.00,30.00
317,130,23,6,1008.36,6050.16
318,131,5,1,26.39,26.39
319,131,1,5,5.00,25.00
320,132,17,1,155.90,155.90
321,132,17,4,155.90,623.60
322,132,29,1,60.00,60.00
323,132,16,4,131.90,527.60
324,133,2,5,7.58,37.90
325,133,5,6,26.39,158.34
326,133,4,6,17.41,104.46
327,134,21,1,299.57,299.57
328,135,11,4,96.83,387.32
329,135,14,4,83.90,335.60
330,135,19,3,89.00,267.00
331,136,23,1,1008.36,1008.36
332,136,12,2,129.90,259.80
333,137,22,1,549.62,549.62
334,137,12,5,129.90,649.50
335,137,3,1,11.49,11.49
336,138,23,1,1008.36,1008.36
337,138,13,5,59.90,299.50
338,139,20,5,163.29,816.45
339,139,11,5,96.83,484.15
340,139,23,1,1008.36,1008.36
341,139,18,5,179.90,899.50
342,140,10,4,72.18,288.72
343,140,24,1,1850.00,1850.00
344,140,16,4,131.90,527.60
345,141,26,5,15.00,75.00
346,141,2,2,7.58,15.16
347,141,26,4,15.00,60.00
348,142,14,2,83.90,167.80
349,143,7,6,29.90,179.40
350,144,8,3,40.11,120.33
351,144,7,3,29.90,89.70
352,144,11,3,96.83,290.49
353,145,15,2,107.90,215.80
354,145,23,2,1008.36,2016.72
355,145,1,3,5.00,15.00
356,145,20,4,163.29,653.16
357,146,6,2,40.00,80.00
358,146,8,5,40.11,200.55
359,146,25,5,0.00,0.00
360,147,16,6,131.90,791.40
361,147,21,3,299.57,898.71
362,147,23,5,1008.36,5041.80
363,147,15,5,107.90,539.50
364,148,17,5,155.90,779.50
365,149,21,4,299.57,1198.28
366,149,5,1,26.39,26.39
367,149,23,6,1008.36,6050.16
368,149,3,4,11.49,45.96
369,150,20,1,163.29,163.29
370,150,26,4,15.00,60.00
371,151,12,3,129.90,389.70
372,151,16,6,131.90,791.40
373,151,15,1,107.90,107.90
374,152,11,4,96.83,387.32
375,152,24,4,1850.00,7400.00
376,152,25,4,0.00,0.00
377,152,13,1,59.90,59.90
378,153,8,6,40.11,240.66
379,153,12,6,129.90,779.40
380,153,22,2,549.62,1099.24
381,154,8,5,40.11,200.55
382,154,4,3,17.41,52.23
383,155,22,3,549.62,1648.86
384,155,5,6,26.39,158.34
385,155,13,2,59.90,119.80
386,156,1,5,5.00,25.00
387,156,11,4,96.83,387.32
388,156,12,2,129.90,259.80
389,156,5,1,26.39,26.39
390,157,23,1,1008.36,1008.36
391,157,26,3,15.00,45.00
392,157,28,5,45.00,225.00
393,158,3,5,11.49,57.45
394,158,11,5,96.83,484.15
395,158,1,4,5.00,20.00
396,158,17,4,155.90,623.60
397,159,15,5,107.90,539.50
398,159,25,4,0.00,0.00
399,159,17,5,155.90,779.50
400,159,8,6,40.11,240.66
401,160,8,3,40.11,120.33
402,160,11,3,96.83,290.49
403,160,6,5,40.00,200.00
404,161,10,4,72.18,288.72
405,161,21,5,299.57,1497.85
406,162,16,1,131.90,131.90
407,163,16,5,131.90,659.50
408,164,19,1,89.00,89.00
409,165,13,5,59.90,299.50
410,165,27,4,30.00,120.00
411,165,6,5,40.00,200.00
412,166,21,1,299.57,299.57
413,166,7,2,29.90,59.80
414,166,17,5,155.90,779.50
415,166,3,5,11.49,57.45
416,167,2,1,7.58,7.58
417,168,4,1,17.41,17.41
418,168,27,2,30.00,60.00
419,168,3,6,11.49,68.94
420,169,7,1,29.90,29.90
421,169,23,1,1008.36,1008.36
422,169,15,2,107.90,215.80
423,169,30,1,75.00,75.00
424,170,25,5,0.00,0.00
425,170,19,6,89.00,534.00
426,170,8,6,40.11,240.66
427,170,6,4,40.00,160.00
428,171,20,3,163.29,489.87
429,171,25,3,0.00,0.00
430,172,20,5,163.29,816.45
431,172,17,3,155.90,467.70
432,172,24,4,1850.00,7400.00
433,173,18,3,179.90,539.70
434,173,20,6,163.29,979.74
435,173,14,4,83.90,335.60
436,174,6,3,40.00,120.00
437,174,2,1,7.58,7.58
438,175,12,3,129.90,389.70
439,175,14,6,83.90,503.40
440,176,16,3,131.90,395.70
441,177,14,6,83.90,503.40
442,177,27,3,30.00,90.00
443,177,28,6,45.00,270.00
444,178,24,5,1850.00,9250.00
445,178,28,3,45.00,135.00
446,178,12,6,129.90,779.40
447,178,18,5,179.90,899.50
448,179,11,1,96.83,96.83
449,179,28,3,45.00,135.00
450,180,10,6,72.18,433.08
451,181,7,4,29.90,119.60
452,181,6,1,40.00,40.00
453,181,11,6,96.83,580.98
454,181,1,4,5.00,20.00
455,182,16,2,131.90,263.80
456,183,23,1,1008.36,1008.36
457,183,24,3,1850.00,5550.00
458,183,22,6,549.62,3297.72
459,184,25,3,0.00,0.00
460,185,4,1,17.41,17.41
461,186,24,5,1850.00,9250.00
462,186,28,4,45.00,180.00
463,186,28,3,45.00,135.00
464,186,24,3,1850.00,5550.00
465,187,1,6,5.00,30.00
466,188,11,3,96.83,290.49
467,188,23,3,1008.36,3025.08
468,188,17,5,155.90,779.50
469,188,12,4,129.90,519.60
470,189,25,5,0.00,0.00
471,190,14,1,83.90,83.90
472,191,4,6,17.41,104.46
473,192,24,3,1850.00,5550.00
474,192,10,4,72.18,288.72
475,193,13,4,59.90,239.60
476,194,23,5,1008.36,5041.80
477,194,17,5,155.90,779.50
478,194,27,3,30.00,90.00
479,195,17,6,155.90,935.40
480,195,4,1,17.41,17.41
481,195,16,1,131.90,131.90
482,196,7,3,29.90,89.70
483,197,5,1,26.39,26.39
484,197,22,1,549.62,549.62
485,197,8,6,40.11,240.66
486,197,29,5,60.00,300.00
487,198,9,5,53.81,269.05
488,198,20,5,163.29,816.45
489,199,23,3,1008.36,3025.08
490,200,18,5,179.90,899.50
491,200,20,4,163.29,653.16
492,201,18,2,179.90,359.80
493,201,2,4,7.58,30.32
494,201,7,4,29.90,119.60
495,202,22,5,549.62,2748.10
496,203,9,4,53.81,215.24
497,203,13,2,59.90,119.80
498,203,30,5,75.00,375.00
499,204,21,6,299.57,1797.42
500,204,18,3,179.90,539.70
501,204,15,1,107.90,107.90
502,204,9,5,53.81,269.05
503,205,29,2,60.00,120.00
504,205,12,6,129.90,779.40
505,205,30,5,75.00,375.00
506,205,10,4,72.18,288.72
507,206,15,3,107.90,323.70
508,206,11,1,96.83,96.83
509,206,1,3,5.00,15.00
510,207,22,4,549.62,2198.48
511,208,25,3,0.00,0.00
512,208,30,5,75.00,375.00
513,208,25,3,0.00,0.00
514,208,16,1,131.90,131.90
515,209,7,3,29.90,89.70
516,209,5,2,26.39,52.78
517,209,23,2,1008.36,2016.72
518,210,15,4,107.90,431.60
519,210,9,1,53.81,53.81
520,210,18,5,179.90,899.50
521,210,26,2,15.00,30.00
522,211,22,3,549.62,1648.86
523,211,14,6,83.90,503.40
524,211,16,2,131.90,263.80
525,212,26,6,15.00,90.00
526,212,26,2,15.00,30.00
527,212,22,3,549.62,1648.86
528,213,15,3,107.90,323.70
529,214,26,6,15.00,90.00
530,215,2,6,7.58,45.48
531,215,7,2,29.90,59.80
532,215,4,4,17.41,69.64
533,216,28,3,45.00,135.00
534,216,6,5,40.00,200.00
535,216,15,5,107.90,539.50
536,217,21,4,299.57,1198.28
537,217,5,3,26.39,79.17
538,218,7,1,29.90,29.90
539,218,7,1,29.90,29.90
540,218,10,5,72.18,360.90
541,218,7,1,29.90,29.90
542,219,20,1,163.29,163.29
543,219,17,2,155.90,311.80
544,220,11,3,96.83,290.49
545,221,8,4,40.11,160.44
546,221,19,1,89.00,89.00
547,221,17,5,155.90,779.50
548,222,30,6,75.00,450.00
549,222,27,1,30.00,30.00
550,223,7,6,29.90,179.40
551,223,12,1,129.90,129.90
552,223,19,3,89.00,267.00
553,224,5,4,26.39,105.56
554,224,9,2,53.81,107.62
555,224,24,1,1850.00,1850.00
556,224,19,2,89.00,178.00
557,225,19,2,89.00,178.00
558,225,16,4,131.90,527.60
559,225,8,4,40.11,160.44
560,225,30,2,75.00,150.00
561,226,9,1,53.81,53.81
562,227,7,2,29.90,59.80
563,227,19,4,89.00,356.00
564,227,28,3,45.00,135.00
565,227,21,6,299.57,1797.42
566,228,30,2,75.00,150.00
567,228,16,5,131.90,659.50
568,229,5,6,26.39,158.34
569,229,4,6,17.41,104.46
570,229,14,1,83.90,83.90
571,230,4,2,17.41,34.82
572,230,3,1,11.49,11.49
573,231,10,1,72.18,72.18
574,231,6,1,40.00,40.00
575,231,26,4,15.00,60.00
576,231,7,4,29.90,119.60
577,232,20,5,163.29,816.45
578,233,22,4,549.62,2198.48
579,233,10,5,72.18,360.90
580,234,23,5,1008.36,5041.80
581,235,25,4,0.00,0.00
582,236,24,6,1850.00,11100.00
583,236,29,4,60.00,240.00
584,236,26,4,15.00,60.00
585,236,24,5,1850.00,9250.00
586,237,15,6,107.90,647.40
587,237,12,3,129.90,389.70
588,238,22,3,549.62,1648.86
589,238,9,1,53.81,53.81
590,238,13,6,59.90,359.40
591,239,24,6,1850.00,11100.00
592,239,12,3,129.90,389.70
593,239,6,2,40.00,80.00
594,239,14,2,83.90,167.80
595,240,17,4,155.90,623.60
596,240,30,1,75.00,75.00
597,240,8,3,40.11,120.33
598,241,11,5,96.83,484.15
599,241,21,3,299.57,898.71
600,242,1,3,5.00,15.00
601,242,26,5,15.00,75.00
602,243,7,6,29.90,179.40
603,243,28,2,45.00,90.00
604,244,5,2,26.39,52.78
605,244,10,4,72.18,288.72
606,245,16,2,131.90,263.80
607,245,10,5,72.18,360.90
608,245,30,2,75.00,150.00
609,245,10,5,72.18,360.90
610,246,4,4,17.41,69.64
611,246,12,4,129.90,519.60
612,247,4,6,17.41,104.46
613,247,13,5,59.90,299.50
614,247,11,6,96.83,580.98
615,248,1,1,5.00,5.00
616,248,13,2,59.90,119.80
617,249,13,5,59.90,299.50
618,250,27,3,30.00,90.00
619,251,4,4,17.41,69.64
620,251,23,1,1008.36,1008.36
621,251,29,3,60.00,180.00
622,251,26,1,15.00,15.00
623,252,30,5,75.00,375.00
624,253,30,3,75.00,225.00
625,253,8,1,40.11,40.11
626,253,25,2,0.00,0.00
627,254,9,3,53.81,161.43
628,254,4,4,17.41,69.64
629,254,7,2,29.90,59.80
630,255,10,4,72.18,288.72
631,256,6,6,40.00,240.00
632,256,25,5,0.00,0.00
633,256,23,1,1008.36,1008.36
634,257,18,2,179.90,359.80
635,257,11,2,96.83,193.66
636,257,24,3,1850.00,5550.00
637,258,20,4,163.29,653.16
638,258,28,6,45.00,270.00
639,259,11,4,96.83,387.32
640,259,26,3,15.00,45.00
641,259,27,5,30.00,150.00
642,259,17,2,155.90,311.80
643,260,8,4,40.11,160.44
644,261,25,1,0.00,0.00
645,261,3,4,11.49,45.96
646,261,19,1,89.00,89.00
647,262,1,2,5.00,10.00
648,263,23,1,1008.36,1008.36
649,263,12,5,129.90,649.50
650,264,19,3,89.00,267.00
651,265,30,1,75.00,75.00
652,266,8,1,40.11,40.11
653,266,6,3,40.00,120.00
654,266,24,2,1850.00,3700.00
655,266,20,4,163.29,653.16
656,267,19,1,89.00,89.00
657,267,4,5,17.41,87.05
658,267,21,4,299.57,1198.28
659,267,21,1,299.57,299.57
660,268,24,5,1850.00,9250.00
661,268,7,5,29.90,149.50
662,268,30,6,75.00,450.00
663,269,13,6,59.90,359.40
664,269,2,3,7.58,22.74
665,269,10,6,72.18,433.08
666,269,30,2,75.00,150.00
667,270,24,4,1850.00,7400.00
668,270,30,2,75.00,150.00
669,271,8,6,40.11,240.66
670,272,5,3,26.39,79.17
671,272,12,2,129.90,259.80
672,273,22,4,549.62,2198.48
673,274,2,4,7.58,30.32
674,275,21,1,299.57,299.57
675,275,2,6,7.58,45.48
676,275,11,4,96.83,387.32
677,275,8,6,40.11,240.66
678,276,29,1,60.00,60.00
679,276,10,1,72.18,72.18
680,276,7,1,29.90,29.90
681,276,28,3,45.00,135.00
682,277,2,6,7.58,45.48
683,277,29,3,60.00,180.00
684,277,29,6,60.00,360.00
685,278,2,4,7.58,30.32
686,278,14,2,83.90,167.80
687,279,30,1,75.00,75.00
688,279,6,3,40.00,120.00
689,279,17,5,155.90,779.50
690,279,6,4,40.00,160.00
691,280,19,4,89.00,356.00
692,280,8,4,40.11,160.44
693,280,26,2,15.00,30.00
694,280,9,4,53.81,215.24
695,281,18,4,179.90,719.60
696,281,6,6,40.00,240.00
697,281,6,5,40.00,200.00
698,282,29,1,60.00,60.00
699,282,19,2,89.00,178.00
700,283,15,3,107.90,323.70
701,283,21,6,299.57,1797.42
702,283,9,3,53.81,161.43
703,284,8,4,40.11,160.44
704,284,9,6,53.81,322.86
705,284,2,1,7.58,7.58
706,285,2,3,7.58,22.74
707,285,3,1,11.49,11.49
708,286,26,6,15.00,90.00
709,287,20,4,163.29,653.16
710,287,13,4,59.90,239.60
711,287,23,4,1008.36,4033.44
712,287,28,6,45.00,270.00
713,288,6,3,40.00,120.00
714,288,29,5,60.00,300.00
715,289,21,1,299.57,299.57
716,290,14,4,83.90,335.60
717,290,4,1,17.41,17.41
718,290,19,1,89.00,89.00
719,290,28,6,45.00,270.00
720,291,13,3,59.90,179.70
721,291,26,2,15.00,30.00
722,291,8,2,40.11,80.22
723,292,5,6,26.39,158.34
724,292,18,2,179.90,359.80
725,293,16,4,131.90,527.60
726,293,12,2,129.90,259.80
727,294,23,2,1008.36,2016.72
728,295,15,6,107.90,647.40
729,296,11,3,96.83,290.49
730,296,23,6,1008.36,6050.16
731,296,20,4,163.29,653.16
732,296,25,2,0.00,0.00
733,297,3,3,11.49,34.47
734,297,13,1,59.90,59.90
735,297,1,6,5.00,30.00
736,298,2,4,7.58,30.32
737,298,9,2,53.81,107.62
738,298,24,3,1850.00,5550.00
739,299,11,4,96.83,387.32
740,300,11,3,96.83,290.49
741,300,8,4,40.11,160.44
742,301,1,2,5.00,10.00
743,301,7,5,29.90,149.50
744,302,12,3,129.90,389.70
745,303,2,3,7.58,22.74
746,304,5,6,26.39,158.34
747,304,24,4,1850.00,7400.00
748,304,12,5,129.90,649.50
749,305,11,5,96.83,484.15
750,306,30,4,75.00,300.00
751,306,6,1,40.00,40.00
752,306,15,1,107.90,107.90
753,307,19,6,89.00,534.00
754,308,27,3,30.00,90.00
755,308,29,5,60.00,300.00
756,309,22,1,549.62,549.62
757,309,28,1,45.00,45.00
758,309,4,5,17.41,87.05
759,309,22,4,549.62,2198.48
760,310,1,5,5.00,25.00
761,310,4,2,17.41,34.82
762,311,29,2,60.00,120.00
763,311,12,1,129.90,129.90
764,311,23,5,1008.36,5041.80
765,311,20,4,163.29,653.16
766,312,10,6,72.18,433.08
767,312,21,5,299.57,1497.85
768,312,15,6,107.90,647.40
769,313,29,1,60.00,60.00
770,313,5,2,26.39,52.78
771,314,19,1,89.00,89.00
772,315,3,5,11.49,57.45
773,316,28,2,45.00,90.00
774,317,4,3,17.41,52.23
775,317,4,6,17.41,104.46
776,317,11,4,96.83,387.32
777,317,1,4,5.00,20.00
778,318,2,3,7.58,22.74
779,318,30,5,75.00,375.00
780,319,11,3,96.83,290.49
781,320,20,1,163.29,163.29
782,321,20,3,163.29,489.87
783,321,2,4,7.58,30.32
784,321,5,5,26.39,131.95
785,322,12,6,129.90,779.40
786,322,25,1,0.00,0.00
787,322,21,5,299.57,1497.85
788,322,25,3,0.00,0.00
789,323,23,3,1008.36,3025.08
790,324,7,3,29.90,89.70
791,324,28,1,45.00,45.00
792,324,18,2,179.90,359.80
793,325,20,6,163.29,979.74
794,326,2,2,7.58,15.16
795,327,2,5,7.58,37.90
796,327,17,4,155.90,623.60
797,328,11,6,96.83,580.98
798,328,15,2,107.90,215.80
799,329,6,5,40.00,200.00
800,330,26,2,15.00,30.00
801,331,6,4,40.00,160.00
802,331,22,5,549.62,2748.10
803,332,8,6,40.11,240.66
804,332,22,3,549.62,1648.86
805,333,17,4,155.90,623.60
806,333,22,1,549.62,549.62
807,333,26,2,15.00,30.00
808,334,7,5,29.90,149.50
809,334,28,4,45.00,180.00
810,334,3,6,11.49,68.94
811,334,11,3,96.83,290.49
812,335,16,5,131.90,659.50
813,335,2,3,7.58,22.74
814,336,28,5,45.00,225.00
815,336,29,4,60.00,240.00
816,336,26,4,15.00,60.00
817,337,10,6,72.18,433.08
818,337,4,1,17.41,17.41
819,338,8,5,40.11,200.55
820,338,6,5,40.00,200.00
821,339,20,6,163.29,979.74
822,339,6,2,40.00,80.00
823,339,17,2,155.90,311.80
824,340,22,4,549.62,2198.48
825,340,1,3,5.00,15.00
826,340,23,4,1008.36,4033.44
827,340,25,3,0.00,0.00
828,341,14,2,83.90,167.80
829,341,2,1,7.58,7.58
830,341,5,3,26.39,79.17
831,341,18,5,179.90,899.50
832,342,7,4,29.90,119.60
833,342,2,4,7.58,30.32
834,342,5,4,26.39,105.56
835,342,29,4,60.00,240.00
836,343,22,6,549.62,3297.72
837,343,26,2,15.00,30.00
838,343,8,4,40.11,160.44
839,344,13,2,59.90,119.80
840,344,24,4,1850.00,7400.00
841,345,25,2,0.00,0.00
842,346,17,4,155.90,623.60
843,346,18,1,179.90,179.90
844,346,8,4,40.11,160.44
845,347,1,2,5.00,10.00
846,347,12,5,129.90,649.50
847,348,17,4,155.90,623.60
848,348,3,3,11.49,34.47
849,348,22,1,549.62,549.62
850,348,25,2,0.00,0.00
851,349,6,3,40.00,120.00
852,350,3,3,11.49,34.47
853,350,15,6,107.90,647.40
854,351,7,6,29.90,179.40
855,351,9,1,53.81,53.81
856,351,9,3,53.81,161.43
857,351,20,2,163.29,326.58
858,352,14,3,83.90,251.70
859,352,13,1,59.90,59.90
860,352,21,4,299.57,1198.28
